ID	CHOICE	TAXI_TT	TAXI_COST	TRANSIT_TT	VISITOR	BUSINESS	LOWINC	SELF_TT	TAXI_DIST	TRANSIT_COST	FREE_COST	av1	av2	av3	av4	HYPERP
457	4	32.3890625	68.12933854	83.8333333333	1.0	0	0	79.2	18.3921875	7.75	0	1	1	1	1	1.17368440765
458	4	32.3890625	68.12933854	83.8333333333	1.0	0	0	38.7	18.3921875	7.75	0	1	1	1	1	1.17368440765
459	4	16.5888888883	33.01023753	71.2833333333	0.0	0	0	15.0	9.123333333	7.75	0	1	1	1	1	0.461842839548
460	4	16.5888888883	33.01023753	71.2833333333	0.0	0	0	15.0	9.123333333	7.75	0	1	1	1	1	0.461842839548
461	4	16.5888888883	33.01023753	71.2833333333	0.0	1	0	30.0	9.123333333	7.75	0	1	1	1	1	0.461842839548
462	4	16.5888888883	33.01023753	71.2833333333	0.0	1	0	20.0	9.123333333	7.75	0	1	1	1	1	0.461842839548
463	4	37.0066666667	63.71749056	52.9833333333	1.0	0	0	15.0	16.194	7.75	0	1	1	1	1	3.50307681369
464	4	37.0066666667	63.71749056	52.9833333333	0.0	0	0	20.0	16.194	7.75	0	1	1	1	1	3.50307681369
465	4	25.85555555	40.04845634	67.3166666667	0.0	0	0	90.0	10.47	7.75	0	1	1	1	1	0.779006048562
466	4	25.85555555	40.04845634	67.3166666667	0.0	0	0	20.0	10.47	7.75	0	1	1	1	1	0.779006048562
467	4	25.85555555	40.04845634	67.3166666667	1.0	0	1	20.0	10.47	7.75	0	1	1	1	1	0.779006048562
468	4	25.85555555	40.04845634	67.3166666667	0.0	0	1	40.0	10.47	7.75	0	1	1	1	1	0.779006048562
469	4	25.85555555	40.04845634	67.3166666667	1.0	0	1	38.7	10.47	7.75	0	1	1	1	1	0.779006048562
470	4	25.85555555	40.04845634	67.3166666667	1.0	0	0	38.7	10.47	7.75	0	1	1	1	1	0.779006048562
471	4	36.6416666667	68.89495726	78.7	0.0	0	0	30.0	20.94357143	7.75	0	1	1	1	1	1.45381313081
472	4	36.6416666667	68.89495726	78.7	0.0	0	1	38.7	20.94357143	7.75	0	1	1	1	1	1.45381313081
473	4	36.6416666667	68.89495726	78.7	1.0	0	1	30.0	20.94357143	7.75	0	1	1	1	1	1.45381313081
474	4	36.833021	68.28222352	69.7666666667	1.0	1	0	79.2	18.85839015	7.75	0	1	1	1	1	1.83800555009
475	4	42.8333333333	68.24247048	67.8833333333	1.0	0	0	38.7	19.4025	7.75	0	1	1	1	1	2.41486908104
476	4	42.8333333333	68.24247048	67.8833333333	0.0	0	1	38.7	19.4025	7.75	0	1	1	1	1	2.41486908104
477	4	25.5583333333	52.88347112	43.8666666667	0.0	0	1	20.0	11.64636	7.75	0	1	1	1	1	2.46518731652
478	4	25.5583333333	52.88347112	43.8666666667	0.0	1	1	38.7	11.64636	7.75	0	1	1	1	1	2.46518731652
479	4	40.1282754333	65.82688167	78.9	1.0	0	1	35.0	17.60878025	7.75	0	1	1	1	1	1.49791845266
480	4	40.1282754333	65.82688167	78.9	1.0	0	1	60.0	17.60878025	7.75	0	1	1	1	1	1.49791845266
481	4	34.4666666667	57.78582513	78.9833333333	0.0	0	0	30.0	16.17777778	7.75	0	1	1	1	1	1.12397959858
482	4	34.4666666667	57.78582513	78.9833333333	0.0	0	0	39.0	16.17777778	7.75	0	1	1	1	1	1.12397959858
483	4	34.4666666667	57.78582513	78.9833333333	0.0	0	1	30.0	16.17777778	7.75	0	1	1	1	1	1.12397959858
484	4	28.3826923	50.67282248	40.2166666667	0.0	0	1	45.0	13.9253022	7.75	0	1	1	1	1	3.62708428716
485	4	32.89375	62.35217524	93.3666666667	0.0	0	1	30.0	18.46125	7.75	0	1	1	1	1	0.902919492721
486	4	32.89375	62.35217524	93.3666666667	0.0	0	1	30.0	18.46125	7.75	0	1	1	1	1	0.902919492721
487	4	29.6166666667	42.22931287	68.5	1.0	0	0	50.0	12.0	7.75	0	1	1	1	1	0.886737579168
488	4	44.9954813333	68.31946108	54.6666666667	0.0	0	0	40.0	17.13209119	7.75	0	1	1	1	1	6.26287874675
489	4	44.9954813333	68.31946108	54.6666666667	1.0	0	0	38.7	17.13209119	7.75	0	1	1	1	1	6.26287874675
490	4	44.9954813333	68.31946108	54.6666666667	1.0	1	0	38.7	17.13209119	7.75	0	1	1	1	1	6.26287874675
491	4	44.9954813333	68.31946108	54.6666666667	1.0	1	0	30.0	17.13209119	7.75	0	1	1	1	1	6.26287874675
492	4	22.1833333333	68.79214545	109.45	0.0	0	0	45.0	17.0	7.75	0	1	1	1	1	0.69948982563
493	4	22.1833333333	68.79214545	109.45	0.0	0	1	38.7	17.0	7.75	0	1	1	1	1	0.69948982563
494	4	39.6539215667	68.62897643	83.6166666667	0.0	0	1	45.0	18.96198257	7.75	0	1	1	1	1	1.3847856018
495	4	17.1084967333	29.05064175	38.3166666667	1.0	0	0	38.7	7.331764706	7.75	0	1	1	1	1	1.00436019784
496	4	17.1084967333	29.05064175	38.3166666667	1.0	0	0	38.7	7.331764706	7.75	0	1	1	1	1	1.00436019784
497	4	17.1084967333	29.05064175	38.3166666667	0.0	0	0	38.7	7.331764706	7.75	0	1	1	1	1	1.00436019784
498	4	17.1084967333	29.05064175	38.3166666667	1.0	0	1	25.0	7.331764706	7.75	0	1	1	1	1	1.00436019784
499	4	19.2156862667	39.23197631	42.4333333333	1.0	0	1	20.0	8.729411765	7.75	0	1	1	1	1	1.35595033466
500	4	19.2156862667	39.23197631	42.4333333333	0.0	0	0	30.0	8.729411765	7.75	0	1	1	1	1	1.35595033466
501	4	19.2156862667	39.23197631	42.4333333333	0.0	1	1	30.0	8.729411765	7.75	0	1	1	1	1	1.35595033466
502	4	19.2156862667	39.23197631	42.4333333333	1.0	0	0	45.0	8.729411765	7.75	0	1	1	1	1	1.35595033466
503	4	19.2156862667	39.23197631	42.4333333333	0.0	0	0	20.0	8.729411765	7.75	0	1	1	1	1	1.35595033466
504	4	26.5972222167	65.31665318	90.9833333333	0.0	1	0	45.0	16.27666667	7.75	0	1	1	1	1	0.894084953752
505	4	26.5972222167	65.31665318	90.9833333333	1.0	0	0	38.7	16.27666667	7.75	0	1	1	1	1	0.894084953752
506	4	26.5972222167	65.31665318	90.9833333333	1.0	0	0	79.2	16.27666667	7.75	0	1	1	1	1	0.894084953752
507	4	39.0902679333	60.05021508	76.7166666667	1.0	0	0	45.0	16.73676123	7.75	0	1	1	1	1	1.38998726534
508	4	32.7888888833	77.91209095	93.5833333333	0.0	0	0	45.0	22.23	7.75	0	1	1	1	1	1.15408721282
509	4	32.7888888833	77.91209095	93.5833333333	0.0	1	1	35.0	22.23	7.75	0	1	1	1	1	1.15408721282
510	4	32.8931184833	60.0011298	53.9666666667	0.0	0	0	15.0	15.21274219	7.75	0	1	1	1	1	2.47946522083
511	4	32.8931184833	60.0011298	53.9666666667	1.0	0	1	38.7	15.21274219	7.75	0	1	1	1	1	2.47946522083
512	4	32.8931184833	60.0011298	53.9666666667	0.0	0	1	45.0	15.21274219	7.75	0	1	1	1	1	2.47946522083
513	4	34.8809834	55.11776935	70.4166666667	1.0	0	1	40.0	15.35383142	7.75	0	1	1	1	1	1.33296351711
514	4	13.8819779117	48.47012168	35.2666666667	1.0	0	1	35.0	6.674939759	7.75	0	1	1	1	1	1.90417181875
515	4	38.7351851833	72.82606917	70.8166666667	0.0	0	0	40.0	21.43222222	7.75	0	1	1	1	1	2.02846209592
516	4	15.1791666667	39.79964044	71.6166666667	0.0	0	0	15.0	7.77	7.75	0	1	1	1	1	0.567878457409
517	4	29.14728225	51.41066824	55.2166666667	1.0	0	0	30.0	14.02917485	7.75	0	1	1	1	1	1.67478708136
518	4	7.91004902	14.63331409	51.4833333333	0.0	0	0	15.0	3.243088235	7.75	0	1	1	1	1	0.157970972316
519	4	7.91004902	14.63331409	51.4833333333	1.0	1	0	15.0	3.243088235	7.75	0	1	1	1	1	0.157970972316
520	4	7.91004902	14.63331409	51.4833333333	1.0	0	0	90.0	3.243088235	7.75	0	1	1	1	1	0.157970972316
521	4	43.9547619	68.48116097	93.7666666667	0.0	0	0	45.0	17.67285714	7.75	0	1	1	1	1	1.21920977032
522	4	31.1833333333	52.93533586	71.7833333333	0.0	0	0	25.0	15.5	7.75	0	1	1	1	1	1.1129393069
523	4	31.1833333333	52.93533586	71.7833333333	0.0	0	0	20.0	15.5	7.75	0	1	1	1	1	1.1129393069
524	4	31.1833333333	52.93533586	71.7833333333	1.0	0	0	35.0	15.5	7.75	0	1	1	1	1	1.1129393069
525	4	31.1833333333	52.93533586	71.7833333333	1.0	0	1	30.0	15.5	7.75	0	1	1	1	1	1.1129393069
526	4	28.6845588167	48.72482496	69.8333333333	0.0	0	0	60.0	13.52397059	7.75	0	1	1	1	1	0.995772667383
527	4	24.25	52.04316727	82.9	0.0	0	1	25.0	14.085	7.75	0	1	1	1	1	0.755211718159
528	4	25.0066666667	45.24225847	48.1833333333	0.0	0	0	30.0	12.92682759	7.75	0	1	1	1	1	1.61767259327
529	4	28.16401515	43.62150139	68.2166666667	1.0	1	0	45.0	11.21477273	7.75	0	1	1	1	1	0.895608655898
530	4	28.16401515	43.62150139	68.2166666667	0.0	0	1	45.0	11.21477273	7.75	0	1	1	1	1	0.895608655898
531	4	51.0	100.6128249	127.95	0.0	0	0	60.0	29.67	7.75	0	1	1	1	1	1.20679434568
532	4	37.1980979333	54.92187102	51.0833333333	1.0	0	0	30.0	15.01768362	7.75	0	1	1	1	1	3.39726836896
533	4	31.6650828	53.96259508	64.2166666667	0.0	1	0	120.0	14.87803456	7.75	0	1	1	1	1	1.41967270377
534	4	14.4387096767	33.72320494	42.6666666667	0.0	0	0	15.0	7.478709677	7.75	0	1	1	1	1	0.920123441778
535	4	14.4387096767	33.72320494	42.6666666667	1.0	0	0	60.0	7.478709677	7.75	0	1	1	1	1	0.920123441778
536	4	14.4387096767	33.72320494	42.6666666667	1.0	0	0	38.7	7.478709677	7.75	0	1	1	1	1	0.920123441778
537	4	20.6051282	50.6312533	51.6833333333	0.0	0	1	25.0	9.01	7.75	0	1	1	1	1	1.37978538709
538	4	20.6051282	50.6312533	51.6833333333	0.0	0	1	20.0	9.01	7.75	0	1	1	1	1	1.37978538709
539	4	29.5166666667	52.73707617	76.7833333333	0.0	0	1	60.0	15.29666667	7.75	0	1	1	1	1	0.951771710226
540	4	29.5166666667	52.73707617	76.7833333333	0.0	0	0	25.0	15.29666667	7.75	0	1	1	1	1	0.951771710226
541	4	40.0	69.22236897	97.2333333333	1.0	0	0	15.0	18.29833333	7.75	0	1	1	1	1	1.07406585271
542	4	40.0	69.22236897	97.2333333333	0.0	0	0	20.0	18.29833333	7.75	0	1	1	1	1	1.07406585271
543	4	17.8922155667	45.01886226	43.8833333333	1.0	0	1	10.0	6.209520958	7.75	0	1	1	1	1	1.43390763701
544	4	30.5027777833	56.74456527	52.3833333333	0.0	0	0	20.0	10.03833333	7.75	0	1	1	1	1	2.2391828744
545	4	30.5027777833	56.74456527	52.3833333333	0.0	0	0	38.7	10.03833333	7.75	0	1	1	1	1	2.2391828744
546	4	18.2989006167	44.50074113	40.5666666667	0.0	1	1	6.0	8.585065963	7.75	0	1	1	1	1	1.6504009
547	4	27.4652777833	42.82409193	71.7166666667	1.0	0	0	20.0	11.45416667	7.75	0	1	1	1	1	0.792609968073
548	4	27.4652777833	42.82409193	71.7166666667	1.0	1	1	45.0	11.45416667	7.75	0	1	1	1	1	0.792609968073
549	4	27.6166666667	61.73806586	98.6833333333	0.0	0	1	30.0	18.626	7.75	0	1	1	1	1	0.759681977392
550	4	42.6054248833	68.48165068	76.6	0.0	0	1	50.0	19.42731972	7.75	0	1	1	1	1	1.78651006731
551	4	42.6054248833	68.48165068	76.6	1.0	0	0	79.2	19.42731972	7.75	0	1	1	1	1	1.78651006731
552	4	12.8708333333	23.64246742	61.1833333333	0.0	1	0	10.0	6.16	7.75	0	1	1	1	1	0.328951460181
553	4	12.8708333333	23.64246742	61.1833333333	0.0	0	1	25.0	6.16	7.75	0	1	1	1	1	0.328951460181
554	4	12.8708333333	23.64246742	61.1833333333	1.0	0	0	38.7	6.16	7.75	0	1	1	1	1	0.328951460181
555	4	12.8708333333	23.64246742	61.1833333333	1.0	0	1	38.7	6.16	7.75	0	1	1	1	1	0.328951460181
556	4	26.10185185	49.48759994	73.55	0.0	0	0	60.0	14.01	7.75	0	1	1	1	1	0.879646552444
557	4	26.10185185	49.48759994	73.55	0.0	0	1	40.0	14.01	7.75	0	1	1	1	1	0.879646552444
558	4	37.34444445	71.13954012	88.0	1.0	0	0	60.0	17.86	7.75	0	1	1	1	1	1.25138377088
559	4	30.5	70.57648261	90.55	0.0	0	1	65.0	19.125	7.75	0	1	1	1	1	1.04623618002
560	4	30.5	70.57648261	90.55	0.0	0	1	30.0	19.125	7.75	0	1	1	1	1	1.04623618002
561	4	65.85555555	57.62616	89.7333333333	0.0	0	1	30.0	23.07	7.75	0	1	1	1	1	2.08881079523
562	4	65.85555555	57.62616	89.7333333333	1.0	0	0	25.0	23.07	7.75	0	1	1	1	1	2.08881079523
563	4	22.6690476167	42.85213151	93.1166666667	0.0	0	0	20.0	12.19928571	7.75	0	1	1	1	1	0.498272787404
564	4	22.6690476167	42.85213151	93.1166666667	0.0	0	1	30.0	12.19928571	7.75	0	1	1	1	1	0.498272787404
565	4	22.6690476167	42.85213151	93.1166666667	0.0	0	0	38.7	12.19928571	7.75	0	1	1	1	1	0.498272787404
566	4	22.6690476167	42.85213151	93.1166666667	0.0	0	1	38.7	12.19928571	7.75	0	1	1	1	1	0.498272787404
567	4	29.4666116667	65.48658724	75.3666666667	0.0	0	0	30.0	13.1650165	7.75	0	1	1	1	1	1.25787621039
568	4	16.385714285	25.7734758	999.99	0.0	0	0	20.0	6.51	7.75	0	1	1	1	1	2.62
569	4	16.385714285	25.7734758	999.99	1.0	0	0	25.0	6.51	7.75	0	1	1	1	1	2.62
570	4	34.4916666667	55.31445207	95.3833333333	0.0	0	0	40.0	16.12333333	7.75	0	1	1	1	1	0.781132372848
571	4	26.0	43.41887098	80.2	0.0	0	0	25.0	12.33	7.75	0	1	1	1	1	0.658097250554
572	4	26.0	43.41887098	80.2	0.0	0	0	34.0	12.33	7.75	0	1	1	1	1	0.658097250554
573	4	26.4563909833	49.78716585	63.6	0.0	1	0	40.0	14.40481203	7.75	0	1	1	1	1	1.13174694013
574	4	26.4563909833	49.78716585	63.6	1.0	0	1	45.0	14.40481203	7.75	0	1	1	1	1	1.13174694013
575	4	10.9044600933	38.45657069	38.9666666667	1.0	0	1	15.0	5.882112676	7.75	0	1	1	1	1	1.09423222332
576	4	9.25972222167	43.15320301	61.5666666667	0.0	1	0	15.0	5.820833333	7.75	0	1	1	1	1	0.67683561687
577	4	42.6083333333	60.07268451	78.95	0.0	1	0	38.7	17.7	7.75	0	1	1	1	1	1.43974366916
578	4	34.0837121167	68.67481177	83.1166666667	1.0	1	0	79.2	18.62818182	7.75	0	1	1	1	1	1.24252785355
579	4	48.2035508667	67.36556618	60.45	1.0	0	0	60.0	17.42575816	7.75	0	1	1	1	1	4.86798789845
580	4	39.0466666667	67.16177109	58.8666666667	0.0	0	0	60.0	17.01542857	7.75	0	1	1	1	1	2.99756665439
581	4	48.3222222167	66.48043753	106.833333333	0.0	0	1	30.0	17.66333333	7.75	0	1	1	1	1	1.0037484575
582	4	31.4354166667	66.58650646	81.5666666667	1.0	0	1	30.0	17.15791667	7.75	0	1	1	1	1	1.17364929979
583	2	47.87902275	66.69592392	60.0	0.0	0	0	60.0	17.90852555	7.75	0	1	1	1	0	4.86313295572
584	2	35.0562903167	68.52328677	90.0	0.0	0	1	90.0	18.58254072	7.75	0	1	1	1	0	1.10610090073
585	2	35.0562903167	68.52328677	45.0	0.0	0	0	45.0	18.58254072	7.75	0	1	1	1	0	6.11173180889
586	2	47.49112175	67.82537809	70.0	1.0	0	0	70.0	18.0158923	7.75	0	1	1	1	0	2.66896366059
587	2	47.49112175	67.82537809	45.0	0.0	0	1	45.0	18.0158923	7.75	0	1	1	1	0	-24.115793654
588	2	47.1661189	63.96542118	350.0	1.0	0	0	350.0	19.71915066	7.75	0	1	1	1	0	0.185631214631
589	2	35.3366666667	61.66907149	80.0	1.0	0	1	80.0	15.81127273	7.75	0	1	1	1	0	1.20723348362
590	2	45.33499255	63.90547715	55.0	1.0	0	1	55.0	17.89190681	7.75	0	1	1	1	0	5.81018456949
591	2	45.33499255	63.90547715	79.2	0.0	0	1	79.2	17.89190681	7.75	0	1	1	1	0	1.65821540813
592	2	45.33499255	63.90547715	45.0	0.0	1	0	45.0	17.89190681	7.75	0	1	1	1	0	-167.632017936
593	2	40.9683836667	66.60847718	30.0	0.0	1	0	30.0	17.10824757	7.75	0	1	1	1	0	-5.36619423324
594	2	40.9683836667	66.60847718	38.7	0.0	1	1	38.7	17.10824757	7.75	0	1	1	1	0	-25.9473201315
595	2	37.9071900833	68.39660218	60.0	1.0	0	0	60.0	16.37643817	7.75	0	1	1	1	0	2.74508323788
596	2	37.9071900833	68.39660218	80.0	0.0	1	0	80.0	16.37643817	7.75	0	1	1	1	0	1.44078293419
597	2	37.9071900833	68.39660218	38.7	0.0	0	1	38.7	16.37643817	7.75	0	1	1	1	0	76.4957663938
598	2	37.6085556333	60.25857119	38.7	1.0	0	1	38.7	17.38564167	7.75	0	1	1	1	0	48.1092511846
599	2	33.8378619667	68.44091579	80.0	1.0	0	1	80.0	18.16930985	7.75	0	1	1	1	0	1.3147336405
600	2	46.9126850167	68.04205471	60.0	1.0	0	1	60.0	17.6506841	7.75	0	1	1	1	0	4.60690789415
601	2	38.7035714333	68.93829116	100.0	0.0	0	0	100.0	20.70642857	7.75	0	1	1	1	0	0.998235828592
602	2	29.3475862	68.65013682	80.0	0.0	0	0	80.0	16.30275862	7.75	0	1	1	1	0	1.20231460361
603	2	28.7714285667	44.53693126	35.0	1.0	0	1	35.0	11.9069338	7.75	0	1	1	1	0	5.90615868402
604	2	46.3806163833	68.28061554	79.2	0.0	1	0	79.2	17.238983	7.75	0	1	1	1	0	1.84435564808
605	2	46.3806163833	68.28061554	90.0	1.0	0	0	90.0	17.238983	7.75	0	1	1	1	0	1.38769992882
606	2	45.6354267667	64.62069762	90.0	1.0	1	0	90.0	19.81752423	7.75	0	1	1	1	0	1.28189439175
607	2	23.0123655833	37.59233862	25.0	1.0	1	1	25.0	10.24322581	7.75	0	1	1	1	0	15.01399773
608	2	49.6781623333	66.30087139	70.0	1.0	0	0	70.0	18.8675127	7.75	0	1	1	1	0	2.88117995776
609	2	39.741443	67.64752939	70.0	0.0	0	0	70.0	18.99695869	7.75	0	1	1	1	0	1.9795236564
610	2	39.741443	67.64752939	90.0	0.0	0	0	90.0	18.99695869	7.75	0	1	1	1	0	1.19178768682
611	2	39.741443	67.64752939	70.0	0.0	1	1	70.0	18.99695869	7.75	0	1	1	1	0	1.9795236564
612	2	36.833021	68.28222352	120.0	0.0	0	0	120.0	18.85839015	7.75	0	1	1	1	0	0.727839633564
613	2	36.833021	68.28222352	5.0	0.0	0	0	5.0	18.85839015	7.75	0	1	1	1	0	-1.90155447452
614	2	25.5583333333	52.88347112	30.0	0.0	0	0	30.0	11.64636	7.75	0	1	1	1	0	10.1613818657
615	2	39.6539215667	68.62897643	60.0	0.0	0	0	60.0	18.96198257	7.75	0	1	1	1	0	2.9921725029
616	2	32.8931184833	60.0011298	30.0	1.0	0	0	30.0	15.21274219	7.75	0	1	1	1	0	-18.0604873603
617	2	34.8809834	55.11776935	30.0	1.0	0	1	30.0	15.35383142	7.75	0	1	1	1	0	-9.70455448588
618	2	41.9825579333	68.26557765	75.0	0.0	0	1	75.0	17.02806239	7.75	0	1	1	1	0	1.83283664215
619	2	41.9825579333	68.26557765	60.0	0.0	0	0	60.0	17.02806239	7.75	0	1	1	1	0	3.35872192213
620	2	41.4445101167	66.09756196	70.0	0.0	0	0	70.0	18.17986865	7.75	0	1	1	1	0	2.04330453438
621	2	41.4445101167	66.09756196	75.0	0.0	0	1	75.0	18.17986865	7.75	0	1	1	1	0	1.73883803106
622	2	37.15	68.0876627	40.0	1.0	0	1	40.0	16.68166667	7.75	0	1	1	1	0	21.1711097193
623	2	48.2035508667	67.36556618	90.0	0.0	0	1	90.0	17.42575816	7.75	0	1	1	1	0	1.42633088255
624	3	47.87902275	66.69592392	58.0833333333	1.0	0	0	80.0	17.90852555	7.75	0	1	1	1	0	5.77657093428
625	3	47.87902275	66.69592392	58.0833333333	1.0	0	0	90.0	17.90852555	7.75	0	1	1	1	0	5.77657093428
626	3	33.2	68.79214545	96.25	0.0	0	1	100.0	20.895	7.75	0	1	1	1	0	0.96815456701
627	3	37.9071900833	68.39660218	66.8333333333	1.0	0	0	60.0	16.37643817	7.75	0	1	1	1	0	2.09660173691
628	3	33.8378619667	68.44091579	73.0833333333	1.0	1	1	45.0	18.16930985	7.75	0	1	1	1	0	1.54644379788
629	3	25.85555555	40.04845634	67.3166666667	0.0	0	1	45.0	10.47	7.75	0	1	1	1	0	0.779006048562
630	3	29.6166666667	42.22931287	68.5	1.0	0	0	38.7	12.0	7.75	0	1	1	1	0	0.886737579168
631	3	47.87902275	66.69592392	58.0833333333	1.0	0	0	30.0	17.90852555	7.75	0	1	1	1	0	5.77657093428
632	3	45.2344690667	68.21929938	75.1166666667	1.0	1	0	45.0	20.21723229	7.75	0	1	1	1	0	2.02358943574
633	3	42.8038599667	66.83415588	70.3833333333	1.0	0	1	30.0	17.52427221	7.75	0	1	1	1	0	2.14232357139
634	3	46.3806163833	68.28061554	50.0166666667	0.0	0	0	60.0	17.238983	7.75	0	1	1	1	0	16.6473538107
635	3	28.25	68.79214545	100.616666667	0.0	1	0	60.0	17.515	7.75	0	1	1	1	0	0.843511913174
636	3	42.6054248833	68.48165068	76.6	1.0	0	0	45.0	19.42731972	7.75	0	1	1	1	0	1.78651006731
637	3	47.87902275	66.69592392	58.0833333333	1.0	0	0	79.2	17.90852555	7.75	0	1	1	1	0	5.77657093428
638	3	36.4541666667	69.68431403	97.6666666667	0.0	0	1	30.0	17.7475	7.75	0	1	1	1	0	1.01179193841
639	3	33.2	68.79214545	96.25	0.0	0	1	60.0	20.895	7.75	0	1	1	1	0	0.96815456701
640	3	45.2344690667	68.21929938	75.1166666667	0.0	0	0	40.0	20.21723229	7.75	0	1	1	1	0	2.02358943574
641	3	40.9683836667	66.60847718	53.6833333333	0.0	0	0	38.7	17.10824757	7.75	0	1	1	1	0	4.62907669499
642	3	37.9071900833	68.39660218	66.8333333333	0.0	1	0	40.0	16.37643817	7.75	0	1	1	1	0	2.09660173691
643	3	37.9071900833	68.39660218	66.8333333333	0.0	0	1	79.2	16.37643817	7.75	0	1	1	1	0	2.09660173691
644	3	37.9071900833	68.39660218	66.8333333333	0.0	0	1	38.7	16.37643817	7.75	0	1	1	1	0	2.09660173691
645	3	37.9071900833	68.39660218	66.8333333333	1.0	0	1	38.7	16.37643817	7.75	0	1	1	1	0	2.09660173691
646	3	37.6085556333	60.25857119	55.1333333333	1.0	0	1	38.7	17.38564167	7.75	0	1	1	1	0	2.99624748963
647	3	37.2806983667	68.68188962	77.3833333333	1.0	0	1	45.0	18.23428021	7.75	0	1	1	1	0	1.51939865474
648	3	46.3806163833	68.28061554	50.0166666667	1.0	1	0	38.7	17.238983	7.75	0	1	1	1	0	16.6473538107
649	3	38.8239700333	64.11250404	77.0833333333	0.0	0	0	35.0	18.01786517	7.75	0	1	1	1	0	1.47316889719
650	3	47.2605788833	63.6171793	72.1833333333	1.0	0	0	38.7	18.6724157	7.75	0	1	1	1	0	2.24161335827
651	3	25.85555555	40.04845634	67.3166666667	0.0	0	1	38.7	10.47	7.75	0	1	1	1	0	0.779006048562
652	3	25.85555555	40.04845634	67.3166666667	0.0	0	1	38.7	10.47	7.75	0	1	1	1	0	0.779006048562
653	3	36.833021	68.28222352	69.7666666667	0.0	0	1	38.7	18.85839015	7.75	0	1	1	1	0	1.83800555009
654	3	42.8333333333	68.24247048	67.8833333333	0.0	0	1	30.0	19.4025	7.75	0	1	1	1	0	2.41486908104
655	3	42.8333333333	68.24247048	67.8833333333	0.0	0	1	40.0	19.4025	7.75	0	1	1	1	0	2.41486908104
656	3	17.1084967333	29.05064175	38.3166666667	1.0	1	1	25.0	7.331764706	7.75	0	1	1	1	0	1.00436019784
657	3	19.2156862667	39.23197631	42.4333333333	0.0	0	1	38.7	8.729411765	7.75	0	1	1	1	0	1.35595033466
658	3	19.2156862667	39.23197631	42.4333333333	0.0	0	1	38.7	8.729411765	7.75	0	1	1	1	0	1.35595033466
659	3	19.2156862667	39.23197631	42.4333333333	1.0	1	1	38.7	8.729411765	7.75	0	1	1	1	0	1.35595033466
660	3	34.8809834	55.11776935	70.4166666667	0.0	0	1	40.0	15.35383142	7.75	0	1	1	1	0	1.33296351711
661	3	38.7351851833	72.82606917	70.8166666667	0.0	1	1	40.0	21.43222222	7.75	0	1	1	1	0	2.02846209592
662	3	28.16401515	43.62150139	68.2166666667	1.0	0	1	38.7	11.21477273	7.75	0	1	1	1	0	0.895608655898
663	3	14.4387096767	33.72320494	42.6666666667	0.0	0	1	20.0	7.478709677	7.75	0	1	1	1	0	0.920123441778
664	3	14.4387096767	33.72320494	42.6666666667	0.0	0	0	40.0	7.478709677	7.75	0	1	1	1	0	0.920123441778
665	3	14.4387096767	33.72320494	42.6666666667	0.0	0	0	40.0	7.478709677	7.75	0	1	1	1	0	0.920123441778
666	3	40.0	69.22236897	97.2333333333	0.0	0	1	25.0	18.29833333	7.75	0	1	1	1	0	1.07406585271
667	3	17.8922155667	45.01886226	43.8833333333	1.0	0	1	38.7	6.209520958	7.75	0	1	1	1	0	1.43390763701
668	3	12.8708333333	23.64246742	61.1833333333	0.0	0	1	10.0	6.16	7.75	0	1	1	1	0	0.328951460181
669	3	12.8708333333	23.64246742	61.1833333333	0.0	0	0	20.0	6.16	7.75	0	1	1	1	0	0.328951460181
670	3	26.10185185	49.48759994	73.55	0.0	0	0	38.7	14.01	7.75	0	1	1	1	0	0.879646552444
671	3	26.10185185	49.48759994	73.55	1.0	0	1	38.7	14.01	7.75	0	1	1	1	0	0.879646552444
672	3	41.4445101167	66.09756196	56.4166666667	0.0	1	0	38.7	18.17986865	7.75	0	1	1	1	0	3.89707132471
673	3	22.6690476167	42.85213151	93.1166666667	0.0	0	1	38.7	12.19928571	7.75	0	1	1	1	0	0.498272787404
674	3	34.4916666667	55.31445207	95.3833333333	0.0	0	0	60.0	16.12333333	7.75	0	1	1	1	0	0.781132372848
675	2	47.87902275	66.69592392	65.0	1.0	0	0	65.0	17.90852555	7.75	0	1	1	1	0	3.44290650348
676	2	16.1523809517	27.70877356	38.7	1.0	0	0	38.7	6.908571429	7.75	0	1	1	1	0	0.885183199043
677	2	23.0123655833	37.59233862	22.0	0.0	0	1	22.0	10.24322581	7.75	0	1	1	1	0	-29.4778280804
678	2	20.3724637667	54.88827995	30.0	0.0	0	0	30.0	8.705217391	7.75	0	1	1	1	0	4.89619346088
679	2	22.1833333333	68.79214545	240.0	1.0	0	1	240.0	17.0	7.75	0	1	1	1	0	0.280245521999
680	2	28.16401515	43.62150139	79.2	1.0	0	0	79.2	11.21477273	7.75	0	1	1	1	0	0.702866839847
681	2	14.4387096767	33.72320494	38.7	1.0	0	1	38.7	7.478709677	7.75	0	1	1	1	0	1.0705615651
682	2	29.5166666667	52.73707617	45.0	0.0	0	0	45.0	15.29666667	7.75	0	1	1	1	0	2.90551622196
683	2	12.8708333333	23.64246742	50.0	1.0	0	1	50.0	6.16	7.75	0	1	1	1	0	0.428031891011
684	2	12.8708333333	23.64246742	30.0	0.0	1	1	30.0	6.16	7.75	0	1	1	1	0	0.927801552128
