ID	CHOICE	TAXI_TT	TAXI_COST	TRANSIT_TT	INTL	VISITOR	TRANSIT_COST	FREE_COST	av1	av2	av3	av4
594	2	40.96838366666667	66.60847718	53.68333333333333	1.0	0.0	7.75	0	1	1	1	0
595	2	37.90719008333334	68.39660218	66.83333333333333	1.0	1.0	7.75	0	1	1	1	0
596	2	37.90719008333334	68.39660218	66.83333333333333	0.0	0.0	7.75	0	1	1	1	0
597	2	37.90719008333334	68.39660218	66.83333333333333	0.0	0.0	7.75	0	1	1	1	0
598	2	37.60855563333333	60.25857119	55.13333333333333	1.0	1.0	7.75	0	1	1	1	0
599	2	33.837861966666665	68.44091579	73.08333333333333	1.0	1.0	7.75	0	1	1	1	0
600	2	46.912685016666664	68.04205471	65.05	1.0	1.0	7.75	0	1	1	1	0
601	2	38.70357143333333	68.93829116	81.0	1.0	0.0	7.75	0	1	1	1	0
602	2	29.3475862	68.65013682	96.0	0.0	0.0	7.75	0	1	1	1	0
603	2	28.771428566666668	44.53693126	43.25	1.0	1.0	7.75	0	1	1	1	0
604	2	46.380616383333326	68.28061554	50.016666666666666	1.0	0.0	7.75	0	1	1	1	0
605	2	46.380616383333326	68.28061554	50.016666666666666	1.0	1.0	7.75	0	1	1	1	0
606	2	45.63542676666667	64.62069762	70.65	0.0	1.0	7.75	0	1	1	1	0
607	2	23.012365583333334	37.59233862	50.53333333333333	0.0	1.0	7.75	0	1	1	1	0
608	2	49.67816233333333	66.30087139	72.33333333333333	1.0	1.0	7.75	0	1	1	1	0
609	2	39.741443000000004	67.64752939	68.61666666666666	0.0	0.0	7.75	0	1	1	1	0
610	2	39.741443000000004	67.64752939	68.61666666666666	1.0	0.0	7.75	0	1	1	1	0
611	2	39.741443000000004	67.64752939	68.61666666666666	0.0	0.0	7.75	0	1	1	1	0
612	2	36.833021	68.28222352	69.76666666666667	1.0	0.0	7.75	0	1	1	1	0
613	2	36.833021	68.28222352	69.76666666666667	1.0	0.0	7.75	0	1	1	1	0
614	2	25.558333333333334	52.88347112	43.86666666666667	1.0	0.0	7.75	0	1	1	1	0
615	2	39.65392156666667	68.62897643	83.61666666666666	0.0	0.0	7.75	0	1	1	1	0
616	2	32.89311848333333	60.001129799999994	53.96666666666667	1.0	1.0	7.75	0	1	1	1	0
617	2	34.8809834	55.11776935	70.41666666666667	1.0	1.0	7.75	0	1	1	1	0
618	2	41.98255793333333	68.26557765	66.68333333333334	0.0	0.0	7.75	0	1	1	1	0
619	2	41.98255793333333	68.26557765	66.68333333333334	0.0	0.0	7.75	0	1	1	1	0
620	2	41.44451011666667	66.09756196	56.416666666666664	0.0	0.0	7.75	0	1	1	1	0
621	2	41.44451011666667	66.09756196	56.416666666666664	1.0	0.0	7.75	0	1	1	1	0
622	2	37.15	68.0876627	59.25	1.0	1.0	7.75	0	1	1	1	0
623	2	48.20355086666667	67.36556618	60.45	1.0	0.0	7.75	0	1	1	1	0
624	3	47.87902275	66.69592392	58.083333333333336	1.0	1.0	7.75	0	1	1	1	0
625	3	47.87902275	66.69592392	58.083333333333336	1.0	1.0	7.75	0	1	1	1	0
626	3	33.2	68.79214545	96.25	0.0	0.0	7.75	0	1	1	1	0
627	3	37.90719008333334	68.39660218	66.83333333333333	1.0	1.0	7.75	0	1	1	1	0
628	3	33.837861966666665	68.44091579	73.08333333333333	0.0	1.0	7.75	0	1	1	1	0
629	3	25.855555550000002	40.04845634	67.31666666666666	1.0	0.0	7.75	0	1	1	1	0
630	3	29.616666666666667	42.22931287	68.5	1.0	1.0	7.75	0	1	1	1	0
631	3	47.87902275	66.69592392	58.083333333333336	0.0	1.0	7.75	0	1	1	1	0
632	3	45.23446906666667	68.21929938	75.11666666666666	0.0	1.0	7.75	0	1	1	1	0
633	3	42.803859966666664	66.83415588	70.38333333333334	0.0	1.0	7.75	0	1	1	1	0
634	3	46.380616383333326	68.28061554	50.016666666666666	0.0	0.0	7.75	0	1	1	1	0
635	3	28.25	68.79214545	100.61666666666666	0.0	0.0	7.75	0	1	1	1	0
636	3	42.60542488333333	68.48165068	76.6	0.0	1.0	7.75	0	1	1	1	0
637	3	47.87902275	66.69592392	58.083333333333336	1.0	1.0	7.75	0	1	1	1	0
638	3	36.454166666666666	69.68431403	97.66666666666667	1.0	0.0	7.75	0	1	1	1	0
639	3	33.2	68.79214545	96.25	0.0	0.0	7.75	0	1	1	1	0
640	3	45.23446906666667	68.21929938	75.11666666666666	1.0	0.0	7.75	0	1	1	1	0
641	3	40.96838366666667	66.60847718	53.68333333333333	0.0	0.0	7.75	0	1	1	1	0
642	3	37.90719008333334	68.39660218	66.83333333333333	0.0	0.0	7.75	0	1	1	1	0
643	3	37.90719008333334	68.39660218	66.83333333333333	0.0	0.0	7.75	0	1	1	1	0
644	3	37.90719008333334	68.39660218	66.83333333333333	0.0	0.0	7.75	0	1	1	1	0
645	3	37.90719008333334	68.39660218	66.83333333333333	1.0	1.0	7.75	0	1	1	1	0
646	3	37.60855563333333	60.25857119	55.13333333333333	0.0	1.0	7.75	0	1	1	1	0
647	3	37.28069836666667	68.68188962	77.38333333333334	0.0	1.0	7.75	0	1	1	1	0
648	3	46.380616383333326	68.28061554	50.016666666666666	0.0	1.0	7.75	0	1	1	1	0
649	3	38.82397003333333	64.11250404	77.08333333333333	1.0	0.0	7.75	0	1	1	1	0
650	3	47.26057888333333	63.6171793	72.18333333333334	1.0	1.0	7.75	0	1	1	1	0
651	3	25.855555550000002	40.04845634	67.31666666666666	0.0	0.0	7.75	0	1	1	1	0
652	3	25.855555550000002	40.04845634	67.31666666666666	1.0	0.0	7.75	0	1	1	1	0
653	3	36.833021	68.28222352	69.76666666666667	0.0	0.0	7.75	0	1	1	1	0
654	3	42.833333333333336	68.24247048	67.88333333333334	0.0	0.0	7.75	0	1	1	1	0
655	3	42.833333333333336	68.24247048	67.88333333333334	1.0	0.0	7.75	0	1	1	1	0
656	3	17.10849673333333	29.05064175	38.31666666666667	1.0	1.0	7.75	0	1	1	1	0
657	3	19.21568626666667	39.23197631	42.43333333333333	0.0	0.0	7.75	0	1	1	1	0
658	3	19.21568626666667	39.23197631	42.43333333333333	0.0	0.0	7.75	0	1	1	1	0
659	3	19.21568626666667	39.23197631	42.43333333333333	1.0	1.0	7.75	0	1	1	1	0
660	3	34.8809834	55.11776935	70.41666666666667	1.0	0.0	7.75	0	1	1	1	0
661	3	38.735185183333336	72.82606917	70.81666666666666	1.0	0.0	7.75	0	1	1	1	0
662	3	28.16401515	43.62150139	68.21666666666667	1.0	1.0	7.75	0	1	1	1	0
663	3	14.438709676666667	33.72320494	42.666666666666664	1.0	0.0	7.75	0	1	1	1	0
664	3	14.438709676666667	33.72320494	42.666666666666664	1.0	0.0	7.75	0	1	1	1	0
665	3	14.438709676666667	33.72320494	42.666666666666664	1.0	0.0	7.75	0	1	1	1	0
666	3	40.0	69.22236897	97.23333333333333	0.0	0.0	7.75	0	1	1	1	0
667	3	17.892215566666668	45.01886226	43.88333333333333	1.0	1.0	7.75	0	1	1	1	0
668	3	12.870833333333334	23.64246742	61.18333333333333	1.0	0.0	7.75	0	1	1	1	0
669	3	12.870833333333334	23.64246742	61.18333333333333	1.0	0.0	7.75	0	1	1	1	0
670	3	26.10185185	49.48759994	73.55	0.0	0.0	7.75	0	1	1	1	0
671	3	26.10185185	49.48759994	73.55	1.0	1.0	7.75	0	1	1	1	0
672	3	41.44451011666667	66.09756196	56.416666666666664	1.0	0.0	7.75	0	1	1	1	0
673	3	22.669047616666667	42.85213151	93.11666666666666	0.0	0.0	7.75	0	1	1	1	0
674	3	34.49166666666667	55.31445207	95.38333333333334	1.0	0.0	7.75	0	1	1	1	0
675	2	47.87902275	66.69592392	58.083333333333336	1.0	1.0	7.75	0	1	1	1	0
676	2	16.152380951666668	27.70877356	38.61666666666667	0.0	1.0	7.75	0	1	1	1	0
677	2	23.012365583333334	37.59233862	50.53333333333333	1.0	0.0	7.75	0	1	1	1	0
678	2	20.372463766666666	54.88827995	54.233333333333334	1.0	0.0	7.75	0	1	1	1	0
679	2	22.183333333333334	68.79214545	109.45	0.0	1.0	7.75	0	1	1	1	0
680	2	28.16401515	43.62150139	68.21666666666667	1.0	1.0	7.75	0	1	1	1	0
681	2	14.438709676666667	33.72320494	42.666666666666664	0.0	1.0	7.75	0	1	1	1	0
682	2	29.516666666666666	52.73707617	76.78333333333333	1.0	0.0	7.75	0	1	1	1	0
683	2	12.870833333333334	23.64246742	61.18333333333333	0.0	1.0	7.75	0	1	1	1	0
684	2	12.870833333333334	23.64246742	61.18333333333333	1.0	0.0	7.75	0	1	1	1	0
685	2	13.972222221666666	30.76301617	37.166666666666664	0.0	1.0	7.75	0	1	1	1	0
686	2	47.87902275	66.69592392	58.083333333333336	0.0	1.0	7.75	0	1	1	1	0
687	2	47.491121750000005	67.82537809	60.833333333333336	0.0	0.0	7.75	0	1	1	1	0
688	2	45.23446906666667	68.21929938	75.11666666666666	1.0	0.0	7.75	0	1	1	1	0
689	2	43.825363483333334	63.99179805	65.73333333333333	0.0	0.0	7.75	0	1	1	1	0
690	2	46.912685016666664	68.04205471	65.05	0.0	0.0	7.75	0	1	1	1	0
691	2	29.3475862	68.65013682	96.0	0.0	1.0	7.75	0	1	1	1	0
692	2	28.771428566666668	44.53693126	43.25	1.0	1.0	7.75	0	1	1	1	0
693	2	46.380616383333326	68.28061554	50.016666666666666	1.0	0.0	7.75	0	1	1	1	0
694	2	46.380616383333326	68.28061554	50.016666666666666	1.0	1.0	7.75	0	1	1	1	0
695	2	46.380616383333326	68.28061554	50.016666666666666	0.0	0.0	7.75	0	1	1	1	0
696	2	46.380616383333326	68.28061554	50.016666666666666	1.0	1.0	7.75	0	1	1	1	0
697	2	46.380616383333326	68.28061554	50.016666666666666	0.0	1.0	7.75	0	1	1	1	0
698	2	33.58475176666666	52.9011677	66.5	1.0	0.0	7.75	0	1	1	1	0
699	2	39.77901538333333	63.26119903	72.58333333333333	1.0	1.0	7.75	0	1	1	1	0
700	2	36.833021	68.28222352	69.76666666666667	0.0	1.0	7.75	0	1	1	1	0
701	2	44.99548133333334	68.31946108	54.666666666666664	0.0	1.0	7.75	0	1	1	1	0
702	2	44.99548133333334	68.31946108	54.666666666666664	1.0	0.0	7.75	0	1	1	1	0
703	2	32.89311848333333	60.001129799999994	53.96666666666667	1.0	1.0	7.75	0	1	1	1	0
704	2	34.8809834	55.11776935	70.41666666666667	0.0	1.0	7.75	0	1	1	1	0
705	2	41.98255793333333	68.26557765	66.68333333333334	1.0	1.0	7.75	0	1	1	1	0
706	2	14.438709676666667	33.72320494	42.666666666666664	0.0	0.0	7.75	0	1	1	1	0
707	2	16.385714285	25.7734758	999.99	0.0	1.0	7.75	0	1	1	1	0
708	2	26.0	43.41887098	80.2	0.0	1.0	7.75	0	1	1	1	0
709	2	52.90833333333333	67.20705927	81.78333333333333	0.0	1.0	7.75	0	1	1	1	0
710	3	9.9796875	44.23811717	31.466666666666665	0.0	0.0	7.75	0	1	1	1	0
711	3	16.152380951666668	27.70877356	38.61666666666667	0.0	0.0	7.75	0	1	1	1	0
712	3	37.28069836666667	68.68188962	77.38333333333334	1.0	1.0	7.75	0	1	1	1	0
713	3	23.012365583333334	37.59233862	50.53333333333333	1.0	1.0	7.75	0	1	1	1	0
714	3	32.78888888333333	77.91209095	93.58333333333333	1.0	0.0	7.75	0	1	1	1	0
715	3	32.78888888333333	77.91209095	93.58333333333333	0.0	1.0	7.75	0	1	1	1	0
716	3	36.454166666666666	69.68431403	97.66666666666667	1.0	0.0	7.75	0	1	1	1	0
717	2	36.454166666666666	69.68431403	97.66666666666667	1.0	0.0	7.75	0	1	1	1	0
718	2	28.25	68.79214545	100.61666666666666	1.0	0.0	7.75	0	1	1	1	0
719	2	35.05629031666667	68.52328677	72.21666666666667	0.0	0.0	7.75	0	1	1	1	0
720	2	47.491121750000005	67.82537809	60.833333333333336	1.0	0.0	7.75	0	1	1	1	0
721	2	47.491121750000005	67.82537809	60.833333333333336	0.0	1.0	7.75	0	1	1	1	0
722	2	47.1661189	63.96542118	63.78333333333333	1.0	0.0	7.75	0	1	1	1	0
723	2	33.2	68.79214545	96.25	1.0	0.0	7.75	0	1	1	1	0
724	2	45.33499255	63.90547715	72.51666666666667	0.0	1.0	7.75	0	1	1	1	0
725	2	37.90719008333334	68.39660218	66.83333333333333	0.0	1.0	7.75	0	1	1	1	0
726	2	37.60855563333333	60.25857119	55.13333333333333	1.0	1.0	7.75	0	1	1	1	0
727	2	42.803859966666664	66.83415588	70.38333333333334	1.0	0.0	7.75	0	1	1	1	0
728	2	42.803859966666664	66.83415588	70.38333333333334	1.0	1.0	7.75	0	1	1	1	0
729	2	42.803859966666664	66.83415588	70.38333333333334	1.0	0.0	7.75	0	1	1	1	0
730	2	29.508333333333333	65.62197309	92.75	1.0	0.0	7.75	0	1	1	1	0
731	2	33.837861966666665	68.44091579	73.08333333333333	1.0	1.0	7.75	0	1	1	1	0
732	2	38.70357143333333	68.93829116	81.0	1.0	0.0	7.75	0	1	1	1	0
733	2	39.87602955	68.49460435	74.75	0.0	0.0	7.75	0	1	1	1	0
734	2	28.771428566666668	44.53693126	43.25	0.0	0.0	7.75	0	1	1	1	0
735	2	33.01922141666667	52.32345148	64.75	1.0	1.0	7.75	0	1	1	1	0
736	2	46.380616383333326	68.28061554	50.016666666666666	1.0	0.0	7.75	0	1	1	1	0
737	2	46.380616383333326	68.28061554	50.016666666666666	1.0	1.0	7.75	0	1	1	1	0
738	2	46.380616383333326	68.28061554	50.016666666666666	0.0	1.0	7.75	0	1	1	1	0
739	2	46.380616383333326	68.28061554	50.016666666666666	0.0	1.0	7.75	0	1	1	1	0
740	2	46.380616383333326	68.28061554	50.016666666666666	1.0	1.0	7.75	0	1	1	1	0
741	2	38.82397003333333	64.11250404	77.08333333333333	1.0	0.0	7.75	0	1	1	1	0
742	2	45.63542676666667	64.62069762	70.65	1.0	0.0	7.75	0	1	1	1	0
743	2	39.77901538333333	63.26119903	72.58333333333333	1.0	1.0	7.75	0	1	1	1	0
744	2	40.128275433333336	65.82688167	78.9	1.0	1.0	7.75	0	1	1	1	0
745	2	39.65392156666667	68.62897643	83.61666666666666	1.0	1.0	7.75	0	1	1	1	0
746	2	37.73716311666667	56.59656793	75.45	0.0	1.0	7.75	0	1	1	1	0
747	2	34.8809834	55.11776935	70.41666666666667	0.0	0.0	7.75	0	1	1	1	0
748	2	13.881977911666667	48.47012168	35.266666666666666	1.0	0.0	7.75	0	1	1	1	0
749	2	38.735185183333336	72.82606917	70.81666666666666	0.0	0.0	7.75	0	1	1	1	0
750	2	17.046666666666667	51.06772963	39.833333333333336	0.0	0.0	7.75	0	1	1	1	0
751	2	41.98255793333333	68.26557765	66.68333333333334	1.0	1.0	7.75	0	1	1	1	0
752	2	41.98255793333333	68.26557765	66.68333333333334	0.0	0.0	7.75	0	1	1	1	0
753	2	37.19809793333334	54.92187102	51.083333333333336	1.0	1.0	7.75	0	1	1	1	0
754	2	42.60542488333333	68.48165068	76.6	1.0	1.0	7.75	0	1	1	1	0
755	2	42.60542488333333	68.48165068	76.6	0.0	1.0	7.75	0	1	1	1	0
756	2	42.60542488333333	68.48165068	76.6	1.0	1.0	7.75	0	1	1	1	0
757	2	42.60542488333333	68.48165068	76.6	0.0	1.0	7.75	0	1	1	1	0
758	2	27.5	49.26554909	56.28333333333333	0.0	1.0	7.75	0	1	1	1	0
759	3	47.491121750000005	67.82537809	60.833333333333336	1.0	0.0	7.75	0	1	1	1	0
760	3	47.491121750000005	67.82537809	60.833333333333336	1.0	0.0	7.75	0	1	1	1	0
761	3	40.18786431666667	68.17891774	62.233333333333334	1.0	0.0	7.75	0	1	1	1	0
762	3	26.372756516666666	42.94517164	65.53333333333333	1.0	1.0	7.75	0	1	1	1	0
763	3	45.23446906666667	68.21929938	75.11666666666666	1.0	1.0	7.75	0	1	1	1	0
764	3	33.837861966666665	68.44091579	73.08333333333333	1.0	0.0	7.75	0	1	1	1	0
765	3	46.912685016666664	68.04205471	65.05	1.0	1.0	7.75	0	1	1	1	0
766	3	29.3475862	68.65013682	96.0	0.0	1.0	7.75	0	1	1	1	0
767	3	28.771428566666668	44.53693126	43.25	0.0	1.0	7.75	0	1	1	1	0
768	3	37.28069836666667	68.68188962	77.38333333333334	0.0	1.0	7.75	0	1	1	1	0
769	3	46.380616383333326	68.28061554	50.016666666666666	1.0	1.0	7.75	0	1	1	1	0
770	3	38.82397003333333	64.11250404	77.08333333333333	0.0	1.0	7.75	0	1	1	1	0
771	3	32.3890625	68.12933854	83.83333333333333	0.0	1.0	7.75	0	1	1	1	0
772	3	37.19809793333334	54.92187102	51.083333333333336	0.0	1.0	7.75	0	1	1	1	0
773	3	47.491121750000005	67.82537809	60.833333333333336	1.0	1.0	7.75	0	1	1	1	0
774	3	29.508333333333333	65.62197309	92.75	0.0	1.0	7.75	0	1	1	1	0
775	3	29.508333333333333	65.62197309	92.75	0.0	1.0	7.75	0	1	1	1	0
776	3	33.837861966666665	68.44091579	73.08333333333333	0.0	0.0	7.75	0	1	1	1	0
777	3	28.16401515	43.62150139	68.21666666666667	0.0	1.0	7.75	0	1	1	1	0
778	3	38.9045977	68.50849737	79.63333333333334	0.0	1.0	7.75	0	1	1	1	0
779	3	38.9045977	68.50849737	79.63333333333334	0.0	1.0	7.75	0	1	1	1	0
780	3	40.18786431666667	68.17891774	62.233333333333334	1.0	0.0	7.75	0	1	1	1	0
781	4	40.18786431666667	68.17891774	62.233333333333334	1.0	0.0	7.75	0	1	1	1	1
782	4	37.60855563333333	60.25857119	55.13333333333333	1.0	1.0	7.75	0	1	1	1	1
783	4	46.912685016666664	68.04205471	65.05	1.0	1.0	7.75	0	1	1	1	1
784	4	25.558333333333334	52.88347112	43.86666666666667	1.0	1.0	7.75	0	1	1	1	1
785	4	7.91004902	14.63331409	51.483333333333334	0.0	1.0	7.75	0	1	1	1	1
786	4	7.91004902	14.63331409	51.483333333333334	1.0	1.0	7.75	0	1	1	1	1
787	4	37.34444445	71.13954012	88.0	0.0	1.0	7.75	0	1	1	1	1
788	3	16.152380951666668	27.70877356	38.61666666666667	1.0	1.0	7.75	0	1	1	1	0
789	3	45.23446906666667	68.21929938	75.11666666666666	0.0	1.0	7.75	0	1	1	1	0
790	3	45.23446906666667	68.21929938	75.11666666666666	0.0	1.0	7.75	0	1	1	1	0
791	3	37.90719008333334	68.39660218	66.83333333333333	1.0	1.0	7.75	0	1	1	1	0
792	3	42.803859966666664	66.83415588	70.38333333333334	1.0	1.0	7.75	0	1	1	1	0
793	3	39.87602955	68.49460435	74.75	1.0	0.0	7.75	0	1	1	1	0
794	3	39.87602955	68.49460435	74.75	0.0	1.0	7.75	0	1	1	1	0
795	3	46.380616383333326	68.28061554	50.016666666666666	1.0	1.0	7.75	0	1	1	1	0
796	3	46.380616383333326	68.28061554	50.016666666666666	1.0	1.0	7.75	0	1	1	1	0
797	3	46.380616383333326	68.28061554	50.016666666666666	1.0	1.0	7.75	0	1	1	1	0
798	3	42.60542488333333	68.48165068	76.6	0.0	1.0	7.75	0	1	1	1	0
799	3	26.372756516666666	42.94517164	65.53333333333333	1.0	1.0	7.75	0	1	1	1	0
800	3	26.372756516666666	42.94517164	65.53333333333333	1.0	1.0	7.75	0	1	1	1	0
801	3	26.372756516666666	42.94517164	65.53333333333333	0.0	1.0	7.75	0	1	1	1	0
802	3	26.372756516666666	42.94517164	65.53333333333333	1.0	0.0	7.75	0	1	1	1	0
803	3	26.372756516666666	42.94517164	65.53333333333333	1.0	1.0	7.75	0	1	1	1	0
804	3	26.372756516666666	42.94517164	65.53333333333333	1.0	1.0	7.75	0	1	1	1	0
805	4	26.372756516666666	42.94517164	65.53333333333333	1.0	1.0	7.75	0	1	1	1	1
806	1	45.23446906666667	68.21929938	75.11666666666666	1.0	1.0	7.75	0	1	1	1	0
807	3	37.90719008333334	68.39660218	66.83333333333333	1.0	1.0	7.75	0	1	1	1	0
808	3	42.803859966666664	66.83415588	70.38333333333334	0.0	0.0	7.75	0	1	1	1	0
809	3	14.125	23.34507789	42.4	1.0	0.0	7.75	0	1	1	1	0
810	3	46.912685016666664	68.04205471	65.05	1.0	1.0	7.75	0	1	1	1	0
811	3	39.87602955	68.49460435	74.75	1.0	0.0	7.75	0	1	1	1	0
812	3	39.87602955	68.49460435	74.75	1.0	0.0	7.75	0	1	1	1	0
813	3	39.87602955	68.49460435	74.75	1.0	0.0	7.75	0	1	1	1	0
814	3	39.87602955	68.49460435	74.75	1.0	0.0	7.75	0	1	1	1	0
815	3	38.809999999999995	72.99604381	99.76666666666667	1.0	0.0	7.75	0	1	1	1	0
816	3	29.3475862	68.65013682	96.0	1.0	1.0	7.75	0	1	1	1	0
817	3	42.60542488333333	68.48165068	76.6	1.0	0.0	7.75	0	1	1	1	0
818	3	35.69301075	69.04770858	87.88333333333334	1.0	1.0	7.75	0	1	1	1	0
819	2	46.380616383333326	68.28061554	50.016666666666666	1.0	1.0	7.75	0	1	1	1	0
820	3	46.380616383333326	68.28061554	50.016666666666666	1.0	1.0	7.75	0	1	1	1	0
821	3	38.9045977	68.50849737	79.63333333333334	0.0	1.0	7.75	0	1	1	1	0
822	3	33.58475176666666	52.9011677	66.5	1.0	0.0	7.75	0	1	1	1	0
823	3	23.012365583333334	37.59233862	50.53333333333333	0.0	0.0	7.75	0	1	1	1	0
824	3	39.77901538333333	63.26119903	72.58333333333333	1.0	1.0	7.75	0	1	1	1	0
825	3	22.669047616666667	42.85213151	93.11666666666666	0.0	1.0	7.75	0	1	1	1	0
826	3	38.9045977	68.50849737	79.63333333333334	1.0	1.0	7.75	0	1	1	1	0
827	3	39.77901538333333	63.26119903	72.58333333333333	0.0	1.0	7.75	0	1	1	1	0
828	3	17.10849673333333	29.05064175	38.31666666666667	1.0	1.0	7.75	0	1	1	1	0
829	3	32.78888888333333	77.91209095	93.58333333333333	0.0	1.0	7.75	0	1	1	1	0
830	3	36.641666666666666	68.89495726	78.7	1.0	0.0	7.75	0	1	1	1	0
831	3	25.558333333333334	52.88347112	43.86666666666667	1.0	0.0	7.75	0	1	1	1	0
832	3	40.128275433333336	65.82688167	78.9	1.0	1.0	7.75	0	1	1	1	0
833	3	42.60542488333333	68.48165068	76.6	1.0	1.0	7.75	0	1	1	1	0
834	3	26.59722221666667	65.31665318	90.98333333333333	0.0	1.0	7.75	0	1	1	1	0
835	4	12.870833333333334	23.64246742	61.18333333333333	0.0	1.0	7.75	0	1	1	1	1
836	4	22.669047616666667	42.85213151	93.11666666666666	1.0	1.0	7.75	0	1	1	1	1
837	3	19.288888883333335	36.28152233	59.11666666666667	1.0	1.0	7.75	0	1	1	1	0
