ID	CHOICE	TAXI_TT	TAXI_COST	TRANSIT_TT	TRANSIT_COST	FREE_COST	av1	av2	av3	av4
919	4	31.18	52.94	71.78	7.75	0	1	1	1	1
920	4	31.18	52.94	71.78	7.75	0	1	1	1	1
921	4	31.18	52.94	71.78	7.75	0	1	1	1	1
922	4	31.18	52.94	71.78	7.75	0	1	1	1	1
923	4	31.18	52.94	71.78	7.75	0	1	1	1	1
924	4	31.18	52.94	71.78	7.75	0	1	1	1	1
925	4	31.18	52.94	71.78	7.75	0	1	1	1	1
926	4	31.18	52.94	71.78	7.75	0	1	1	1	1
927	4	31.18	52.94	71.78	7.75	0	1	1	1	1
928	4	31.18	52.94	71.78	7.75	0	1	1	1	1
929	4	31.18	52.94	71.78	7.75	0	1	1	1	1
930	4	28.68	48.72	69.83	7.75	0	1	1	1	1
931	4	14.13	23.35	42.40	7.75	0	1	1	1	1
932	4	41.98	68.27	66.68	7.75	0	1	1	1	1
933	4	24.25	52.04	82.90	7.75	0	1	1	1	1
934	4	25.01	45.24	48.18	7.75	0	1	1	1	1
935	4	25.01	45.24	48.18	7.75	0	1	1	1	1
936	4	25.01	45.24	48.18	7.75	0	1	1	1	1
937	4	28.16	43.62	68.22	7.75	0	1	1	1	1
938	4	28.16	43.62	68.22	7.75	0	1	1	1	1
939	4	28.16	43.62	68.22	7.75	0	1	1	1	1
940	4	28.16	43.62	68.22	7.75	0	1	1	1	1
941	4	28.16	43.62	68.22	7.75	0	1	1	1	1
942	4	28.16	43.62	68.22	7.75	0	1	1	1	1
943	4	51.00	100.61	127.95	7.75	0	1	1	1	1
944	4	37.20	54.92	51.08	7.75	0	1	1	1	1
945	4	37.20	54.92	51.08	7.75	0	1	1	1	1
946	4	37.20	54.92	51.08	7.75	0	1	1	1	1
947	4	37.20	54.92	51.08	7.75	0	1	1	1	1
948	4	37.20	54.92	51.08	7.75	0	1	1	1	1
949	4	37.20	54.92	51.08	7.75	0	1	1	1	1
950	4	31.67	53.96	64.22	7.75	0	1	1	1	1
951	4	31.67	53.96	64.22	7.75	0	1	1	1	1
952	4	14.44	33.72	42.67	7.75	0	1	1	1	1
953	4	14.44	33.72	42.67	7.75	0	1	1	1	1
954	4	14.44	33.72	42.67	7.75	0	1	1	1	1
955	4	14.44	33.72	42.67	7.75	0	1	1	1	1
956	4	14.44	33.72	42.67	7.75	0	1	1	1	1
957	4	37.25	68.79	89.02	7.75	0	1	1	1	1
958	4	31.26	68.46	82.73	7.75	0	1	1	1	1
959	4	20.61	50.63	51.68	7.75	0	1	1	1	1
960	4	20.61	50.63	51.68	7.75	0	1	1	1	1
961	4	20.61	50.63	51.68	7.75	0	1	1	1	1
962	4	20.61	50.63	51.68	7.75	0	1	1	1	1
963	4	29.52	52.74	76.78	7.75	0	1	1	1	1
964	4	29.52	52.74	76.78	7.75	0	1	1	1	1
965	4	29.52	52.74	76.78	7.75	0	1	1	1	1
966	4	40.00	69.22	97.23	7.75	0	1	1	1	1
967	4	40.00	69.22	97.23	7.75	0	1	1	1	1
968	4	17.89	45.02	43.88	7.75	0	1	1	1	1
969	4	17.89	45.02	43.88	7.75	0	1	1	1	1
970	4	17.89	45.02	43.88	7.75	0	1	1	1	1
971	4	30.50	56.74	52.38	7.75	0	1	1	1	1
972	4	30.50	56.74	52.38	7.75	0	1	1	1	1
973	4	30.50	56.74	52.38	7.75	0	1	1	1	1
974	4	30.50	56.74	52.38	7.75	0	1	1	1	1
975	4	30.50	56.74	52.38	7.75	0	1	1	1	1
976	4	30.50	56.74	52.38	7.75	0	1	1	1	1
977	4	30.50	56.74	52.38	7.75	0	1	1	1	1
978	4	30.50	56.74	52.38	7.75	0	1	1	1	1
979	4	24.20	40.42	61.23	7.75	0	1	1	1	1
980	4	18.30	44.50	40.57	7.75	0	1	1	1	1
981	4	18.30	44.50	40.57	7.75	0	1	1	1	1
982	4	18.30	44.50	40.57	7.75	0	1	1	1	1
983	4	27.47	42.82	71.72	7.75	0	1	1	1	1
984	4	27.47	42.82	71.72	7.75	0	1	1	1	1
985	4	27.47	42.82	71.72	7.75	0	1	1	1	1
986	4	27.47	42.82	71.72	7.75	0	1	1	1	1
987	4	27.47	42.82	71.72	7.75	0	1	1	1	1
988	4	27.47	42.82	71.72	7.75	0	1	1	1	1
989	4	28.79	51.50	90.65	7.75	0	1	1	1	1
990	4	28.79	51.50	90.65	7.75	0	1	1	1	1
991	4	22.04	36.76	53.08	7.75	0	1	1	1	1
992	4	27.62	61.74	98.68	7.75	0	1	1	1	1
993	4	27.62	61.74	98.68	7.75	0	1	1	1	1
994	4	42.61	68.48	76.60	7.75	0	1	1	1	1
995	4	42.61	68.48	76.60	7.75	0	1	1	1	1
996	4	42.61	68.48	76.60	7.75	0	1	1	1	1
997	4	42.61	68.48	76.60	7.75	0	1	1	1	1
998	4	12.87	23.64	61.18	7.75	0	1	1	1	1
999	4	12.87	23.64	61.18	7.75	0	1	1	1	1
1000	4	12.87	23.64	61.18	7.75	0	1	1	1	1
1001	4	12.87	23.64	61.18	7.75	0	1	1	1	1
1002	4	12.87	23.64	61.18	7.75	0	1	1	1	1
1003	4	12.87	23.64	61.18	7.75	0	1	1	1	1
1004	4	12.87	23.64	61.18	7.75	0	1	1	1	1
1005	4	12.87	23.64	61.18	7.75	0	1	1	1	1
1006	4	12.87	23.64	61.18	7.75	0	1	1	1	1
1007	4	12.87	23.64	61.18	7.75	0	1	1	1	1
1008	4	12.87	23.64	61.18	7.75	0	1	1	1	1
1009	4	12.87	23.64	61.18	7.75	0	1	1	1	1
1010	4	12.87	23.64	61.18	7.75	0	1	1	1	1
1011	4	12.87	23.64	61.18	7.75	0	1	1	1	1
1012	4	26.10	49.49	73.55	7.75	0	1	1	1	1
1013	4	26.10	49.49	73.55	7.75	0	1	1	1	1
1014	4	26.10	49.49	73.55	7.75	0	1	1	1	1
1015	4	37.34	71.14	88.00	7.75	0	1	1	1	1
1016	4	37.34	71.14	88.00	7.75	0	1	1	1	1
1017	4	37.34	71.14	88.00	7.75	0	1	1	1	1
1018	4	37.34	71.14	88.00	7.75	0	1	1	1	1
1019	4	37.34	71.14	88.00	7.75	0	1	1	1	1
1020	4	37.34	71.14	88.00	7.75	0	1	1	1	1
1021	4	30.50	70.58	90.55	7.75	0	1	1	1	1
1022	4	30.50	70.58	90.55	7.75	0	1	1	1	1
1023	4	19.29	36.28	59.12	7.75	0	1	1	1	1
1024	4	65.86	57.63	89.73	7.75	0	1	1	1	1
1025	4	65.86	57.63	89.73	7.75	0	1	1	1	1
1026	4	22.67	42.85	93.12	7.75	0	1	1	1	1
1027	4	22.67	42.85	93.12	7.75	0	1	1	1	1
1028	4	22.67	42.85	93.12	7.75	0	1	1	1	1
1029	4	22.67	42.85	93.12	7.75	0	1	1	1	1
1030	4	22.67	42.85	93.12	7.75	0	1	1	1	1
1031	4	22.67	42.85	93.12	7.75	0	1	1	1	1
1032	4	29.47	65.49	75.37	7.75	0	1	1	1	1
1033	4	16.39	25.77	99.99	7.75	0	1	1	1	1
1034	4	16.39	25.77	99.99	7.75	0	1	1	1	1
1035	4	16.39	25.77	99.99	7.75	0	1	1	1	1
1036	4	16.39	25.77	99.99	7.75	0	1	1	1	1
1037	4	16.39	25.77	99.99	7.75	0	1	1	1	1
1038	4	38.90	68.51	79.63	7.75	0	1	1	1	1
1039	4	38.90	68.51	79.63	7.75	0	1	1	1	1
1040	4	38.90	68.51	79.63	7.75	0	1	1	1	1
1041	4	34.49	55.31	95.38	7.75	0	1	1	1	1
1042	4	34.49	55.31	95.38	7.75	0	1	1	1	1
1043	4	34.49	55.31	95.38	7.75	0	1	1	1	1
1044	4	34.49	55.31	95.38	7.75	0	1	1	1	1
1045	4	42.13	72.27	73.55	7.75	0	1	1	1	1
1046	4	42.13	72.27	73.55	7.75	0	1	1	1	1
1047	4	38.98	80.09	97.08	7.75	0	1	1	1	1
1048	4	26.00	43.42	80.20	7.75	0	1	1	1	1
1049	4	26.00	43.42	80.20	7.75	0	1	1	1	1
1050	4	16.87	37.52	39.60	7.75	0	1	1	1	1
1051	4	29.66	54.42	106.52	7.75	0	1	1	1	1
1052	4	29.66	54.42	106.52	7.75	0	1	1	1	1
1053	4	26.46	49.79	63.60	7.75	0	1	1	1	1
1054	4	26.46	49.79	63.60	7.75	0	1	1	1	1
1055	4	26.46	49.79	63.60	7.75	0	1	1	1	1
1056	4	26.46	49.79	63.60	7.75	0	1	1	1	1
1057	4	26.46	49.79	63.60	7.75	0	1	1	1	1
1058	4	23.75	52.83	58.77	7.75	0	1	1	1	1
1059	4	23.75	52.83	58.77	7.75	0	1	1	1	1
1060	4	23.75	52.83	58.77	7.75	0	1	1	1	1
1061	4	23.75	52.83	58.77	7.75	0	1	1	1	1
1062	4	24.69	44.12	75.77	7.75	0	1	1	1	1
1063	4	48.32	66.48	106.83	7.75	0	1	1	1	1
1064	4	48.32	66.48	106.83	7.75	0	1	1	1	1
1065	4	48.32	66.48	106.83	7.75	0	1	1	1	1
1066	4	48.32	66.48	106.83	7.75	0	1	1	1	1
1067	4	32.39	48.52	62.28	7.75	0	1	1	1	1
1068	4	32.39	48.52	62.28	7.75	0	1	1	1	1
1069	4	35.69	69.05	87.88	7.75	0	1	1	1	1
1070	4	10.90	38.46	38.97	7.75	0	1	1	1	1
1071	4	21.43	45.36	39.30	7.75	0	1	1	1	1
1072	4	21.43	45.36	39.30	7.75	0	1	1	1	1
1073	4	9.26	43.15	61.57	7.75	0	1	1	1	1
1074	4	30.28	71.11	108.03	7.75	0	1	1	1	1
1075	4	30.28	71.11	108.03	7.75	0	1	1	1	1
1076	4	35.70	62.45	64.88	7.75	0	1	1	1	1
1077	4	35.70	62.45	64.88	7.75	0	1	1	1	1
1078	4	34.00	67.80	74.28	7.75	0	1	1	1	1
1079	4	30.70	52.62	58.47	7.75	0	1	1	1	1
1080	4	13.97	30.76	37.17	7.75	0	1	1	1	1
1081	4	31.22	67.21	85.97	7.75	0	1	1	1	1
1082	4	46.99	65.59	65.88	7.75	0	1	1	1	1
1083	4	46.99	65.59	65.88	7.75	0	1	1	1	1
1084	4	42.61	60.07	78.95	7.75	0	1	1	1	1
1085	4	34.08	68.67	83.12	7.75	0	1	1	1	1
1086	4	34.08	68.67	83.12	7.75	0	1	1	1	1
1087	4	48.20	67.37	60.45	7.75	0	1	1	1	1
1088	4	39.05	67.16	58.87	7.75	0	1	1	1	1
1089	4	31.44	66.59	81.57	7.75	0	1	1	1	1
1090	2	47.88	66.70	58.08	7.75	0	1	1	1	0
1091	2	35.06	68.52	72.22	7.75	0	1	1	1	0
1092	2	35.06	68.52	72.22	7.75	0	1	1	1	0
1093	2	35.06	68.52	72.22	7.75	0	1	1	1	0
1094	2	47.49	67.83	60.83	7.75	0	1	1	1	0
1095	2	47.49	67.83	60.83	7.75	0	1	1	1	0
1096	2	47.17	63.97	63.78	7.75	0	1	1	1	0
1097	2	35.34	61.67	55.02	7.75	0	1	1	1	0
1098	2	35.34	61.67	55.02	7.75	0	1	1	1	0
1099	2	40.19	68.18	62.23	7.75	0	1	1	1	0
1100	2	33.20	68.79	96.25	7.75	0	1	1	1	0
1101	2	16.15	27.71	38.62	7.75	0	1	1	1	0
1102	2	16.15	27.71	38.62	7.75	0	1	1	1	0
1103	2	16.15	27.71	38.62	7.75	0	1	1	1	0
1104	2	45.33	63.91	72.52	7.75	0	1	1	1	0
1105	2	45.33	63.91	72.52	7.75	0	1	1	1	0
1106	2	45.33	63.91	72.52	7.75	0	1	1	1	0
1107	2	45.33	63.91	72.52	7.75	0	1	1	1	0
1108	2	40.97	66.61	53.68	7.75	0	1	1	1	0
1109	2	40.97	66.61	53.68	7.75	0	1	1	1	0
1110	2	40.97	66.61	53.68	7.75	0	1	1	1	0
1111	2	37.91	68.40	66.83	7.75	0	1	1	1	0
1112	2	37.91	68.40	66.83	7.75	0	1	1	1	0
1113	2	37.91	68.40	66.83	7.75	0	1	1	1	0
1114	2	37.91	68.40	66.83	7.75	0	1	1	1	0
1115	2	37.91	68.40	66.83	7.75	0	1	1	1	0
1116	2	37.61	60.26	55.13	7.75	0	1	1	1	0
1117	2	42.80	66.83	70.38	7.75	0	1	1	1	0
1118	2	42.80	66.83	70.38	7.75	0	1	1	1	0
1119	2	29.51	65.62	92.75	7.75	0	1	1	1	0
1120	2	33.84	68.44	73.08	7.75	0	1	1	1	0
1121	2	33.84	68.44	73.08	7.75	0	1	1	1	0
1122	2	33.84	68.44	73.08	7.75	0	1	1	1	0
1123	2	46.91	68.04	65.05	7.75	0	1	1	1	0
1124	2	38.70	68.94	81.00	7.75	0	1	1	1	0
1125	2	29.35	68.65	96.00	7.75	0	1	1	1	0
1126	2	28.77	44.54	43.25	7.75	0	1	1	1	0
1127	2	46.38	68.28	50.02	7.75	0	1	1	1	0
1128	2	46.38	68.28	50.02	7.75	0	1	1	1	0
1129	2	46.38	68.28	50.02	7.75	0	1	1	1	0
1130	2	38.82	64.11	77.08	7.75	0	1	1	1	0
1131	2	45.64	64.62	70.65	7.75	0	1	1	1	0
1132	2	47.26	63.62	72.18	7.75	0	1	1	1	0
1133	2	23.01	37.59	50.53	7.75	0	1	1	1	0
1134	2	23.01	37.59	50.53	7.75	0	1	1	1	0
1135	2	49.68	66.30	72.33	7.75	0	1	1	1	0
1136	2	39.74	67.65	68.62	7.75	0	1	1	1	0
1137	2	39.74	67.65	68.62	7.75	0	1	1	1	0
1138	2	39.74	67.65	68.62	7.75	0	1	1	1	0
1139	2	39.74	67.65	68.62	7.75	0	1	1	1	0
1140	2	36.83	68.28	69.77	7.75	0	1	1	1	0
1141	2	36.83	68.28	69.77	7.75	0	1	1	1	0
1142	2	25.56	52.88	43.87	7.75	0	1	1	1	0
1143	2	28.38	50.67	40.22	7.75	0	1	1	1	0
1144	2	29.62	42.23	68.50	7.75	0	1	1	1	0
1145	2	45.00	68.32	54.67	7.75	0	1	1	1	0
1146	2	39.65	68.63	83.62	7.75	0	1	1	1	0
1147	2	32.89	60.00	53.97	7.75	0	1	1	1	0
1148	2	34.88	55.12	70.42	7.75	0	1	1	1	0
1149	2	29.15	51.41	55.22	7.75	0	1	1	1	0
1150	2	29.23	63.64	97.67	7.75	0	1	1	1	0
1151	2	29.23	63.64	97.67	7.75	0	1	1	1	0
1152	2	41.98	68.27	66.68	7.75	0	1	1	1	0
1153	2	41.98	68.27	66.68	7.75	0	1	1	1	0
1154	2	37.96	68.02	67.43	7.75	0	1	1	1	0
1155	2	27.48	51.20	59.98	7.75	0	1	1	1	0
1156	2	27.48	51.20	59.98	7.75	0	1	1	1	0
1157	2	42.61	68.48	76.60	7.75	0	1	1	1	0
1158	2	30.50	70.58	90.55	7.75	0	1	1	1	0
1159	2	41.44	66.10	56.42	7.75	0	1	1	1	0
1160	2	41.44	66.10	56.42	7.75	0	1	1	1	0
1161	2	22.67	42.85	93.12	7.75	0	1	1	1	0
1162	2	26.46	49.79	63.60	7.75	0	1	1	1	0
1163	2	37.15	68.09	59.25	7.75	0	1	1	1	0
1164	2	53.66	65.17	69.22	7.75	0	1	1	1	0
1165	2	5.76	31.33	19.43	7.75	0	1	1	1	0
1166	2	48.20	67.37	60.45	7.75	0	1	1	1	0
1167	3	47.88	66.70	58.08	7.75	0	1	1	1	0
1168	3	47.88	66.70	58.08	7.75	0	1	1	1	0
1169	3	33.20	68.79	96.25	7.75	0	1	1	1	0
1170	3	37.91	68.40	66.83	7.75	0	1	1	1	0
1171	3	37.61	60.26	55.13	7.75	0	1	1	1	0
1172	3	33.84	68.44	73.08	7.75	0	1	1	1	0
1173	3	38.70	68.94	81.00	7.75	0	1	1	1	0
1174	3	29.35	68.65	96.00	7.75	0	1	1	1	0
1175	3	33.58	52.90	66.50	7.75	0	1	1	1	0
1176	3	28.17	44.51	60.30	7.75	0	1	1	1	0
1177	3	23.01	37.59	50.53	7.75	0	1	1	1	0
1178	3	25.86	40.05	67.32	7.75	0	1	1	1	0
1179	3	29.62	42.23	68.50	7.75	0	1	1	1	0
1180	3	19.22	39.23	42.43	7.75	0	1	1	1	0
1181	3	26.60	65.32	90.98	7.75	0	1	1	1	0
1182	3	28.79	51.50	90.65	7.75	0	1	1	1	0
1183	3	42.61	68.48	76.60	7.75	0	1	1	1	0
1184	3	47.88	66.70	58.08	7.75	0	1	1	1	0
1185	3	45.23	68.22	75.12	7.75	0	1	1	1	0
1186	3	42.80	66.83	70.38	7.75	0	1	1	1	0
1187	3	46.38	68.28	50.02	7.75	0	1	1	1	0
1188	3	28.25	68.79	100.62	7.75	0	1	1	1	0
1189	3	42.61	68.48	76.60	7.75	0	1	1	1	0
1190	3	47.88	66.70	58.08	7.75	0	1	1	1	0
1191	3	29.35	68.65	96.00	7.75	0	1	1	1	0
1192	3	29.35	68.65	96.00	7.75	0	1	1	1	0
1193	3	39.78	63.26	72.58	7.75	0	1	1	1	0
1194	3	42.61	68.48	76.60	7.75	0	1	1	1	0
1195	3	34.49	55.31	95.38	7.75	0	1	1	1	0
1196	3	35.69	69.05	87.88	7.75	0	1	1	1	0
1197	3	47.88	66.70	58.08	7.75	0	1	1	1	0
1198	3	36.45	69.68	97.67	7.75	0	1	1	1	0
1199	3	28.72	46.05	64.05	7.75	0	1	1	1	0
1200	3	35.34	61.67	55.02	7.75	0	1	1	1	0
1201	3	33.20	68.79	96.25	7.75	0	1	1	1	0
1202	3	33.20	68.79	96.25	7.75	0	1	1	1	0
1203	3	16.15	27.71	38.62	7.75	0	1	1	1	0
1204	3	16.15	27.71	38.62	7.75	0	1	1	1	0
1205	3	45.23	68.22	75.12	7.75	0	1	1	1	0
1206	3	40.97	66.61	53.68	7.75	0	1	1	1	0
1207	3	40.97	66.61	53.68	7.75	0	1	1	1	0
1208	3	37.91	68.40	66.83	7.75	0	1	1	1	0
1209	3	37.91	68.40	66.83	7.75	0	1	1	1	0
1210	3	37.91	68.40	66.83	7.75	0	1	1	1	0
1211	3	37.91	68.40	66.83	7.75	0	1	1	1	0
1212	3	37.91	68.40	66.83	7.75	0	1	1	1	0
1213	3	37.91	68.40	66.83	7.75	0	1	1	1	0
1214	3	24.58	48.90	58.77	7.75	0	1	1	1	0
1215	3	37.61	60.26	55.13	7.75	0	1	1	1	0
1216	3	37.61	60.26	55.13	7.75	0	1	1	1	0
1217	3	37.61	60.26	55.13	7.75	0	1	1	1	0
1218	3	42.80	66.83	70.38	7.75	0	1	1	1	0
1219	3	42.80	66.83	70.38	7.75	0	1	1	1	0
1220	3	33.84	68.44	73.08	7.75	0	1	1	1	0
1221	3	33.84	68.44	73.08	7.75	0	1	1	1	0
1222	3	37.28	68.68	77.38	7.75	0	1	1	1	0
1223	3	46.38	68.28	50.02	7.75	0	1	1	1	0
1224	3	46.38	68.28	50.02	7.75	0	1	1	1	0
1225	3	38.82	64.11	77.08	7.75	0	1	1	1	0
1226	3	38.82	64.11	77.08	7.75	0	1	1	1	0
1227	3	38.82	64.11	77.08	7.75	0	1	1	1	0
1228	3	47.26	63.62	72.18	7.75	0	1	1	1	0
1229	3	47.26	63.62	72.18	7.75	0	1	1	1	0
1230	3	23.01	37.59	50.53	7.75	0	1	1	1	0
1231	3	49.68	66.30	72.33	7.75	0	1	1	1	0
1232	3	32.39	68.13	83.83	7.75	0	1	1	1	0
1233	3	16.59	33.01	71.28	7.75	0	1	1	1	0
1234	3	25.86	40.05	67.32	7.75	0	1	1	1	0
1235	3	25.86	40.05	67.32	7.75	0	1	1	1	0
1236	3	25.86	40.05	67.32	7.75	0	1	1	1	0
1237	3	25.86	40.05	67.32	7.75	0	1	1	1	0
1238	3	25.86	40.05	67.32	7.75	0	1	1	1	0
1239	3	36.83	68.28	69.77	7.75	0	1	1	1	0
1240	3	36.83	68.28	69.77	7.75	0	1	1	1	0
1241	3	36.83	68.28	69.77	7.75	0	1	1	1	0
1242	3	42.83	68.24	67.88	7.75	0	1	1	1	0
1243	3	42.83	68.24	67.88	7.75	0	1	1	1	0
1244	3	32.89	62.35	93.37	7.75	0	1	1	1	0
1245	3	17.11	29.05	38.32	7.75	0	1	1	1	0
1246	3	19.22	39.23	42.43	7.75	0	1	1	1	0
1247	3	19.22	39.23	42.43	7.75	0	1	1	1	0
1248	3	19.22	39.23	42.43	7.75	0	1	1	1	0
1249	3	26.60	65.32	90.98	7.75	0	1	1	1	0
1250	3	26.60	65.32	90.98	7.75	0	1	1	1	0
1251	3	39.09	60.05	76.72	7.75	0	1	1	1	0
1252	3	34.88	55.12	70.42	7.75	0	1	1	1	0
1253	3	38.74	72.83	70.82	7.75	0	1	1	1	0
1254	3	38.74	72.83	70.82	7.75	0	1	1	1	0
1255	3	7.91	14.63	51.48	7.75	0	1	1	1	0
1256	3	7.91	14.63	51.48	7.75	0	1	1	1	0
1257	3	43.95	68.48	93.77	7.75	0	1	1	1	0
1258	3	41.98	68.27	66.68	7.75	0	1	1	1	0
1259	3	41.98	68.27	66.68	7.75	0	1	1	1	0
1260	3	28.16	43.62	68.22	7.75	0	1	1	1	0
1261	3	28.16	43.62	68.22	7.75	0	1	1	1	0
1262	3	28.16	43.62	68.22	7.75	0	1	1	1	0
1263	3	14.44	33.72	42.67	7.75	0	1	1	1	0
1264	3	14.44	33.72	42.67	7.75	0	1	1	1	0
1265	3	14.44	33.72	42.67	7.75	0	1	1	1	0
1266	3	14.44	33.72	42.67	7.75	0	1	1	1	0
1267	3	29.52	52.74	76.78	7.75	0	1	1	1	0
1268	3	40.00	69.22	97.23	7.75	0	1	1	1	0
1269	3	17.89	45.02	43.88	7.75	0	1	1	1	0
1270	3	30.50	56.74	52.38	7.75	0	1	1	1	0
1271	3	27.47	42.82	71.72	7.75	0	1	1	1	0
1272	3	27.47	42.82	71.72	7.75	0	1	1	1	0
1273	3	42.61	68.48	76.60	7.75	0	1	1	1	0
1274	3	12.87	23.64	61.18	7.75	0	1	1	1	0
1275	3	12.87	23.64	61.18	7.75	0	1	1	1	0
1276	3	12.87	23.64	61.18	7.75	0	1	1	1	0
1277	3	12.87	23.64	61.18	7.75	0	1	1	1	0
1278	3	12.87	23.64	61.18	7.75	0	1	1	1	0
1279	3	12.87	23.64	61.18	7.75	0	1	1	1	0
1280	3	12.87	23.64	61.18	7.75	0	1	1	1	0
1281	3	26.10	49.49	73.55	7.75	0	1	1	1	0
1282	3	26.10	49.49	73.55	7.75	0	1	1	1	0
1283	3	26.10	49.49	73.55	7.75	0	1	1	1	0
1284	3	30.50	70.58	90.55	7.75	0	1	1	1	0
1285	3	41.44	66.10	56.42	7.75	0	1	1	1	0
1286	3	22.67	42.85	93.12	7.75	0	1	1	1	0
1287	3	34.49	55.31	95.38	7.75	0	1	1	1	0
1288	3	34.49	55.31	95.38	7.75	0	1	1	1	0
1289	3	34.49	55.31	95.38	7.75	0	1	1	1	0
1290	3	32.39	48.52	62.28	7.75	0	1	1	1	0
1291	3	35.70	62.45	64.88	7.75	0	1	1	1	0
1292	3	42.61	60.07	78.95	7.75	0	1	1	1	0
1293	2	47.88	66.70	58.08	7.75	0	1	1	1	0
1294	2	47.88	66.70	58.08	7.75	0	1	1	1	0
1295	2	47.88	66.70	58.08	7.75	0	1	1	1	0
1296	2	47.49	67.83	60.83	7.75	0	1	1	1	0
1297	2	45.23	68.22	75.12	7.75	0	1	1	1	0
1298	2	37.91	68.40	66.83	7.75	0	1	1	1	0
1299	2	43.83	63.99	65.73	7.75	0	1	1	1	0
1300	2	46.91	68.04	65.05	7.75	0	1	1	1	0
1301	2	29.35	68.65	96.00	7.75	0	1	1	1	0
1302	2	29.35	68.65	96.00	7.75	0	1	1	1	0
1303	2	28.77	44.54	43.25	7.75	0	1	1	1	0
1304	2	28.77	44.54	43.25	7.75	0	1	1	1	0
1305	2	28.77	44.54	43.25	7.75	0	1	1	1	0
1306	2	28.77	44.54	43.25	7.75	0	1	1	1	0
1307	2	46.38	68.28	50.02	7.75	0	1	1	1	0
1308	2	46.38	68.28	50.02	7.75	0	1	1	1	0
1309	2	46.38	68.28	50.02	7.75	0	1	1	1	0
1310	2	46.38	68.28	50.02	7.75	0	1	1	1	0
1311	2	46.38	68.28	50.02	7.75	0	1	1	1	0
1312	2	45.64	64.62	70.65	7.75	0	1	1	1	0
1313	2	33.58	52.90	66.50	7.75	0	1	1	1	0
1314	2	49.68	66.30	72.33	7.75	0	1	1	1	0
1315	2	39.78	63.26	72.58	7.75	0	1	1	1	0
1316	2	32.39	68.13	83.83	7.75	0	1	1	1	0
1317	2	32.39	68.13	83.83	7.75	0	1	1	1	0
1318	2	32.39	68.13	83.83	7.75	0	1	1	1	0
1319	2	37.01	63.72	52.98	7.75	0	1	1	1	0
1320	2	39.74	67.65	68.62	7.75	0	1	1	1	0
1321	2	36.83	68.28	69.77	7.75	0	1	1	1	0
1322	2	36.83	68.28	69.77	7.75	0	1	1	1	0
1323	2	45.88	65.15	76.17	7.75	0	1	1	1	0
1324	2	45.00	68.32	54.67	7.75	0	1	1	1	0
1325	2	45.00	68.32	54.67	7.75	0	1	1	1	0
1326	2	45.00	68.32	54.67	7.75	0	1	1	1	0
1327	2	45.00	68.32	54.67	7.75	0	1	1	1	0
1328	2	26.60	65.32	90.98	7.75	0	1	1	1	0
1329	2	26.60	65.32	90.98	7.75	0	1	1	1	0
1330	2	26.60	65.32	90.98	7.75	0	1	1	1	0
1331	2	32.89	60.00	53.97	7.75	0	1	1	1	0
1332	2	34.88	55.12	70.42	7.75	0	1	1	1	0
1333	2	38.74	72.83	70.82	7.75	0	1	1	1	0
1334	2	29.15	51.41	55.22	7.75	0	1	1	1	0
1335	2	7.91	14.63	51.48	7.75	0	1	1	1	0
1336	2	41.98	68.27	66.68	7.75	0	1	1	1	0
1337	2	14.44	33.72	42.67	7.75	0	1	1	1	0
1338	2	30.50	56.74	52.38	7.75	0	1	1	1	0
1339	2	42.61	68.48	76.60	7.75	0	1	1	1	0
1340	2	12.87	23.64	61.18	7.75	0	1	1	1	0
1341	2	12.87	23.64	61.18	7.75	0	1	1	1	0
1342	2	12.87	23.64	61.18	7.75	0	1	1	1	0
1343	2	16.39	25.77	99.99	7.75	0	1	1	1	0
1344	2	38.90	68.51	79.63	7.75	0	1	1	1	0
1345	2	42.13	72.27	73.55	7.75	0	1	1	1	0
1346	2	26.00	43.42	80.20	7.75	0	1	1	1	0
1347	2	9.26	43.15	61.57	7.75	0	1	1	1	0
1348	2	52.91	67.21	81.78	7.75	0	1	1	1	0
1349	2	47.88	66.70	58.08	7.75	0	1	1	1	0
1350	2	16.15	27.71	38.62	7.75	0	1	1	1	0
1351	2	16.15	27.71	38.62	7.75	0	1	1	1	0
1352	2	16.15	27.71	38.62	7.75	0	1	1	1	0
1353	2	37.91	68.40	66.83	7.75	0	1	1	1	0
1354	2	24.58	48.90	58.77	7.75	0	1	1	1	0
1355	2	24.58	48.90	58.77	7.75	0	1	1	1	0
1356	2	29.35	68.65	96.00	7.75	0	1	1	1	0
1357	2	33.02	52.32	64.75	7.75	0	1	1	1	0
1358	2	38.82	64.11	77.08	7.75	0	1	1	1	0
1359	2	23.01	37.59	50.53	7.75	0	1	1	1	0
1360	2	20.37	54.89	54.23	7.75	0	1	1	1	0
1361	2	38.81	73.00	99.77	7.75	0	1	1	1	0
1362	2	32.39	68.13	83.83	7.75	0	1	1	1	0
1363	2	22.18	68.79	109.45	7.75	0	1	1	1	0
1364	2	17.11	29.05	38.32	7.75	0	1	1	1	0
1365	2	28.16	43.62	68.22	7.75	0	1	1	1	0
1366	2	28.16	43.62	68.22	7.75	0	1	1	1	0
1367	2	37.20	54.92	51.08	7.75	0	1	1	1	0
1368	2	14.44	33.72	42.67	7.75	0	1	1	1	0
1369	2	29.52	52.74	76.78	7.75	0	1	1	1	0
1370	2	12.87	23.64	61.18	7.75	0	1	1	1	0
