ID	CHOICE	TAXI_TT	TAXI_COST	TRANSIT_TT	VISITOR	TRANSIT_COST	FREE_COST	av1	av2	av3	av4	HYPERP
539	4	29.516666666666666	52.73707617	76.78333333333333	0.0	7.75	0	1	1	1	1	0.95177171022567
540	4	29.516666666666666	52.73707617	76.78333333333333	0.0	7.75	0	1	1	1	1	0.95177171022567
541	4	40.0	69.22236897	97.23333333333333	1.0	7.75	0	1	1	1	1	1.074065852708212
542	4	40.0	69.22236897	97.23333333333333	0.0	7.75	0	1	1	1	1	1.074065852708212
543	4	17.892215566666668	45.01886226	43.88333333333333	1.0	7.75	0	1	1	1	1	1.4339076370080905
544	4	30.502777783333336	56.74456527	52.38333333333333	0.0	7.75	0	1	1	1	1	2.239182874403754
545	4	30.502777783333336	56.74456527	52.38333333333333	0.0	7.75	0	1	1	1	1	2.239182874403754
546	4	18.298900616666668	44.50074113	40.56666666666667	0.0	7.75	0	1	1	1	1	1.6504009000040665
547	4	27.46527778333333	42.82409193	71.71666666666667	1.0	7.75	0	1	1	1	1	0.7926099680728929
548	4	27.46527778333333	42.82409193	71.71666666666667	1.0	7.75	0	1	1	1	1	0.7926099680728929
549	4	27.616666666666667	61.73806586	98.68333333333334	0.0	7.75	0	1	1	1	1	0.7596819773921201
550	4	42.60542488333333	68.48165068	76.6	0.0	7.75	0	1	1	1	1	1.7865100673143826
551	4	42.60542488333333	68.48165068	76.6	1.0	7.75	0	1	1	1	1	1.7865100673143826
552	4	12.870833333333334	23.64246742	61.18333333333333	0.0	7.75	0	1	1	1	1	0.32895146018111254
553	4	12.870833333333334	23.64246742	61.18333333333333	0.0	7.75	0	1	1	1	1	0.32895146018111254
554	4	12.870833333333334	23.64246742	61.18333333333333	1.0	7.75	0	1	1	1	1	0.32895146018111254
555	4	12.870833333333334	23.64246742	61.18333333333333	1.0	7.75	0	1	1	1	1	0.32895146018111254
556	4	26.10185185	49.48759994	73.55	0.0	7.75	0	1	1	1	1	0.8796465524440074
557	4	26.10185185	49.48759994	73.55	0.0	7.75	0	1	1	1	1	0.8796465524440074
558	4	37.34444445	71.13954012	88.0	1.0	7.75	0	1	1	1	1	1.2513837708764406
559	4	30.5	70.57648261	90.55	0.0	7.75	0	1	1	1	1	1.0462361800166529
560	4	30.5	70.57648261	90.55	0.0	7.75	0	1	1	1	1	1.0462361800166529
561	4	65.85555555	57.62616	89.73333333333333	0.0	7.75	0	1	1	1	1	2.0888107952329436
562	4	65.85555555	57.62616	89.73333333333333	1.0	7.75	0	1	1	1	1	2.0888107952329436
563	4	22.669047616666667	42.85213151	93.11666666666666	0.0	7.75	0	1	1	1	1	0.49827278740373565
564	4	22.669047616666667	42.85213151	93.11666666666666	0.0	7.75	0	1	1	1	1	0.49827278740373565
565	4	22.669047616666667	42.85213151	93.11666666666666	0.0	7.75	0	1	1	1	1	0.49827278740373565
566	4	22.669047616666667	42.85213151	93.11666666666666	0.0	7.75	0	1	1	1	1	0.49827278740373565
567	4	29.466611666666665	65.48658724	75.36666666666666	0.0	7.75	0	1	1	1	1	1.2578762103879835
568	4	16.385714285	25.7734758	999.99	0.0	7.75	0	1	1	1	1	2.62
569	4	16.385714285	25.7734758	999.99	1.0	7.75	0	1	1	1	1	2.62
570	4	34.49166666666667	55.31445207	95.38333333333334	0.0	7.75	0	1	1	1	1	0.781132372847954
571	4	26.0	43.41887098	80.2	0.0	7.75	0	1	1	1	1	0.6580972505535055
572	4	26.0	43.41887098	80.2	0.0	7.75	0	1	1	1	1	0.6580972505535055
573	4	26.456390983333332	49.78716585	63.6	0.0	7.75	0	1	1	1	1	1.131746940130065
574	4	26.456390983333332	49.78716585	63.6	1.0	7.75	0	1	1	1	1	1.131746940130065
575	4	10.904460093333334	38.45657069	38.96666666666667	1.0	7.75	0	1	1	1	1	1.0942322233198698
576	4	9.259722221666665	43.15320301	61.56666666666667	0.0	7.75	0	1	1	1	1	0.6768356168696864
577	4	42.608333333333334	60.07268451	78.95	0.0	7.75	0	1	1	1	1	1.43974366915845
578	4	34.08371211666667	68.67481177	83.11666666666666	1.0	7.75	0	1	1	1	1	1.242527853545387
579	4	48.20355086666667	67.36556618	60.45	1.0	7.75	0	1	1	1	1	4.867987898445904
580	4	39.04666666666667	67.16177109	58.86666666666667	0.0	7.75	0	1	1	1	1	2.9975666543895056
581	4	48.32222221666667	66.48043753	106.83333333333333	0.0	7.75	0	1	1	1	1	1.0037484575005937
582	4	31.435416666666665	66.58650646	81.56666666666666	1.0	7.75	0	1	1	1	1	1.1736492997880563
583	2	47.87902275	66.69592392	58.083333333333336	0.0	7.75	0	1	1	1	0	5.776570934275183
584	2	35.05629031666667	68.52328677	72.21666666666667	0.0	7.75	0	1	1	1	0	1.6354324885625116
585	2	35.05629031666667	68.52328677	72.21666666666667	0.0	7.75	0	1	1	1	0	1.6354324885625116
586	2	47.491121750000005	67.82537809	60.833333333333336	1.0	7.75	0	1	1	1	0	4.50265517937403
587	2	47.491121750000005	67.82537809	60.833333333333336	0.0	7.75	0	1	1	1	0	4.50265517937403
588	2	47.1661189	63.96542118	63.78333333333333	1.0	7.75	0	1	1	1	0	3.3829629752646495
589	2	35.336666666666666	61.66907149	55.016666666666666	1.0	7.75	0	1	1	1	0	2.739790217987805
590	2	45.33499255	63.90547715	72.51666666666667	1.0	7.75	0	1	1	1	0	2.065931513599003
591	2	45.33499255	63.90547715	72.51666666666667	0.0	7.75	0	1	1	1	0	2.065931513599003
592	2	45.33499255	63.90547715	72.51666666666667	0.0	7.75	0	1	1	1	0	2.065931513599003
593	2	40.96838366666667	66.60847718	53.68333333333333	0.0	7.75	0	1	1	1	0	4.629076694994914
594	2	40.96838366666667	66.60847718	53.68333333333333	0.0	7.75	0	1	1	1	0	4.629076694994914
595	2	37.90719008333334	68.39660218	66.83333333333333	1.0	7.75	0	1	1	1	0	2.096601736908014
596	2	37.90719008333334	68.39660218	66.83333333333333	0.0	7.75	0	1	1	1	0	2.096601736908014
597	2	37.90719008333334	68.39660218	66.83333333333333	0.0	7.75	0	1	1	1	0	2.096601736908014
598	2	37.60855563333333	60.25857119	55.13333333333333	1.0	7.75	0	1	1	1	0	2.9962474896329208
599	2	33.837861966666665	68.44091579	73.08333333333333	1.0	7.75	0	1	1	1	0	1.5464437978835983
600	2	46.912685016666664	68.04205471	65.05	1.0	7.75	0	1	1	1	0	3.3241995722852766
601	2	38.70357143333333	68.93829116	81.0	0.0	7.75	0	1	1	1	0	1.4466538484107805
602	2	29.3475862	68.65013682	96.0	0.0	7.75	0	1	1	1	0	0.9136973944070425
603	2	28.771428566666668	44.53693126	43.25	1.0	7.75	0	1	1	1	0	2.540784595316302
604	2	46.380616383333326	68.28061554	50.016666666666666	0.0	7.75	0	1	1	1	0	16.647353810659823
605	2	46.380616383333326	68.28061554	50.016666666666666	1.0	7.75	0	1	1	1	0	16.647353810659823
606	2	45.63542676666667	64.62069762	70.65	1.0	7.75	0	1	1	1	0	2.273502613437217
607	2	23.012365583333334	37.59233862	50.53333333333333	1.0	7.75	0	1	1	1	0	1.0843491730046448
608	2	49.67816233333333	66.30087139	72.33333333333333	1.0	7.75	0	1	1	1	0	2.5844374068065967
609	2	39.741443000000004	67.64752939	68.61666666666666	0.0	7.75	0	1	1	1	0	2.074357244170727
610	2	39.741443000000004	67.64752939	68.61666666666666	0.0	7.75	0	1	1	1	0	2.074357244170727
611	2	39.741443000000004	67.64752939	68.61666666666666	0.0	7.75	0	1	1	1	0	2.074357244170727
612	2	36.833021	68.28222352	69.76666666666667	0.0	7.75	0	1	1	1	0	1.8380055500890646
613	2	36.833021	68.28222352	69.76666666666667	0.0	7.75	0	1	1	1	0	1.8380055500890646
614	2	25.558333333333334	52.88347112	43.86666666666667	0.0	7.75	0	1	1	1	0	2.4651873165225306
615	2	39.65392156666667	68.62897643	83.61666666666666	0.0	7.75	0	1	1	1	0	1.3847856017981008
616	2	32.89311848333333	60.001129799999994	53.96666666666667	1.0	7.75	0	1	1	1	0	2.4794652208271413
617	2	34.8809834	55.11776935	70.41666666666667	1.0	7.75	0	1	1	1	0	1.3329635171087906
618	2	41.98255793333333	68.26557765	66.68333333333334	0.0	7.75	0	1	1	1	0	2.4499464761741847
619	2	41.98255793333333	68.26557765	66.68333333333334	0.0	7.75	0	1	1	1	0	2.4499464761741847
620	2	41.44451011666667	66.09756196	56.416666666666664	0.0	7.75	0	1	1	1	0	3.8970713247050583
621	2	41.44451011666667	66.09756196	56.416666666666664	0.0	7.75	0	1	1	1	0	3.8970713247050583
622	2	37.15	68.0876627	59.25	1.0	7.75	0	1	1	1	0	2.730210981900452
623	2	48.20355086666667	67.36556618	60.45	0.0	7.75	0	1	1	1	0	4.867987898445904
624	3	47.87902275	66.69592392	58.083333333333336	1.0	7.75	0	1	1	1	0	5.776570934275183
625	3	47.87902275	66.69592392	58.083333333333336	1.0	7.75	0	1	1	1	0	5.776570934275183
626	3	33.2	68.79214545	96.25	0.0	7.75	0	1	1	1	0	0.9681545670103094
627	3	37.90719008333334	68.39660218	66.83333333333333	1.0	7.75	0	1	1	1	0	2.096601736908014
628	3	33.837861966666665	68.44091579	73.08333333333333	1.0	7.75	0	1	1	1	0	1.5464437978835983
629	3	25.855555550000002	40.04845634	67.31666666666666	0.0	7.75	0	1	1	1	0	0.7790060485623738
630	3	29.616666666666667	42.22931287	68.5	1.0	7.75	0	1	1	1	0	0.8867375791684526
631	3	47.87902275	66.69592392	58.083333333333336	1.0	7.75	0	1	1	1	0	5.776570934275183
632	3	45.23446906666667	68.21929938	75.11666666666666	1.0	7.75	0	1	1	1	0	2.023589435738154
633	3	42.803859966666664	66.83415588	70.38333333333334	1.0	7.75	0	1	1	1	0	2.142323571392439
634	3	46.380616383333326	68.28061554	50.016666666666666	0.0	7.75	0	1	1	1	0	16.647353810659823
635	3	28.25	68.79214545	100.61666666666666	0.0	7.75	0	1	1	1	0	0.8435119131736528
636	3	42.60542488333333	68.48165068	76.6	1.0	7.75	0	1	1	1	0	1.7865100673143826
637	3	47.87902275	66.69592392	58.083333333333336	1.0	7.75	0	1	1	1	0	5.776570934275183
638	3	36.454166666666666	69.68431403	97.66666666666667	0.0	7.75	0	1	1	1	0	1.0117919384112721
639	3	33.2	68.79214545	96.25	0.0	7.75	0	1	1	1	0	0.9681545670103094
640	3	45.23446906666667	68.21929938	75.11666666666666	0.0	7.75	0	1	1	1	0	2.023589435738154
641	3	40.96838366666667	66.60847718	53.68333333333333	0.0	7.75	0	1	1	1	0	4.629076694994914
642	3	37.90719008333334	68.39660218	66.83333333333333	0.0	7.75	0	1	1	1	0	2.096601736908014
643	3	37.90719008333334	68.39660218	66.83333333333333	0.0	7.75	0	1	1	1	0	2.096601736908014
644	3	37.90719008333334	68.39660218	66.83333333333333	0.0	7.75	0	1	1	1	0	2.096601736908014
645	3	37.90719008333334	68.39660218	66.83333333333333	1.0	7.75	0	1	1	1	0	2.096601736908014
646	3	37.60855563333333	60.25857119	55.13333333333333	1.0	7.75	0	1	1	1	0	2.9962474896329208
647	3	37.28069836666667	68.68188962	77.38333333333334	1.0	7.75	0	1	1	1	0	1.519398654742927
648	3	46.380616383333326	68.28061554	50.016666666666666	1.0	7.75	0	1	1	1	0	16.647353810659823
649	3	38.82397003333333	64.11250404	77.08333333333333	0.0	7.75	0	1	1	1	0	1.473168897193854
650	3	47.26057888333333	63.6171793	72.18333333333334	1.0	7.75	0	1	1	1	0	2.2416133582698756
651	3	25.855555550000002	40.04845634	67.31666666666666	0.0	7.75	0	1	1	1	0	0.7790060485623738
652	3	25.855555550000002	40.04845634	67.31666666666666	0.0	7.75	0	1	1	1	0	0.7790060485623738
653	3	36.833021	68.28222352	69.76666666666667	0.0	7.75	0	1	1	1	0	1.8380055500890646
654	3	42.833333333333336	68.24247048	67.88333333333334	0.0	7.75	0	1	1	1	0	2.4148690810379234
655	3	42.833333333333336	68.24247048	67.88333333333334	0.0	7.75	0	1	1	1	0	2.4148690810379234
656	3	17.10849673333333	29.05064175	38.31666666666667	1.0	7.75	0	1	1	1	0	1.0043601978368402
657	3	19.21568626666667	39.23197631	42.43333333333333	0.0	7.75	0	1	1	1	0	1.355950334657225
658	3	19.21568626666667	39.23197631	42.43333333333333	0.0	7.75	0	1	1	1	0	1.355950334657225
659	3	19.21568626666667	39.23197631	42.43333333333333	1.0	7.75	0	1	1	1	0	1.355950334657225
660	3	34.8809834	55.11776935	70.41666666666667	0.0	7.75	0	1	1	1	0	1.3329635171087906
661	3	38.735185183333336	72.82606917	70.81666666666666	0.0	7.75	0	1	1	1	0	2.028462095923086
662	3	28.16401515	43.62150139	68.21666666666667	1.0	7.75	0	1	1	1	0	0.8956086558981791
663	3	14.438709676666667	33.72320494	42.666666666666664	0.0	7.75	0	1	1	1	0	0.9201234417779948
664	3	14.438709676666667	33.72320494	42.666666666666664	0.0	7.75	0	1	1	1	0	0.9201234417779948
665	3	14.438709676666667	33.72320494	42.666666666666664	0.0	7.75	0	1	1	1	0	0.9201234417779948
666	3	40.0	69.22236897	97.23333333333333	0.0	7.75	0	1	1	1	0	1.074065852708212
667	3	17.892215566666668	45.01886226	43.88333333333333	1.0	7.75	0	1	1	1	0	1.4339076370080905
668	3	12.870833333333334	23.64246742	61.18333333333333	0.0	7.75	0	1	1	1	0	0.32895146018111254
669	3	12.870833333333334	23.64246742	61.18333333333333	0.0	7.75	0	1	1	1	0	0.32895146018111254
670	3	26.10185185	49.48759994	73.55	0.0	7.75	0	1	1	1	0	0.8796465524440074
671	3	26.10185185	49.48759994	73.55	1.0	7.75	0	1	1	1	0	0.8796465524440074
672	3	41.44451011666667	66.09756196	56.416666666666664	0.0	7.75	0	1	1	1	0	3.8970713247050583
673	3	22.669047616666667	42.85213151	93.11666666666666	0.0	7.75	0	1	1	1	0	0.49827278740373565
674	3	34.49166666666667	55.31445207	95.38333333333334	0.0	7.75	0	1	1	1	0	0.781132372847954
675	2	47.87902275	66.69592392	58.083333333333336	1.0	7.75	0	1	1	1	0	5.776570934275183
676	2	16.152380951666668	27.70877356	38.61666666666667	1.0	7.75	0	1	1	1	0	0.888466867507521
677	2	23.012365583333334	37.59233862	50.53333333333333	0.0	7.75	0	1	1	1	0	1.0843491730046448
678	2	20.372463766666666	54.88827995	54.233333333333334	0.0	7.75	0	1	1	1	0	1.392116639449918
679	2	22.183333333333334	68.79214545	109.45	1.0	7.75	0	1	1	1	0	0.6994898256302522
680	2	28.16401515	43.62150139	68.21666666666667	1.0	7.75	0	1	1	1	0	0.8956086558981791
681	2	14.438709676666667	33.72320494	42.666666666666664	1.0	7.75	0	1	1	1	0	0.9201234417779948
682	2	29.516666666666666	52.73707617	76.78333333333333	0.0	7.75	0	1	1	1	0	0.95177171022567
683	2	12.870833333333334	23.64246742	61.18333333333333	1.0	7.75	0	1	1	1	0	0.32895146018111254
684	2	12.870833333333334	23.64246742	61.18333333333333	0.0	7.75	0	1	1	1	0	0.32895146018111254
685	2	13.972222221666666	30.76301617	37.166666666666664	1.0	7.75	0	1	1	1	0	0.992177942634918
686	2	47.87902275	66.69592392	58.083333333333336	1.0	7.75	0	1	1	1	0	5.776570934275183
687	2	47.491121750000005	67.82537809	60.833333333333336	0.0	7.75	0	1	1	1	0	4.50265517937403
688	2	45.23446906666667	68.21929938	75.11666666666666	0.0	7.75	0	1	1	1	0	2.023589435738154
689	2	43.825363483333334	63.99179805	65.73333333333333	0.0	7.75	0	1	1	1	0	2.567184382445186
690	2	46.912685016666664	68.04205471	65.05	0.0	7.75	0	1	1	1	0	3.3241995722852766
691	2	29.3475862	68.65013682	96.0	1.0	7.75	0	1	1	1	0	0.9136973944070425
692	2	28.771428566666668	44.53693126	43.25	1.0	7.75	0	1	1	1	0	2.540784595316302
693	2	46.380616383333326	68.28061554	50.016666666666666	0.0	7.75	0	1	1	1	0	16.647353810659823
694	2	46.380616383333326	68.28061554	50.016666666666666	1.0	7.75	0	1	1	1	0	16.647353810659823
695	2	46.380616383333326	68.28061554	50.016666666666666	0.0	7.75	0	1	1	1	0	16.647353810659823
696	2	46.380616383333326	68.28061554	50.016666666666666	1.0	7.75	0	1	1	1	0	16.647353810659823
697	2	46.380616383333326	68.28061554	50.016666666666666	1.0	7.75	0	1	1	1	0	16.647353810659823
698	2	33.58475176666666	52.9011677	66.5	0.0	7.75	0	1	1	1	0	1.371740154591188
699	2	39.77901538333333	63.26119903	72.58333333333333	1.0	7.75	0	1	1	1	0	1.6921918362884298
700	2	36.833021	68.28222352	69.76666666666667	1.0	7.75	0	1	1	1	0	1.8380055500890646
701	2	44.99548133333334	68.31946108	54.666666666666664	1.0	7.75	0	1	1	1	0	6.2628787467485925
702	2	44.99548133333334	68.31946108	54.666666666666664	0.0	7.75	0	1	1	1	0	6.2628787467485925
703	2	32.89311848333333	60.001129799999994	53.96666666666667	1.0	7.75	0	1	1	1	0	2.4794652208271413
704	2	34.8809834	55.11776935	70.41666666666667	1.0	7.75	0	1	1	1	0	1.3329635171087906
705	2	41.98255793333333	68.26557765	66.68333333333334	1.0	7.75	0	1	1	1	0	2.4499464761741847
706	2	14.438709676666667	33.72320494	42.666666666666664	0.0	7.75	0	1	1	1	0	0.9201234417779948
707	2	16.385714285	25.7734758	999.99	1.0	7.75	0	1	1	1	0	2.62
708	2	26.0	43.41887098	80.2	1.0	7.75	0	1	1	1	0	0.6580972505535055
709	2	52.90833333333333	67.20705927	81.78333333333333	1.0	7.75	0	1	1	1	0	2.0591189357575757
710	3	9.9796875	44.23811717	31.466666666666665	0.0	7.75	0	1	1	1	0	1.698150162802085
711	3	16.152380951666668	27.70877356	38.61666666666667	0.0	7.75	0	1	1	1	0	0.888466867507521
712	3	37.28069836666667	68.68188962	77.38333333333334	1.0	7.75	0	1	1	1	0	1.519398654742927
713	3	23.012365583333334	37.59233862	50.53333333333333	1.0	7.75	0	1	1	1	0	1.0843491730046448
714	3	32.78888888333333	77.91209095	93.58333333333333	0.0	7.75	0	1	1	1	0	1.1540872128160389
715	3	32.78888888333333	77.91209095	93.58333333333333	1.0	7.75	0	1	1	1	0	1.1540872128160389
716	3	36.454166666666666	69.68431403	97.66666666666667	0.0	7.75	0	1	1	1	0	1.0117919384112721
717	2	36.454166666666666	69.68431403	97.66666666666667	0.0	7.75	0	1	1	1	0	1.0117919384112721
718	2	28.25	68.79214545	100.61666666666666	0.0	7.75	0	1	1	1	0	0.8435119131736528
719	2	35.05629031666667	68.52328677	72.21666666666667	0.0	7.75	0	1	1	1	0	1.6354324885625116
720	2	47.491121750000005	67.82537809	60.833333333333336	0.0	7.75	0	1	1	1	0	4.50265517937403
721	2	47.491121750000005	67.82537809	60.833333333333336	1.0	7.75	0	1	1	1	0	4.50265517937403
722	2	47.1661189	63.96542118	63.78333333333333	0.0	7.75	0	1	1	1	0	3.3829629752646495
723	2	33.2	68.79214545	96.25	0.0	7.75	0	1	1	1	0	0.9681545670103094
724	2	45.33499255	63.90547715	72.51666666666667	1.0	7.75	0	1	1	1	0	2.065931513599003
725	2	37.90719008333334	68.39660218	66.83333333333333	1.0	7.75	0	1	1	1	0	2.096601736908014
726	2	37.60855563333333	60.25857119	55.13333333333333	1.0	7.75	0	1	1	1	0	2.9962474896329208
727	2	42.803859966666664	66.83415588	70.38333333333334	0.0	7.75	0	1	1	1	0	2.142323571392439
728	2	42.803859966666664	66.83415588	70.38333333333334	1.0	7.75	0	1	1	1	0	2.142323571392439
729	2	42.803859966666664	66.83415588	70.38333333333334	0.0	7.75	0	1	1	1	0	2.142323571392439
730	2	29.508333333333333	65.62197309	92.75	0.0	7.75	0	1	1	1	0	0.9150924721043615
731	2	33.837861966666665	68.44091579	73.08333333333333	1.0	7.75	0	1	1	1	0	1.5464437978835983
732	2	38.70357143333333	68.93829116	81.0	0.0	7.75	0	1	1	1	0	1.4466538484107805
733	2	39.87602955	68.49460435	74.75	0.0	7.75	0	1	1	1	0	1.7418321907765453
734	2	28.771428566666668	44.53693126	43.25	0.0	7.75	0	1	1	1	0	2.540784595316302
735	2	33.01922141666667	52.32345148	64.75	1.0	7.75	0	1	1	1	0	1.404738662902281
736	2	46.380616383333326	68.28061554	50.016666666666666	0.0	7.75	0	1	1	1	0	16.647353810659823
737	2	46.380616383333326	68.28061554	50.016666666666666	1.0	7.75	0	1	1	1	0	16.647353810659823
738	2	46.380616383333326	68.28061554	50.016666666666666	1.0	7.75	0	1	1	1	0	16.647353810659823
739	2	46.380616383333326	68.28061554	50.016666666666666	1.0	7.75	0	1	1	1	0	16.647353810659823
740	2	46.380616383333326	68.28061554	50.016666666666666	1.0	7.75	0	1	1	1	0	16.647353810659823
741	2	38.82397003333333	64.11250404	77.08333333333333	0.0	7.75	0	1	1	1	0	1.473168897193854
742	2	45.63542676666667	64.62069762	70.65	0.0	7.75	0	1	1	1	0	2.273502613437217
743	2	39.77901538333333	63.26119903	72.58333333333333	1.0	7.75	0	1	1	1	0	1.6921918362884298
744	2	40.128275433333336	65.82688167	78.9	1.0	7.75	0	1	1	1	0	1.497918452663584
745	2	39.65392156666667	68.62897643	83.61666666666666	1.0	7.75	0	1	1	1	0	1.3847856017981008
746	2	37.73716311666667	56.59656793	75.45	1.0	7.75	0	1	1	1	0	1.2952239069447218
747	2	34.8809834	55.11776935	70.41666666666667	0.0	7.75	0	1	1	1	0	1.3329635171087906
748	2	13.881977911666667	48.47012168	35.266666666666666	0.0	7.75	0	1	1	1	0	1.9041718187494845
749	2	38.735185183333336	72.82606917	70.81666666666666	0.0	7.75	0	1	1	1	0	2.028462095923086
750	2	17.046666666666667	51.06772963	39.833333333333336	0.0	7.75	0	1	1	1	0	1.9010121253657108
751	2	41.98255793333333	68.26557765	66.68333333333334	1.0	7.75	0	1	1	1	0	2.4499464761741847
752	2	41.98255793333333	68.26557765	66.68333333333334	0.0	7.75	0	1	1	1	0	2.4499464761741847
753	2	37.19809793333334	54.92187102	51.083333333333336	1.0	7.75	0	1	1	1	0	3.397268368961177
754	2	42.60542488333333	68.48165068	76.6	1.0	7.75	0	1	1	1	0	1.7865100673143826
755	2	42.60542488333333	68.48165068	76.6	1.0	7.75	0	1	1	1	0	1.7865100673143826
756	2	42.60542488333333	68.48165068	76.6	1.0	7.75	0	1	1	1	0	1.7865100673143826
757	2	42.60542488333333	68.48165068	76.6	1.0	7.75	0	1	1	1	0	1.7865100673143826
758	2	27.5	49.26554909	56.28333333333333	1.0	7.75	0	1	1	1	0	1.4423468126230459
759	3	47.491121750000005	67.82537809	60.833333333333336	0.0	7.75	0	1	1	1	0	4.50265517937403
760	3	47.491121750000005	67.82537809	60.833333333333336	0.0	7.75	0	1	1	1	0	4.50265517937403
761	3	40.18786431666667	68.17891774	62.233333333333334	0.0	7.75	0	1	1	1	0	2.7411037476369837
762	3	26.372756516666666	42.94517164	65.53333333333333	1.0	7.75	0	1	1	1	0	0.8987398680251565
763	3	45.23446906666667	68.21929938	75.11666666666666	1.0	7.75	0	1	1	1	0	2.023589435738154
764	3	33.837861966666665	68.44091579	73.08333333333333	0.0	7.75	0	1	1	1	0	1.5464437978835983
765	3	46.912685016666664	68.04205471	65.05	1.0	7.75	0	1	1	1	0	3.3241995722852766
766	3	29.3475862	68.65013682	96.0	1.0	7.75	0	1	1	1	0	0.9136973944070425
767	3	28.771428566666668	44.53693126	43.25	1.0	7.75	0	1	1	1	0	2.540784595316302
768	3	37.28069836666667	68.68188962	77.38333333333334	1.0	7.75	0	1	1	1	0	1.519398654742927
769	3	46.380616383333326	68.28061554	50.016666666666666	1.0	7.75	0	1	1	1	0	16.647353810659823
770	3	38.82397003333333	64.11250404	77.08333333333333	1.0	7.75	0	1	1	1	0	1.473168897193854
771	3	32.3890625	68.12933854	83.83333333333333	1.0	7.75	0	1	1	1	0	1.173684407649864
772	3	37.19809793333334	54.92187102	51.083333333333336	1.0	7.75	0	1	1	1	0	3.397268368961177
773	3	47.491121750000005	67.82537809	60.833333333333336	1.0	7.75	0	1	1	1	0	4.50265517937403
774	3	29.508333333333333	65.62197309	92.75	1.0	7.75	0	1	1	1	0	0.9150924721043615
775	3	29.508333333333333	65.62197309	92.75	1.0	7.75	0	1	1	1	0	0.9150924721043615
776	3	33.837861966666665	68.44091579	73.08333333333333	0.0	7.75	0	1	1	1	0	1.5464437978835983
777	3	28.16401515	43.62150139	68.21666666666667	1.0	7.75	0	1	1	1	0	0.8956086558981791
778	3	38.9045977	68.50849737	79.63333333333334	1.0	7.75	0	1	1	1	0	1.4917845208107525
779	3	38.9045977	68.50849737	79.63333333333334	1.0	7.75	0	1	1	1	0	1.4917845208107525
780	3	40.18786431666667	68.17891774	62.233333333333334	0.0	7.75	0	1	1	1	0	2.7411037476369837
781	4	40.18786431666667	68.17891774	62.233333333333334	0.0	7.75	0	1	1	1	1	2.7411037476369837
782	4	37.60855563333333	60.25857119	55.13333333333333	1.0	7.75	0	1	1	1	1	2.9962474896329208
783	4	46.912685016666664	68.04205471	65.05	1.0	7.75	0	1	1	1	1	3.3241995722852766
784	4	25.558333333333334	52.88347112	43.86666666666667	1.0	7.75	0	1	1	1	1	2.4651873165225306
785	4	7.91004902	14.63331409	51.483333333333334	1.0	7.75	0	1	1	1	1	0.15797097231648707
786	4	7.91004902	14.63331409	51.483333333333334	1.0	7.75	0	1	1	1	1	0.15797097231648707
787	4	37.34444445	71.13954012	88.0	1.0	7.75	0	1	1	1	1	1.2513837708764406
788	3	16.152380951666668	27.70877356	38.61666666666667	1.0	7.75	0	1	1	1	0	0.888466867507521
789	3	45.23446906666667	68.21929938	75.11666666666666	1.0	7.75	0	1	1	1	0	2.023589435738154
790	3	45.23446906666667	68.21929938	75.11666666666666	1.0	7.75	0	1	1	1	0	2.023589435738154
791	3	37.90719008333334	68.39660218	66.83333333333333	1.0	7.75	0	1	1	1	0	2.096601736908014
792	3	42.803859966666664	66.83415588	70.38333333333334	1.0	7.75	0	1	1	1	0	2.142323571392439
793	3	39.87602955	68.49460435	74.75	0.0	7.75	0	1	1	1	0	1.7418321907765453
794	3	39.87602955	68.49460435	74.75	1.0	7.75	0	1	1	1	0	1.7418321907765453
795	3	46.380616383333326	68.28061554	50.016666666666666	1.0	7.75	0	1	1	1	0	16.647353810659823
796	3	46.380616383333326	68.28061554	50.016666666666666	1.0	7.75	0	1	1	1	0	16.647353810659823
797	3	46.380616383333326	68.28061554	50.016666666666666	1.0	7.75	0	1	1	1	0	16.647353810659823
798	3	42.60542488333333	68.48165068	76.6	1.0	7.75	0	1	1	1	0	1.7865100673143826
799	3	26.372756516666666	42.94517164	65.53333333333333	1.0	7.75	0	1	1	1	0	0.8987398680251565
800	3	26.372756516666666	42.94517164	65.53333333333333	1.0	7.75	0	1	1	1	0	0.8987398680251565
801	3	26.372756516666666	42.94517164	65.53333333333333	1.0	7.75	0	1	1	1	0	0.8987398680251565
802	3	26.372756516666666	42.94517164	65.53333333333333	0.0	7.75	0	1	1	1	0	0.8987398680251565
803	3	26.372756516666666	42.94517164	65.53333333333333	1.0	7.75	0	1	1	1	0	0.8987398680251565
804	3	26.372756516666666	42.94517164	65.53333333333333	1.0	7.75	0	1	1	1	0	0.8987398680251565
805	4	26.372756516666666	42.94517164	65.53333333333333	1.0	7.75	0	1	1	1	1	0.8987398680251565
806	1	45.23446906666667	68.21929938	75.11666666666666	1.0	7.75	0	1	1	1	0	2.023589435738154
807	3	37.90719008333334	68.39660218	66.83333333333333	1.0	7.75	0	1	1	1	0	2.096601736908014
808	3	42.803859966666664	66.83415588	70.38333333333334	0.0	7.75	0	1	1	1	0	2.142323571392439
809	3	14.125	23.34507789	42.4	0.0	7.75	0	1	1	1	0	0.5515500580017684
810	3	46.912685016666664	68.04205471	65.05	1.0	7.75	0	1	1	1	0	3.3241995722852766
