ID	CHOICE	TAXI_TT	TAXI_COST	TRANSIT_TT	VISITOR	BUSINESS	LOWINC	SELF_TT	TRANSIT_COST	FREE_COST	av1	av2	av3	av4
580	4	39.0466666667	67.16177109	58.8666666667	0.0	0	0	60.0	7.75	0	1	1	1	1
581	4	48.3222222167	66.48043753	106.833333333	0.0	0	1	30.0	7.75	0	1	1	1	1
582	4	31.4354166667	66.58650646	81.5666666667	1.0	0	1	30.0	7.75	0	1	1	1	1
583	2	47.87902275	66.69592392	60.0	0.0	0	0	60.0	7.75	0	1	1	1	1
584	2	35.0562903167	68.52328677	90.0	0.0	0	1	90.0	7.75	0	1	1	1	1
585	2	35.0562903167	68.52328677	45.0	0.0	0	0	45.0	7.75	0	1	1	1	1
586	2	47.49112175	67.82537809	70.0	1.0	0	0	70.0	7.75	0	1	1	1	1
587	2	47.49112175	67.82537809	45.0	0.0	0	1	45.0	7.75	0	1	1	1	1
588	2	47.1661189	63.96542118	350.0	1.0	0	0	350.0	7.75	0	1	1	1	1
589	2	35.3366666667	61.66907149	80.0	1.0	0	1	80.0	7.75	0	1	1	1	1
590	2	45.33499255	63.90547715	55.0	1.0	0	1	55.0	7.75	0	1	1	1	1
591	2	45.33499255	63.90547715	79.2	0.0	0	1	79.2	7.75	0	1	1	1	1
592	2	45.33499255	63.90547715	45.0	0.0	1	0	45.0	7.75	0	1	1	1	1
593	2	40.9683836667	66.60847718	30.0	0.0	1	0	30.0	7.75	0	1	1	1	1
594	2	40.9683836667	66.60847718	38.7	0.0	1	1	38.7	7.75	0	1	1	1	1
595	2	37.9071900833	68.39660218	60.0	1.0	0	0	60.0	7.75	0	1	1	1	1
596	2	37.9071900833	68.39660218	80.0	0.0	1	0	80.0	7.75	0	1	1	1	1
597	2	37.9071900833	68.39660218	38.7	0.0	0	1	38.7	7.75	0	1	1	1	1
598	2	37.6085556333	60.25857119	38.7	1.0	0	1	38.7	7.75	0	1	1	1	1
599	2	33.8378619667	68.44091579	80.0	1.0	0	1	80.0	7.75	0	1	1	1	1
600	2	46.9126850167	68.04205471	60.0	1.0	0	1	60.0	7.75	0	1	1	1	1
601	2	38.7035714333	68.93829116	100.0	0.0	0	0	100.0	7.75	0	1	1	1	1
602	2	29.3475862	68.65013682	80.0	0.0	0	0	80.0	7.75	0	1	1	1	1
603	2	28.7714285667	44.53693126	35.0	1.0	0	1	35.0	7.75	0	1	1	1	1
604	2	46.3806163833	68.28061554	79.2	0.0	1	0	79.2	7.75	0	1	1	1	1
605	2	46.3806163833	68.28061554	90.0	1.0	0	0	90.0	7.75	0	1	1	1	1
606	2	45.6354267667	64.62069762	90.0	1.0	1	0	90.0	7.75	0	1	1	1	1
607	2	23.0123655833	37.59233862	25.0	1.0	1	1	25.0	7.75	0	1	1	1	1
608	2	49.6781623333	66.30087139	70.0	1.0	0	0	70.0	7.75	0	1	1	1	1
609	2	39.741443	67.64752939	70.0	0.0	0	0	70.0	7.75	0	1	1	1	1
610	2	39.741443	67.64752939	90.0	0.0	0	0	90.0	7.75	0	1	1	1	1
611	2	39.741443	67.64752939	70.0	0.0	1	1	70.0	7.75	0	1	1	1	1
612	2	36.833021	68.28222352	120.0	0.0	0	0	120.0	7.75	0	1	1	1	1
613	2	36.833021	68.28222352	5.0	0.0	0	0	5.0	7.75	0	1	1	1	1
614	2	25.5583333333	52.88347112	30.0	0.0	0	0	30.0	7.75	0	1	1	1	1
615	2	39.6539215667	68.62897643	60.0	0.0	0	0	60.0	7.75	0	1	1	1	1
616	2	32.8931184833	60.0011298	30.0	1.0	0	0	30.0	7.75	0	1	1	1	1
617	2	34.8809834	55.11776935	30.0	1.0	0	1	30.0	7.75	0	1	1	1	1
618	2	41.9825579333	68.26557765	75.0	0.0	0	1	75.0	7.75	0	1	1	1	1
619	2	41.9825579333	68.26557765	60.0	0.0	0	0	60.0	7.75	0	1	1	1	1
620	2	41.4445101167	66.09756196	70.0	0.0	0	0	70.0	7.75	0	1	1	1	1
621	2	41.4445101167	66.09756196	75.0	0.0	0	1	75.0	7.75	0	1	1	1	1
622	2	37.15	68.0876627	40.0	1.0	0	1	40.0	7.75	0	1	1	1	1
623	2	48.2035508667	67.36556618	90.0	0.0	0	1	90.0	7.75	0	1	1	1	1
624	3	47.87902275	66.69592392	58.0833333333	1.0	0	0	80.0	7.75	0	1	1	1	1
625	3	47.87902275	66.69592392	58.0833333333	1.0	0	0	90.0	7.75	0	1	1	1	1
626	3	33.2	68.79214545	96.25	0.0	0	1	100.0	7.75	0	1	1	1	1
627	3	37.9071900833	68.39660218	66.8333333333	1.0	0	0	60.0	7.75	0	1	1	1	1
628	3	33.8378619667	68.44091579	73.0833333333	1.0	1	1	45.0	7.75	0	1	1	1	1
629	3	25.85555555	40.04845634	67.3166666667	0.0	0	1	45.0	7.75	0	1	1	1	1
630	3	29.6166666667	42.22931287	68.5	1.0	0	0	38.7	7.75	0	1	1	1	1
631	3	47.87902275	66.69592392	58.0833333333	1.0	0	0	30.0	7.75	0	1	1	1	1
632	3	45.2344690667	68.21929938	75.1166666667	1.0	1	0	45.0	7.75	0	1	1	1	1
633	3	42.8038599667	66.83415588	70.3833333333	1.0	0	1	30.0	7.75	0	1	1	1	1
634	3	46.3806163833	68.28061554	50.0166666667	0.0	0	0	60.0	7.75	0	1	1	1	1
635	3	28.25	68.79214545	100.616666667	0.0	1	0	60.0	7.75	0	1	1	1	1
636	3	42.6054248833	68.48165068	76.6	1.0	0	0	45.0	7.75	0	1	1	1	1
637	3	47.87902275	66.69592392	58.0833333333	1.0	0	0	79.2	7.75	0	1	1	1	1
638	3	36.4541666667	69.68431403	97.6666666667	0.0	0	1	30.0	7.75	0	1	1	1	1
639	3	33.2	68.79214545	96.25	0.0	0	1	60.0	7.75	0	1	1	1	1
640	3	45.2344690667	68.21929938	75.1166666667	0.0	0	0	40.0	7.75	0	1	1	1	1
641	3	40.9683836667	66.60847718	53.6833333333	0.0	0	0	38.7	7.75	0	1	1	1	1
642	3	37.9071900833	68.39660218	66.8333333333	0.0	1	0	40.0	7.75	0	1	1	1	1
643	3	37.9071900833	68.39660218	66.8333333333	0.0	0	1	79.2	7.75	0	1	1	1	1
644	3	37.9071900833	68.39660218	66.8333333333	0.0	0	1	38.7	7.75	0	1	1	1	1
645	3	37.9071900833	68.39660218	66.8333333333	1.0	0	1	38.7	7.75	0	1	1	1	1
646	3	37.6085556333	60.25857119	55.1333333333	1.0	0	1	38.7	7.75	0	1	1	1	1
647	3	37.2806983667	68.68188962	77.3833333333	1.0	0	1	45.0	7.75	0	1	1	1	1
648	3	46.3806163833	68.28061554	50.0166666667	1.0	1	0	38.7	7.75	0	1	1	1	1
649	3	38.8239700333	64.11250404	77.0833333333	0.0	0	0	35.0	7.75	0	1	1	1	1
650	3	47.2605788833	63.6171793	72.1833333333	1.0	0	0	38.7	7.75	0	1	1	1	1
651	3	25.85555555	40.04845634	67.3166666667	0.0	0	1	38.7	7.75	0	1	1	1	1
652	3	25.85555555	40.04845634	67.3166666667	0.0	0	1	38.7	7.75	0	1	1	1	1
653	3	36.833021	68.28222352	69.7666666667	0.0	0	1	38.7	7.75	0	1	1	1	1
654	3	42.8333333333	68.24247048	67.8833333333	0.0	0	1	30.0	7.75	0	1	1	1	1
655	3	42.8333333333	68.24247048	67.8833333333	0.0	0	1	40.0	7.75	0	1	1	1	1
656	3	17.1084967333	29.05064175	38.3166666667	1.0	1	1	25.0	7.75	0	1	1	1	1
657	3	19.2156862667	39.23197631	42.4333333333	0.0	0	1	38.7	7.75	0	1	1	1	1
658	3	19.2156862667	39.23197631	42.4333333333	0.0	0	1	38.7	7.75	0	1	1	1	1
659	3	19.2156862667	39.23197631	42.4333333333	1.0	1	1	38.7	7.75	0	1	1	1	1
660	3	34.8809834	55.11776935	70.4166666667	0.0	0	1	40.0	7.75	0	1	1	1	1
661	3	38.7351851833	72.82606917	70.8166666667	0.0	1	1	40.0	7.75	0	1	1	1	1
662	3	28.16401515	43.62150139	68.2166666667	1.0	0	1	38.7	7.75	0	1	1	1	1
663	3	14.4387096767	33.72320494	42.6666666667	0.0	0	1	20.0	7.75	0	1	1	1	1
664	3	14.4387096767	33.72320494	42.6666666667	0.0	0	0	40.0	7.75	0	1	1	1	1
665	3	14.4387096767	33.72320494	42.6666666667	0.0	0	0	40.0	7.75	0	1	1	1	1
666	3	40.0	69.22236897	97.2333333333	0.0	0	1	25.0	7.75	0	1	1	1	1
667	3	17.8922155667	45.01886226	43.8833333333	1.0	0	1	38.7	7.75	0	1	1	1	1
668	3	12.8708333333	23.64246742	61.1833333333	0.0	0	1	10.0	7.75	0	1	1	1	1
669	3	12.8708333333	23.64246742	61.1833333333	0.0	0	0	20.0	7.75	0	1	1	1	1
670	3	26.10185185	49.48759994	73.55	0.0	0	0	38.7	7.75	0	1	1	1	1
671	3	26.10185185	49.48759994	73.55	1.0	0	1	38.7	7.75	0	1	1	1	1
672	3	41.4445101167	66.09756196	56.4166666667	0.0	1	0	38.7	7.75	0	1	1	1	1
673	3	22.6690476167	42.85213151	93.1166666667	0.0	0	1	38.7	7.75	0	1	1	1	1
674	3	34.4916666667	55.31445207	95.3833333333	0.0	0	0	60.0	7.75	0	1	1	1	1
675	2	47.87902275	66.69592392	65.0	1.0	0	0	65.0	7.75	0	1	1	1	1
676	2	16.1523809517	27.70877356	38.7	1.0	0	0	38.7	7.75	0	1	1	1	1
677	2	23.0123655833	37.59233862	22.0	0.0	0	1	22.0	7.75	0	1	1	1	1
678	2	20.3724637667	54.88827995	30.0	0.0	0	0	30.0	7.75	0	1	1	1	1
679	2	22.1833333333	68.79214545	240.0	1.0	0	1	240.0	7.75	0	1	1	1	1
680	2	28.16401515	43.62150139	79.2	1.0	0	0	79.2	7.75	0	1	1	1	1
681	2	14.4387096767	33.72320494	38.7	1.0	0	1	38.7	7.75	0	1	1	1	1
682	2	29.5166666667	52.73707617	45.0	0.0	0	0	45.0	7.75	0	1	1	1	1
683	2	12.8708333333	23.64246742	50.0	1.0	0	1	50.0	7.75	0	1	1	1	1
684	2	12.8708333333	23.64246742	30.0	0.0	1	1	30.0	7.75	0	1	1	1	1
685	2	13.9722222217	30.76301617	38.7	1.0	0	0	38.7	7.75	0	1	1	1	1
686	2	47.87902275	66.69592392	180.0	1.0	0	0	180.0	7.75	0	1	1	1	1
687	2	47.49112175	67.82537809	38.7	0.0	0	0	38.7	7.75	0	1	1	1	1
688	2	45.2344690667	68.21929938	60.0	0.0	1	0	60.0	7.75	0	1	1	1	1
689	2	43.8253634833	63.99179805	30.0	0.0	0	0	30.0	7.75	0	1	1	1	1
690	2	46.9126850167	68.04205471	60.0	0.0	1	0	60.0	7.75	0	1	1	1	1
691	2	29.3475862	68.65013682	79.2	1.0	0	0	79.2	7.75	0	1	1	1	1
692	2	28.7714285667	44.53693126	38.7	1.0	0	0	38.7	7.75	0	1	1	1	1
693	2	46.3806163833	68.28061554	30.0	0.0	0	0	30.0	7.75	0	1	1	1	1
694	2	46.3806163833	68.28061554	40.0	1.0	0	1	40.0	7.75	0	1	1	1	1
695	2	46.3806163833	68.28061554	38.7	0.0	1	0	38.7	7.75	0	1	1	1	1
696	2	46.3806163833	68.28061554	60.0	1.0	0	1	60.0	7.75	0	1	1	1	1
697	2	46.3806163833	68.28061554	60.0	1.0	0	0	60.0	7.75	0	1	1	1	1
698	2	33.5847517667	52.9011677	60.0	0.0	0	0	60.0	7.75	0	1	1	1	1
699	2	39.7790153833	63.26119903	115.0	1.0	0	0	115.0	7.75	0	1	1	1	1
700	2	36.833021	68.28222352	60.0	1.0	0	0	60.0	7.75	0	1	1	1	1
701	2	44.9954813333	68.31946108	30.0	1.0	1	0	30.0	7.75	0	1	1	1	1
702	2	44.9954813333	68.31946108	40.0	0.0	1	0	40.0	7.75	0	1	1	1	1
703	2	32.8931184833	60.0011298	70.0	1.0	0	1	70.0	7.75	0	1	1	1	1
704	2	34.8809834	55.11776935	65.0	1.0	0	0	65.0	7.75	0	1	1	1	1
705	2	41.9825579333	68.26557765	45.0	1.0	0	0	45.0	7.75	0	1	1	1	1
706	2	14.4387096767	33.72320494	79.2	0.0	0	0	79.2	7.75	0	1	1	1	1
707	2	16.385714285	25.7734758	38.7	1.0	1	0	38.7	7.75	0	1	1	1	1
708	2	26.0	43.41887098	40.0	1.0	0	0	40.0	7.75	0	1	1	1	1
709	2	52.9083333333	67.20705927	112.1	1.0	1	1	112.1	7.75	0	1	1	1	1
710	3	9.9796875	44.23811717	31.4666666667	0.0	0	1	15.0	7.75	0	1	1	1	1
711	3	16.1523809517	27.70877356	38.6166666667	0.0	0	1	14.0	7.75	0	1	1	1	1
712	3	37.2806983667	68.68188962	77.3833333333	1.0	0	0	60.0	7.75	0	1	1	1	1
713	3	23.0123655833	37.59233862	50.5333333333	1.0	1	1	33.0	7.75	0	1	1	1	1
714	3	32.7888888833	77.91209095	93.5833333333	0.0	0	0	30.0	7.75	0	1	1	1	1
715	3	32.7888888833	77.91209095	93.5833333333	1.0	0	0	60.0	7.75	0	1	1	1	1
716	3	36.4541666667	69.68431403	97.6666666667	0.0	0	1	30.0	7.75	0	1	1	1	1
717	2	36.4541666667	69.68431403	60.0	0.0	0	0	60.0	7.75	0	1	1	1	1
718	2	28.25	68.79214545	65.0	0.0	1	0	65.0	7.75	0	1	1	1	1
719	2	35.0562903167	68.52328677	120.0	0.0	0	1	120.0	7.75	0	1	1	1	1
720	2	47.49112175	67.82537809	79.2	0.0	1	0	79.2	7.75	0	1	1	1	1
721	2	47.49112175	67.82537809	45.0	1.0	1	0	45.0	7.75	0	1	1	1	1
722	2	47.1661189	63.96542118	38.7	0.0	1	1	38.7	7.75	0	1	1	1	1
723	2	33.2	68.79214545	1.0	0.0	0	0	1.0	7.75	0	1	1	1	1
724	2	45.33499255	63.90547715	38.7	1.0	0	1	38.7	7.75	0	1	1	1	1
725	2	37.9071900833	68.39660218	60.0	1.0	0	0	60.0	7.75	0	1	1	1	1
726	2	37.6085556333	60.25857119	90.0	1.0	0	1	90.0	7.75	0	1	1	1	1
727	2	42.8038599667	66.83415588	45.0	0.0	0	0	45.0	7.75	0	1	1	1	1
728	2	42.8038599667	66.83415588	80.0	1.0	0	1	80.0	7.75	0	1	1	1	1
729	2	42.8038599667	66.83415588	79.2	0.0	0	1	79.2	7.75	0	1	1	1	1
730	2	29.5083333333	65.62197309	120.0	0.0	0	1	120.0	7.75	0	1	1	1	1
731	2	33.8378619667	68.44091579	79.2	1.0	0	0	79.2	7.75	0	1	1	1	1
732	2	38.7035714333	68.93829116	90.0	0.0	1	0	90.0	7.75	0	1	1	1	1
733	2	39.87602955	68.49460435	80.0	0.0	0	0	80.0	7.75	0	1	1	1	1
734	2	28.7714285667	44.53693126	60.0	0.0	0	1	60.0	7.75	0	1	1	1	1
735	2	33.0192214167	52.32345148	70.0	1.0	0	1	70.0	7.75	0	1	1	1	1
736	2	46.3806163833	68.28061554	180.0	0.0	1	0	180.0	7.75	0	1	1	1	1
737	2	46.3806163833	68.28061554	60.0	1.0	0	1	60.0	7.75	0	1	1	1	1
738	2	46.3806163833	68.28061554	60.0	1.0	1	1	60.0	7.75	0	1	1	1	1
739	2	46.3806163833	68.28061554	38.7	1.0	0	0	38.7	7.75	0	1	1	1	1
740	2	46.3806163833	68.28061554	90.0	1.0	0	1	90.0	7.75	0	1	1	1	1
741	2	38.8239700333	64.11250404	90.0	0.0	0	1	90.0	7.75	0	1	1	1	1
742	2	45.6354267667	64.62069762	75.0	0.0	0	0	75.0	7.75	0	1	1	1	1
743	2	39.7790153833	63.26119903	100.0	1.0	0	0	100.0	7.75	0	1	1	1	1
744	2	40.1282754333	65.82688167	90.0	1.0	0	1	90.0	7.75	0	1	1	1	1
745	2	39.6539215667	68.62897643	120.0	1.0	0	1	120.0	7.75	0	1	1	1	1
746	2	37.7371631167	56.59656793	75.0	1.0	0	1	75.0	7.75	0	1	1	1	1
747	2	34.8809834	55.11776935	75.0	0.0	0	0	75.0	7.75	0	1	1	1	1
748	2	13.8819779117	48.47012168	15.0	0.0	0	1	15.0	7.75	0	1	1	1	1
749	2	38.7351851833	72.82606917	120.0	0.0	0	0	120.0	7.75	0	1	1	1	1
750	2	17.0466666667	51.06772963	100.0	0.0	0	0	100.0	7.75	0	1	1	1	1
751	2	41.9825579333	68.26557765	60.0	1.0	0	1	60.0	7.75	0	1	1	1	1
752	2	41.9825579333	68.26557765	115.0	0.0	0	0	115.0	7.75	0	1	1	1	1
753	2	37.1980979333	54.92187102	90.0	1.0	0	1	90.0	7.75	0	1	1	1	1
754	2	42.6054248833	68.48165068	90.0	1.0	0	0	90.0	7.75	0	1	1	1	1
755	2	42.6054248833	68.48165068	79.2	1.0	0	1	79.2	7.75	0	1	1	1	1
756	2	42.6054248833	68.48165068	79.2	1.0	0	1	79.2	7.75	0	1	1	1	1
757	2	42.6054248833	68.48165068	50.0	1.0	0	1	50.0	7.75	0	1	1	1	1
758	2	27.5	49.26554909	45.0	1.0	1	0	45.0	7.75	0	1	1	1	1
759	3	47.49112175	67.82537809	60.8333333333	0.0	1	0	30.0	7.75	0	1	1	1	1
760	3	47.49112175	67.82537809	60.8333333333	0.0	0	0	120.0	7.75	0	1	1	1	1
761	3	40.1878643167	68.17891774	62.2333333333	0.0	1	0	80.0	7.75	0	1	1	1	1
762	3	26.3727565167	42.94517164	65.5333333333	1.0	0	0	30.0	7.75	0	1	1	1	1
763	3	45.2344690667	68.21929938	75.1166666667	1.0	0	0	60.0	7.75	0	1	1	1	1
764	3	33.8378619667	68.44091579	73.0833333333	0.0	1	0	38.7	7.75	0	1	1	1	1
765	3	46.9126850167	68.04205471	65.05	1.0	0	0	60.0	7.75	0	1	1	1	1
766	3	29.3475862	68.65013682	96.0	1.0	0	0	38.7	7.75	0	1	1	1	1
767	3	28.7714285667	44.53693126	43.25	1.0	0	0	38.7	7.75	0	1	1	1	1
768	3	37.2806983667	68.68188962	77.3833333333	1.0	0	0	79.2	7.75	0	1	1	1	1
769	3	46.3806163833	68.28061554	50.0166666667	1.0	1	0	45.0	7.75	0	1	1	1	1
770	3	38.8239700333	64.11250404	77.0833333333	1.0	1	0	38.7	7.75	0	1	1	1	1
771	3	32.3890625	68.12933854	83.8333333333	1.0	1	0	79.2	7.75	0	1	1	1	1
772	3	37.1980979333	54.92187102	51.0833333333	1.0	0	0	38.7	7.75	0	1	1	1	1
773	3	47.49112175	67.82537809	60.8333333333	1.0	0	1	60.0	7.75	0	1	1	1	1
774	3	29.5083333333	65.62197309	92.75	1.0	0	0	60.0	7.75	0	1	1	1	1
775	3	29.5083333333	65.62197309	92.75	1.0	0	0	90.0	7.75	0	1	1	1	1
776	3	33.8378619667	68.44091579	73.0833333333	0.0	0	0	50.0	7.75	0	1	1	1	1
777	3	28.16401515	43.62150139	68.2166666667	1.0	0	0	40.0	7.75	0	1	1	1	1
778	3	38.9045977	68.50849737	79.6333333333	1.0	0	1	75.0	7.75	0	1	1	1	1
779	3	38.9045977	68.50849737	79.6333333333	1.0	0	0	35.0	7.75	0	1	1	1	1
780	3	40.1878643167	68.17891774	62.2333333333	0.0	1	0	60.0	7.75	0	1	1	1	1
781	4	40.1878643167	68.17891774	62.2333333333	0.0	0	1	60.0	7.75	0	1	1	1	1
782	4	37.6085556333	60.25857119	55.1333333333	1.0	0	0	10.0	7.75	0	1	1	1	1
783	4	46.9126850167	68.04205471	65.05	1.0	1	0	45.0	7.75	0	1	1	1	1
784	4	25.5583333333	52.88347112	43.8666666667	1.0	0	0	20.0	7.75	0	1	1	1	1
785	4	7.91004902	14.63331409	51.4833333333	1.0	0	1	30.0	7.75	0	1	1	1	1
786	4	7.91004902	14.63331409	51.4833333333	1.0	0	0	20.0	7.75	0	1	1	1	1
787	4	37.34444445	71.13954012	88.0	1.0	0	0	90.0	7.75	0	1	1	1	1
788	3	16.1523809517	27.70877356	38.6166666667	1.0	0	0	60.0	7.75	0	1	1	1	1
789	3	45.2344690667	68.21929938	75.1166666667	1.0	0	1	90.0	7.75	0	1	1	1	1
790	3	45.2344690667	68.21929938	75.1166666667	1.0	0	1	100.0	7.75	0	1	1	1	1
791	3	37.9071900833	68.39660218	66.8333333333	1.0	0	0	60.0	7.75	0	1	1	1	1
792	3	42.8038599667	66.83415588	70.3833333333	1.0	0	1	75.0	7.75	0	1	1	1	1
793	3	39.87602955	68.49460435	74.75	0.0	0	0	90.0	7.75	0	1	1	1	1
794	3	39.87602955	68.49460435	74.75	1.0	0	0	30.0	7.75	0	1	1	1	1
795	3	46.3806163833	68.28061554	50.0166666667	1.0	0	0	90.0	7.75	0	1	1	1	1
796	3	46.3806163833	68.28061554	50.0166666667	1.0	0	0	60.0	7.75	0	1	1	1	1
797	3	46.3806163833	68.28061554	50.0166666667	1.0	0	1	60.0	7.75	0	1	1	1	1
798	3	42.6054248833	68.48165068	76.6	1.0	0	0	90.0	7.75	0	1	1	1	1
799	3	26.3727565167	42.94517164	65.5333333333	1.0	0	0	40.0	7.75	0	1	1	1	1
800	3	26.3727565167	42.94517164	65.5333333333	1.0	0	1	45.0	7.75	0	1	1	1	1
801	3	26.3727565167	42.94517164	65.5333333333	1.0	0	0	30.0	7.75	0	1	1	1	1
802	3	26.3727565167	42.94517164	65.5333333333	0.0	1	0	45.0	7.75	0	1	1	1	1
803	3	26.3727565167	42.94517164	65.5333333333	1.0	0	0	25.0	7.75	0	1	1	1	1
804	3	26.3727565167	42.94517164	65.5333333333	1.0	0	1	30.0	7.75	0	1	1	1	1
805	4	26.3727565167	42.94517164	65.5333333333	1.0	1	1	60.0	7.75	0	1	1	1	1
806	1	38.7	68.21929938	75.1166666667	1.0	1	1	38.7	7.75	0	1	1	1	1
807	3	37.9071900833	68.39660218	66.8333333333	1.0	0	0	60.0	7.75	0	1	1	1	1
808	3	42.8038599667	66.83415588	70.3833333333	0.0	0	0	90.0	7.75	0	1	1	1	1
809	3	14.125	23.34507789	42.4	0.0	0	1	15.0	7.75	0	1	1	1	1
810	3	46.9126850167	68.04205471	65.05	1.0	0	0	60.0	7.75	0	1	1	1	1
811	3	39.87602955	68.49460435	74.75	0.0	0	1	50.0	7.75	0	1	1	1	1
812	3	39.87602955	68.49460435	74.75	0.0	0	1	45.0	7.75	0	1	1	1	1
813	3	39.87602955	68.49460435	74.75	0.0	0	1	50.0	7.75	0	1	1	1	1
814	3	39.87602955	68.49460435	74.75	0.0	0	1	55.0	7.75	0	1	1	1	1
815	3	38.81	72.99604381	99.7666666667	0.0	1	0	34.0	7.75	0	1	1	1	1
816	3	29.3475862	68.65013682	96.0	1.0	0	0	38.7	7.75	0	1	1	1	1
817	3	42.6054248833	68.48165068	76.6	0.0	0	1	38.7	7.75	0	1	1	1	1
818	3	35.69301075	69.04770858	87.8833333333	1.0	0	0	38.7	7.75	0	1	1	1	1
819	2	46.3806163833	68.28061554	15.0	1.0	1	0	15.0	7.75	0	1	1	1	1
820	3	46.3806163833	68.28061554	50.0166666667	1.0	0	1	60.0	7.75	0	1	1	1	1
821	3	38.9045977	68.50849737	79.6333333333	1.0	1	1	30.0	7.75	0	1	1	1	1
822	3	33.5847517667	52.9011677	66.5	0.0	0	1	30.0	7.75	0	1	1	1	1
823	3	23.0123655833	37.59233862	50.5333333333	0.0	0	1	20.0	7.75	0	1	1	1	1
824	3	39.7790153833	63.26119903	72.5833333333	1.0	0	1	38.7	7.75	0	1	1	1	1
825	3	22.6690476167	42.85213151	93.1166666667	1.0	0	0	50.0	7.75	0	1	1	1	1
826	3	38.9045977	68.50849737	79.6333333333	1.0	1	0	45.0	7.75	0	1	1	1	1
827	3	39.7790153833	63.26119903	72.5833333333	1.0	0	0	79.2	7.75	0	1	1	1	1
828	3	17.1084967333	29.05064175	38.3166666667	1.0	0	1	30.0	7.75	0	1	1	1	1
829	3	32.7888888833	77.91209095	93.5833333333	1.0	1	0	45.0	7.75	0	1	1	1	1
830	3	36.6416666667	68.89495726	78.7	0.0	0	1	30.0	7.75	0	1	1	1	1
831	3	25.5583333333	52.88347112	43.8666666667	0.0	0	1	40.0	7.75	0	1	1	1	1
832	3	40.1282754333	65.82688167	78.9	1.0	0	0	30.0	7.75	0	1	1	1	1
833	3	42.6054248833	68.48165068	76.6	1.0	1	0	40.0	7.75	0	1	1	1	1
834	3	26.5972222167	65.31665318	90.9833333333	1.0	1	0	38.7	7.75	0	1	1	1	1
835	4	12.8708333333	23.64246742	61.1833333333	1.0	0	0	50.0	7.75	0	1	1	1	1
836	4	22.6690476167	42.85213151	93.1166666667	1.0	0	0	45.0	7.75	0	1	1	1	1
837	3	19.2888888833	36.28152233	59.1166666667	1.0	0	0	15.0	7.75	0	1	1	1	1
