,ident,actual_ident,departuretime,arrivaltime,origin,destination,aircrafttype,meal_service,seats_cabin_first,seats_cabin_business,seats_cabin_coach
2099,WJA1214,,1465515000.0,1465520400.0,CYYZ,KLGA,B737,,0.0,0.0,136.0
2100,WJA7126,ASQ5300,1465482660.0,1465488840.0,KGSO,KLGA,CRJ7,,9.0,0.0,56.0
2101,DAL3817,FLG3817,1465509600.0,1465515120.0,KORF,KLGA,,,0.0,0.0,50.0
2102,DAL3758,FLG3758,1465501200.0,1465506780.0,KORF,KLGA,,,0.0,0.0,50.0
2103,SWA1198,,1465488300.0,1465500600.0,KDAL,KLGA,B737,,0.0,0.0,143.0
2104,SWA540,,1465498500.0,1465510800.0,KDAL,KLGA,B737,,0.0,0.0,143.0
2105,WJA6943,FLG3658,1465470600.0,1465479240.0,KJAX,KLGA,CRJ9,,0.0,12.0,64.0
2106,WJA6750,FLG3918,1465513140.0,1465521420.0,KMKE,KLGA,CRJ9,,0.0,12.0,64.0
2107,NKS718,,1465475940.0,1465488540.0,KDFW,KLGA,A320,,0.0,0.0,178.0
2108,AAL4217,LOF4217,1465504800.0,1465509780.0,KCHO,KLGA,E145,,0.0,0.0,50.0
2109,DAL4060,FLG4060,1465488660.0,1465494000.0,KORF,KLGA,,,0.0,0.0,50.0
2110,SWA1495,,1465511700.0,1465523700.0,KDAL,KLGA,B737,,0.0,0.0,143.0
2111,DAL3996,FLG3996,1465482600.0,1465488540.0,KORF,KLGA,,,0.0,0.0,50.0
2112,UAL692,,1465513140.0,1465521660.0,KORD,KLGA,B738,First: Dinner / Economy: Food for sale,20.0,0.0,132.0
2113,WJA6666,GJS6246,1465466700.0,1465471800.0,KORF,KLGA,CRJ7,,9.0,0.0,56.0
2114,DAL3681,FLG3681,1465494360.0,1465503540.0,KSTL,KLGA,CRJ9,Business: Refreshments / Economy: Refreshments,0.0,12.0,64.0
2115,DAL5533,ASQ5533,1465490100.0,1465496400.0,KBGR,KLGA,CRJ7,,9.0,0.0,56.0
2116,DAL3771,FLG3771,1465495020.0,1465502340.0,KCLT,KLGA,CRJ9,,0.0,12.0,64.0
2117,VRD762,,1465473600.0,1465485600.0,KDAL,KLGA,A319,,8.0,0.0,111.0
2118,AAL4536,RPA4536,1465467000.0,1465474800.0,KIND,KLGA,E170,,12.0,0.0,64.0
2119,DAL5946,TCF5946,1465497000.0,1465505100.0,KORD,KLGA,E170,First: Lunch / Economy: Lunch,12.0,0.0,64.0
2120,DAL5302,ASQ5302,1465465200.0,1465470900.0,KBGR,KLGA,CRJ7,,9.0,0.0,56.0
2121,SWA1159,,1465495200.0,1465502400.0,KMDW,KLGA,B737,,0.0,0.0,143.0
2122,DAL5958,TCF5958,1465518600.0,1465526880.0,KORD,KLGA,E170,First: Dinner / Economy: Dinner,12.0,0.0,64.0
2123,WJA1200,,1465470000.0,1465475400.0,CYYZ,KLGA,B736,,0.0,0.0,119.0
2124,VIR2609,DAL2386,1465521600.0,1465530120.0,KATL,KLGA,B739,First: Refreshments / Economy: No meal,20.0,0.0,160.0
2125,DAL4154,FLG4154,1465486260.0,1465495380.0,KSTL,KLGA,CRJ9,Business: Refreshments / Economy: Refreshments,0.0,12.0,64.0
2126,WJA1204,,1465479000.0,1465484400.0,CYYZ,KLGA,B736,,0.0,0.0,119.0
2127,VRD766,,1465485900.0,1465497900.0,KDAL,KLGA,A319,,8.0,0.0,111.0
2128,DAL6200,GJS6200,1465466400.0,1465472700.0,KRDU,KLGA,CRJ7,,9.0,0.0,56.0
2129,WJA1206,,1465489800.0,1465495200.0,CYYZ,KLGA,B736,,0.0,0.0,119.0
2130,UAL1041,,1465517700.0,1465526220.0,KORD,KLGA,B738,First: Dinner / Economy: Food for sale,20.0,0.0,132.0
2131,DAL3862,FLG3862,1465516800.0,1465524900.0,KCLT,KLGA,CRJ9,,0.0,12.0,64.0
2132,WJA1208,,1465497000.0,1465502400.0,CYYZ,KLGA,B736,,0.0,0.0,119.0
2133,WJA6379,FLG3817,1465509600.0,1465515120.0,KORF,KLGA,,,0.0,0.0,50.0
2134,DAL4195,FLG4195,1465506300.0,1465512480.0,KBGR,KLGA,,,0.0,0.0,50.0
2135,DAL4190,FLG4190,1465477200.0,1465483680.0,KBGR,KLGA,,,0.0,0.0,50.0
2136,SWA756,,1465520100.0,1465528200.0,KSTL,KLGA,B737,,0.0,0.0,143.0
2137,WJA1212,,1465507800.0,1465513200.0,CYYZ,KLGA,B736,,0.0,0.0,119.0
2138,AAL138,,1465513800.0,1465526400.0,KDFW,KLGA,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
2139,SWA406,,1465488000.0,1465495200.0,KMDW,KLGA,B737,,0.0,0.0,143.0
2140,WJA1216,,1465518300.0,1465523700.0,CYYZ,KLGA,B736,,0.0,0.0,119.0
2141,EAQ4391,AAL138,1465513800.0,1465526400.0,KDFW,KLGA,B738,First: Meal / Economy: Food for sale,16.0,0.0,134.0
2142,ACA700,,1465468200.0,1465473540.0,CYYZ,KLGA,E190,Business: Continental Breakfast / Economy: No meal,0.0,9.0,88.0
2143,VRD710,,1465496400.0,1465508700.0,KDAL,KLGA,A319,,8.0,0.0,111.0
2144,WJA6378,FLG3758,1465501200.0,1465506780.0,KORF,KLGA,,,0.0,0.0,50.0
2145,VRD768,,1465506600.0,1465518900.0,KDAL,KLGA,A319,,8.0,0.0,111.0
2146,UAL672,,1465477200.0,1465485180.0,KORD,KLGA,A320,First: Breakfast / Economy: Food for sale,12.0,0.0,138.0
2147,ACA704,,1465478100.0,1465483620.0,CYYZ,KLGA,E190,Business: Continental Breakfast / Economy: No meal,0.0,9.0,88.0
2148,WJA6631,FLG3775,1465498620.0,1465504200.0,KRIC,KLGA,,,0.0,0.0,50.0
2149,UAL791,,1465488000.0,1465495980.0,KORD,KLGA,A320,First: Lunch / Economy: Food for sale,12.0,0.0,138.0
2150,AAL4687,RPA4687,1465504200.0,1465510680.0,KCMH,KLGA,E170,,12.0,0.0,64.0
2151,JBU1262,,1465513740.0,1465523940.0,KPBI,KLGA,A320,,0.0,0.0,150.0
2152,SWA162,,1465495200.0,1465503600.0,KSTL,KLGA,B737,,0.0,0.0,143.0
2153,ACA706,,1465481700.0,1465487220.0,CYYZ,KLGA,E190,Business: Continental Breakfast / Economy: No meal,0.0,9.0,88.0
2154,AFR2558,DAL2086,1465512300.0,1465521360.0,KATL,KLGA,MD90,First: Dinner / Economy: No meal,16.0,0.0,144.0
2155,WJA6381,FLG4060,1465488660.0,1465494000.0,KORF,KLGA,,,0.0,0.0,50.0
2156,WJA6639,FLG3996,1465482600.0,1465488540.0,KORF,KLGA,,,0.0,0.0,50.0
2157,DAL5273,ASQ5273,1465510800.0,1465521360.0,KXNA,KLGA,CRJ7,First: Dinner / Economy: Dinner,9.0,0.0,56.0
2158,WJA7244,FLG3743,1465501200.0,1465509660.0,KMKE,KLGA,CRJ9,,0.0,12.0,64.0
2159,ACA712,,1465488900.0,1465494420.0,CYYZ,KLGA,E190,Business: Snack or brunch / Economy: No meal,0.0,9.0,88.0
2160,DAL5206,ASQ5206,1465513860.0,1465521600.0,KIND,KLGA,CRJ7,First: Refreshments / Economy: Refreshments,9.0,0.0,56.0
2161,DAL6300,GJS6300,1465494000.0,1465499280.0,KPWM,KLGA,CRJ7,,9.0,0.0,56.0
2162,JBU362,,1465488000.0,1465498020.0,KPBI,KLGA,A320,,0.0,0.0,150.0
2163,DAL5118,ASQ5118,1465488000.0,1465495500.0,KCLT,KLGA,CRJ7,,9.0,0.0,56.0
2164,ACA716,,1465499400.0,1465504920.0,CYYZ,KLGA,E190,Business: Snack or brunch / Economy: No meal,0.0,9.0,88.0
2165,DAL2086,,1465512300.0,1465521360.0,KATL,KLGA,MD90,First: Dinner / Economy: Dinner,16.0,0.0,144.0
2166,DAL6255,GJS6255,1465464600.0,1465469760.0,KPWM,KLGA,CRJ7,,9.0,0.0,56.0
2167,SWA1779,,1465477500.0,1465485000.0,KMDW,KLGA,B737,,0.0,0.0,143.0
2168,AAL4569,RPA4569,1465480920.0,1465491840.0,KXNA,KLGA,E170,First: Continental Breakfast / Economy: Food for sale,12.0,0.0,64.0
2169,UAL1655,,1465521300.0,1465529340.0,KORD,KLGA,A320,First: Refreshments / Economy: Food for sale,12.0,0.0,138.0
2170,ACA720,,1465506900.0,1465512300.0,CYYZ,KLGA,E190,Business: Snack or brunch / Economy: No meal,0.0,9.0,88.0
2171,JBU762,,1465466700.0,1465476600.0,KPBI,KLGA,A320,,0.0,0.0,150.0
2172,DAL825,,1465510620.0,1465521540.0,KPBI,KLGA,A319,First: Dinner / Economy: Dinner,12.0,0.0,114.0
2173,DAL982,,1465497900.0,1465506660.0,KATL,KLGA,MD90,First: Refreshments / Economy: No meal,16.0,0.0,144.0
2174,AAL4613,RPA4613,1465511400.0,1465522320.0,KXNA,KLGA,E170,First: Dinner / Economy: Food for sale,12.0,0.0,64.0
2175,DAL6185,GJS6185,1465470000.0,1465476840.0,KRDU,KLGA,CRJ7,,9.0,0.0,56.0
2176,ACA724,,1465515900.0,1465521420.0,CYYZ,KLGA,E190,Business: Snack or brunch / Economy: No meal,0.0,9.0,88.0
2177,DAL2852,,1465503300.0,1465514220.0,KPBI,KLGA,A319,First: Dinner / Economy: Dinner,12.0,0.0,114.0
2178,UAL8402,JZA8662,1465467300.0,1465471920.0,CYOW,KLGA,,,0.0,0.0,50.0
2179,DAL5531,ASQ5531,1465509600.0,1465517220.0,KCLT,KLGA,CRJ7,,9.0,0.0,56.0
2180,SWA1594,,1465477800.0,1465486200.0,KSTL,KLGA,B737,,0.0,0.0,143.0
2181,ACA728,,1465518600.0,1465523940.0,CYYZ,KLGA,E190,,0.0,9.0,88.0
2182,WJA6662,FLG4119,1465470960.0,1465479000.0,KMKE,KLGA,CRJ9,,0.0,12.0,64.0
2183,DAL898,,1465488660.0,1465499160.0,KPBI,KLGA,A319,First: Lunch / Economy: Lunch,12.0,0.0,114.0
2184,DAL3755,FLG3755,1465471320.0,1465476600.0,KPWM,KLGA,CRJ9,,0.0,12.0,64.0
2185,UAL1187,,1465470000.0,1465477980.0,KORD,KLGA,A319,First: Breakfast / Economy: Food for sale,8.0,0.0,112.0
2186,UAL8414,JZA8664,1465497600.0,1465502400.0,CYOW,KLGA,,,0.0,0.0,50.0
2187,DAL4076,FLG4076,1465513320.0,1465518540.0,KPWM,KLGA,,,0.0,0.0,50.0
2188,DAL2436,,1465497000.0,1465507740.0,KPBI,KLGA,A320,First: Refreshments / Economy: Refreshments,12.0,0.0,138.0
2189,AAL4199,LOF4199,1465499100.0,1465504440.0,KRIC,KLGA,E145,,0.0,0.0,50.0
2190,ACA714,,1465496700.0,1465502340.0,CYYZ,KLGA,A321,Business: Snack or brunch / Economy: No meal,0.0,20.0,154.0
2191,AFR9340,DAL802,1465501500.0,1465510500.0,KATL,KLGA,MD88,First: Refreshments / Economy: No meal,16.0,0.0,133.0
2192,DAL3778,FLG3778,1465485600.0,1465490880.0,KPWM,KLGA,,,0.0,0.0,50.0
2193,WJA6574,GJS6300,1465494000.0,1465499280.0,KPWM,KLGA,CRJ7,,9.0,0.0,56.0
2194,UAL8420,JZA8666,1465512000.0,1465516620.0,CYOW,KLGA,,,0.0,0.0,50.0
2195,AAL4482,RPA4482,1465512360.0,1465518720.0,KCMH,KLGA,E170,,12.0,0.0,64.0
2196,AAL4566,RPA4566,1465499640.0,1465506540.0,KCLT,KLGA,E170,,12.0,0.0,64.0
2197,ACA702,,1465474500.0,1465480140.0,CYYZ,KLGA,A320,Business: Breakfast / Economy: No meal,0.0,14.0,132.0
2198,WJA6874,GJS6288,1465471500.0,1465480740.0,KSTL,KLGA,CRJ7,,9.0,0.0,56.0
2199,WJA6850,GJS6255,1465464600.0,1465469760.0,KPWM,KLGA,CRJ7,,9.0,0.0,56.0
2200,UAL694,,1465473600.0,1465481580.0,KORD,KLGA,A319,First: Breakfast / Economy: Food for sale,8.0,0.0,112.0
2201,DAL2358,,1465470000.0,1465480380.0,KPBI,KLGA,A320,First: Breakfast / Economy: Breakfast,12.0,0.0,138.0
2202,SWA1945,,1465470600.0,1465478100.0,KMDW,KLGA,B737,,0.0,0.0,143.0
2203,ACA8662,JZA8662,1465467300.0,1465471920.0,CYOW,KLGA,,,0.0,0.0,50.0
2204,WJA6653,DAL825,1465510620.0,1465521540.0,KPBI,KLGA,A319,,12.0,0.0,114.0
2205,DAL6259,GJS6259,1465470000.0,1465477800.0,KCLT,KLGA,CRJ7,,9.0,0.0,56.0
2206,ACA718,,1465503000.0,1465508700.0,CYYZ,KLGA,A320,Business: Snack or brunch / Economy: No meal,0.0,14.0,132.0
2207,AAL1164,,1465509600.0,1465522320.0,KDFW,KLGA,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
2208,DAL2486,,1465476300.0,1465484760.0,KATL,KLGA,MD90,First: Breakfast / Economy: Breakfast,16.0,0.0,144.0
2209,ACA8664,JZA8664,1465497600.0,1465502400.0,CYOW,KLGA,,,0.0,0.0,50.0
2210,DAL3345,TCF3345,1465498440.0,1465505940.0,KIND,KLGA,E170,First: Refreshments / Economy: Refreshments,9.0,0.0,60.0
2211,AAL4082,AWI4082,1465466400.0,1465471740.0,KRDU,KLGA,,,0.0,0.0,50.0
2212,ACA722,,1465510200.0,1465515900.0,CYYZ,KLGA,A320,Business: Snack or brunch / Economy: No meal,0.0,14.0,132.0
2213,QFA4395,AAL1164,1465509600.0,1465522320.0,KDFW,KLGA,,First: Meal / Business: Meal / Economy: Food for sale,10.0,20.0,72.0
2214,WJA6776,FLG3755,1465471320.0,1465476600.0,KPWM,KLGA,CRJ9,,0.0,12.0,64.0
2215,DAL6184,GJS6184,1465482600.0,1465489080.0,KCLT,KLGA,CRJ7,,9.0,0.0,56.0
2216,WJA7368,DAL2852,1465503300.0,1465514220.0,KPBI,KLGA,A319,,12.0,0.0,114.0
2217,WJA6571,FLG4076,1465513320.0,1465518540.0,KPWM,KLGA,,,0.0,0.0,50.0
2218,WJA6561,FLG3778,1465485600.0,1465490880.0,KPWM,KLGA,,,0.0,0.0,50.0
2219,WJA7133,DAL898,1465488660.0,1465499160.0,KPBI,KLGA,A319,,12.0,0.0,114.0
2220,FFT1596,,1465496700.0,1465507860.0,KMIA,KLGA,A320,Economy: Food for sale,0.0,0.0,180.0
2221,ACA8666,JZA8666,1465512000.0,1465516620.0,CYOW,KLGA,,,0.0,0.0,50.0
2222,SWA1444,,1465499400.0,1465506900.0,KIND,KLGA,B737,,0.0,0.0,143.0
2223,AAL4673,RPA4673,1465485900.0,1465491720.0,CYYZ,KLGA,E170,,12.0,0.0,64.0
2224,WJA6795,TCF3318,1465488540.0,1465496940.0,KSAV,KLGA,E170,,9.0,0.0,60.0
2225,DAL5948,TCF5948,1465500600.0,1465508700.0,KORD,KLGA,E170,First: Refreshments / Economy: Refreshments,12.0,0.0,64.0
2226,WJA6804,ASQ5586,1465468200.0,1465476120.0,KSAV,KLGA,CRJ7,,9.0,0.0,56.0
2227,DAL2168,,1465516560.0,1465527780.0,KMIA,KLGA,A319,First: Dinner / Economy: Dinner,12.0,0.0,114.0
2228,WJA7367,DAL2436,1465497000.0,1465507740.0,KPBI,KLGA,A320,,12.0,0.0,138.0
2229,DAL6263,GJS6263,1465502400.0,1465510020.0,KCLT,KLGA,CRJ7,,9.0,0.0,56.0
2230,AAL4419,RPA4419,1465516500.0,1465522320.0,CYYZ,KLGA,E170,,12.0,0.0,64.0
2231,WJA6615,DAL2358,1465470000.0,1465480380.0,KPBI,KLGA,A320,,12.0,0.0,138.0
2232,DAL1945,,1465506900.0,1465518720.0,KMIA,KLGA,A319,First: Dinner / Economy: Dinner,12.0,0.0,114.0
2233,DAL1839,,1465492200.0,1465503420.0,KMIA,KLGA,A319,First: Lunch / Economy: Lunch,12.0,0.0,114.0
2234,WJA6823,GJS6307,1465509480.0,1465517340.0,KSAV,KLGA,CRJ7,,9.0,0.0,56.0
2235,AAL1118,,1465495260.0,1465507800.0,KDFW,KLGA,,,10.0,20.0,72.0
2236,ACA7600,SKV7600,1465485300.0,1465490640.0,CYYZ,KLGA,E170,Business: Snack or brunch / Economy: No meal,0.0,9.0,64.0
2237,UAL682,,1465495200.0,1465503660.0,KORD,KLGA,A319,First: Lunch / Economy: Food for sale,8.0,0.0,112.0
2238,DAL1197,,1465484400.0,1465495500.0,KMIA,KLGA,A319,First: Lunch / Economy: Lunch,12.0,0.0,114.0
2239,DAL3799,FLG3799,1465466100.0,1465473540.0,KLEX,KLGA,,,0.0,0.0,50.0
2240,AAL4480,RPA4480,1465513200.0,1465522140.0,KATL,KLGA,E170,First: Dinner / Economy: Food for sale,12.0,0.0,64.0
2241,DAL802,,1465501500.0,1465510500.0,KATL,KLGA,MD90,First: Refreshments / Economy: Refreshments,16.0,0.0,144.0
2242,ACA7614,SKV7614,1465492500.0,1465497840.0,CYYZ,KLGA,E170,Business: Snack or brunch / Economy: No meal,0.0,9.0,64.0
2243,AAL1148,,1465504200.0,1465516860.0,KDFW,KLGA,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
2244,DAL3318,TCF3318,1465488540.0,1465496940.0,KSAV,KLGA,E170,First: Refreshments / Economy: Refreshments,9.0,0.0,60.0
2245,DAL5586,ASQ5586,1465468200.0,1465476120.0,KSAV,KLGA,CRJ7,First: Refreshments / Economy: Refreshments,9.0,0.0,56.0
2246,WJA7471,FLG4154,1465486260.0,1465495380.0,KSTL,KLGA,CRJ9,,0.0,12.0,64.0
2247,AAL4210,LOF4210,1465468200.0,1465474260.0,CYYZ,KLGA,E145,,0.0,0.0,50.0
2248,UAL533,,1465506000.0,1465514460.0,KORD,KLGA,A319,First: Dinner / Economy: Food for sale,8.0,0.0,112.0
2249,DAL2131,,1465499040.0,1465510440.0,KMIA,KLGA,A320,First: Refreshments / Economy: Refreshments,12.0,0.0,138.0
2250,DAL3775,FLG3775,1465498620.0,1465504200.0,KRIC,KLGA,,,0.0,0.0,50.0
2251,AAL4344,RPA4344,1465504860.0,1465514040.0,KATL,KLGA,E170,First: Dinner / Economy: Food for sale,12.0,0.0,64.0
2252,AAL4355,RPA4355,1465488300.0,1465497180.0,KATL,KLGA,E170,First: Lunch / Economy: Food for sale,12.0,0.0,64.0
2253,DAL4192,FLG4192,1465502700.0,1465510320.0,KGSP,KLGA,,,0.0,0.0,50.0
2254,AAL4216,LOF4216,1465497000.0,1465502940.0,CYYZ,KLGA,E145,,0.0,0.0,50.0
2255,DAL6307,GJS6307,1465509480.0,1465517340.0,KSAV,KLGA,CRJ7,First: Refreshments / Economy: Refreshments,9.0,0.0,56.0
2256,DAL2151,,1465470900.0,1465481760.0,KMIA,KLGA,A320,First: Breakfast / Economy: Breakfast,12.0,0.0,138.0
2257,WJA6714,FLG4141,1465484400.0,1465490940.0,KRDU,KLGA,CRJ9,,0.0,12.0,64.0
2258,AAL4580,RPA4580,1465518300.0,1465524300.0,KCMH,KLGA,E170,,12.0,0.0,64.0
2259,AAL4450,RPA4450,1465478280.0,1465487220.0,KATL,KLGA,E170,First: Continental Breakfast / Economy: Food for sale,12.0,0.0,64.0
2260,ASA4788,LOF4201,1465509600.0,1465518960.0,KSTL,KLGA,E145,Economy: Food for sale,0.0,0.0,50.0
2261,AAL4168,LOF4168,1465502100.0,1465508160.0,CYYZ,KLGA,E145,,0.0,0.0,50.0
2262,DAL4045,FLG4045,1465468140.0,1465475700.0,KGSP,KLGA,,,0.0,0.0,50.0
2263,DAL6230,GJS6230,1465477200.0,1465483800.0,KRDU,KLGA,CRJ7,,9.0,0.0,56.0
2264,AAL4594,RPA4594,1465467000.0,1465475340.0,KATL,KLGA,E170,First: Continental Breakfast / Economy: Food for sale,12.0,0.0,64.0
2265,DAL5300,ASQ5300,1465482660.0,1465488840.0,KGSO,KLGA,CRJ7,,9.0,0.0,56.0
2266,WJA6960,ASQ5219,1465490400.0,1465497780.0,KCHS,KLGA,CRJ7,,9.0,0.0,56.0
2267,AAL1807,,1465498080.0,1465506060.0,KATL,KLGA,E190,Economy: Food for sale,0.0,0.0,98.0
2268,BAW6611,AAL186,1465491000.0,1465498800.0,KORD,KLGA,B738,First: Lunch / Economy: No meal,16.0,0.0,134.0
2269,UAL263,,1465509600.0,1465518300.0,KORD,KLGA,A319,First: Dinner / Economy: Food for sale,8.0,0.0,112.0
2270,BAW6629,AAL374,1465494600.0,1465502160.0,KORD,KLGA,B738,First: Lunch / Economy: No meal,16.0,0.0,134.0
2271,BAW6619,AAL332,1465488000.0,1465495320.0,KORD,KLGA,B738,First: Lunch / Economy: No meal,16.0,0.0,134.0
2272,WJA6721,TCF3327,1465506000.0,1465512540.0,KRDU,KLGA,E170,,12.0,0.0,64.0
2273,BAW6625,AAL368,1465497300.0,1465505160.0,KORD,KLGA,B738,First: Refreshments / Economy: No meal,16.0,0.0,134.0
2274,DAL1186,,1465479900.0,1465488360.0,KATL,KLGA,MD90,First: Breakfast / Economy: Breakfast,16.0,0.0,144.0
2275,WJA6643,GJS6292,1465466400.0,1465473780.0,KCHS,KLGA,CRJ7,,9.0,0.0,56.0
2276,SWA1599,,1465466400.0,1465473600.0,KIND,KLGA,B737,,0.0,0.0,143.0
2277,AAL1367,,1465514100.0,1465524780.0,KMIA,KLGA,A319,First: Dinner / Economy: Food for sale,8.0,0.0,120.0
2278,ASA4641,LOF4178,1465475400.0,1465484700.0,KSTL,KLGA,E145,Economy: Food for sale,0.0,0.0,50.0
2279,BAW6633,AAL380,1465484100.0,1465491720.0,KORD,KLGA,B738,First: Lunch / Economy: No meal,16.0,0.0,134.0
2280,WJA6323,GJS6202,1465506900.0,1465514760.0,KCHS,KLGA,CRJ7,,9.0,0.0,56.0
2281,BAW4315,AAL364,1465502400.0,1465510320.0,KORD,KLGA,B738,First: Refreshments / Economy: No meal,16.0,0.0,134.0
2282,AAL376,,1465519800.0,1465530420.0,KMIA,KLGA,B738,First: Refreshments / Economy: Food for sale,16.0,0.0,134.0
2283,DAL5950,TCF5950,1465504200.0,1465512300.0,KORD,KLGA,E170,First: Refreshments / Economy: Refreshments,12.0,0.0,64.0
2284,BAW6617,AAL363,1465481700.0,1465489320.0,KORD,KLGA,B738,First: Breakfast / Economy: No meal,16.0,0.0,134.0
2285,WJA6717,ASQ5229,1465473600.0,1465480200.0,KRDU,KLGA,CRJ7,,9.0,0.0,56.0
2286,BAW6603,AAL365,1465508400.0,1465516380.0,KORD,KLGA,B738,First: Dinner / Economy: No meal,16.0,0.0,134.0
2287,AAL2325,,1465516800.0,1465527660.0,KMIA,KLGA,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
2288,DAL5219,ASQ5219,1465490400.0,1465497780.0,KCHS,KLGA,CRJ7,First: Refreshments / Economy: Refreshments,9.0,0.0,56.0
2289,AAL2182,,1465500600.0,1465513380.0,KDFW,KLGA,B738,First: Lunch / Economy: Food for sale,16.0,0.0,134.0
2290,AAL5174,JIA5174,1465495200.0,1465501020.0,KROA,KLGA,,,0.0,0.0,50.0
2291,BAW6635,AAL388,1465478700.0,1465486200.0,KORD,KLGA,B738,First: Breakfast / Economy: No meal,16.0,0.0,134.0
2292,BAW6615,AAL352,1465512300.0,1465520280.0,KORD,KLGA,B738,First: Dinner / Economy: No meal,16.0,0.0,134.0
2293,UAL5225,SKW5225,1465480800.0,1465489020.0,KORD,KLGA,E170,First: Breakfast / Economy: Food for sale,6.0,0.0,64.0
2294,SWA1,,1465481100.0,1465493400.0,KHOU,KLGA,B737,,0.0,0.0,143.0
2295,WJA6860,FLG4192,1465502700.0,1465510320.0,KGSP,KLGA,,,0.0,0.0,50.0
2296,DAL6292,GJS6292,1465466400.0,1465473780.0,KCHS,KLGA,CRJ7,First: Refreshments / Economy: Refreshments,9.0,0.0,56.0
2297,WJA6718,ASQ5153,1465513200.0,1465519860.0,KRDU,KLGA,CRJ7,,9.0,0.0,56.0
2298,AAL2415,,1465509840.0,1465520640.0,KMIA,KLGA,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
2299,AAL1169,,1465487400.0,1465500120.0,KDFW,KLGA,,,10.0,20.0,72.0
2300,BAW6639,AAL392,1465475100.0,1465482780.0,KORD,KLGA,B738,First: Breakfast / Economy: No meal,16.0,0.0,134.0
2301,DAL6202,GJS6202,1465506900.0,1465514760.0,KCHS,KLGA,CRJ7,First: Refreshments / Economy: Refreshments,9.0,0.0,56.0
2302,BAW6597,AAL336,1465515900.0,1465524000.0,KORD,KLGA,B738,First: Dinner / Economy: No meal,16.0,0.0,134.0
2303,AAL2240,,1465505940.0,1465516800.0,KMIA,KLGA,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
2304,WJA6867,FLG4045,1465468140.0,1465475700.0,KGSP,KLGA,,,0.0,0.0,50.0
2305,BAW6641,AAL394,1465471500.0,1465478880.0,KORD,KLGA,B738,First: Breakfast / Economy: No meal,16.0,0.0,134.0
2306,DAL3836,FLG3836,1465508940.0,1465516740.0,KTYS,KLGA,,,0.0,0.0,50.0
2307,BAW6609,AAL288,1465520700.0,1465528620.0,KORD,KLGA,B738,First: Refreshments / Economy: No meal,16.0,0.0,134.0
2308,AAL88,,1465502400.0,1465513020.0,KMIA,KLGA,B738,First: Dinner / Economy: Food for sale,16.0,0.0,134.0
2309,DAL5188,ASQ5188,1465508760.0,1465513800.0,KRIC,KLGA,CRJ7,,9.0,0.0,56.0
2310,KLM7358,DAL1596,1465518480.0,1465528260.0,KMSP,KLGA,MD90,First: Refreshments for sale / Economy: Refreshments for sale,16.0,0.0,144.0
2311,ASA4692,LOF4181,1465470000.0,1465479540.0,KSTL,KLGA,E145,Economy: Food for sale,0.0,0.0,50.0
2312,DAL3354,TCF3354,1465477200.0,1465485060.0,KIND,KLGA,E170,First: Refreshments / Economy: Refreshments,9.0,0.0,60.0
2313,VOZ6771,DAL2005,1465480800.0,1465487400.0,KDTW,KLGA,,,12.0,0.0,98.0
2314,WJA6792,ASQ5327,1465487280.0,1465493340.0,KCLE,KLGA,CRJ7,,9.0,0.0,56.0
2315,AAL310,,1465495560.0,1465506180.0,KMIA,KLGA,B738,First: Lunch / Economy: Food for sale,16.0,0.0,134.0
2316,JAL7658,AAL352,1465512300.0,1465520280.0,KORD,KLGA,B738,First: Dinner / Economy: Dinner,16.0,0.0,134.0
2317,WJA6512,ASQ5180,1465495980.0,1465501800.0,KCLE,KLGA,CRJ7,,9.0,0.0,56.0
2318,VOZ6707,DAL2231,1465494600.0,1465501500.0,KDTW,KLGA,MD90,,16.0,0.0,144.0
2319,AAL4521,RPA4521,1465520220.0,1465530240.0,KMEM,KLGA,E170,First: Dinner / Economy: Food for sale,12.0,0.0,64.0
2320,DAL5952,TCF5952,1465507800.0,1465516800.0,KORD,KLGA,E170,First: Dinner / Economy: Dinner,12.0,0.0,64.0
2321,WJA6565,ASQ5112,1465511220.0,1465517700.0,KCLE,KLGA,CRJ7,,9.0,0.0,56.0
2322,BAW6607,AAL348,1465522500.0,1465530360.0,KORD,KLGA,B738,First: Refreshments / Economy: No meal,16.0,0.0,134.0
2323,WJA6572,ASQ5424,1465478100.0,1465484280.0,KCLE,KLGA,CRJ7,,9.0,0.0,56.0
2324,UAL5843,SKW5843,1465491600.0,1465500060.0,KORD,KLGA,E170,First: Lunch / Economy: Food for sale,6.0,0.0,64.0
2325,VOZ6653,DAL1548,1465488000.0,1465494540.0,KDTW,KLGA,MD88,,16.0,0.0,133.0
2326,KLM5454,DAL2296,1465511220.0,1465521660.0,KMSP,KLGA,B739,First: Refreshments for sale / Economy: Refreshments for sale,20.0,0.0,160.0
2327,WJA6397,TCF3354,1465477200.0,1465485060.0,KIND,KLGA,E170,,9.0,0.0,60.0
