terminal,zipcode,passenger_count,trip_distance,duration,total_ex_tip,N
C_and_D,10028,1.64568965517,8.88630172414,1627.55517241,0.0,2320
C_and_D,10029,1.72171253823,8.26551478084,1611.68399592,0.0,981
C_and_D,10030,1.61538461538,8.11081730769,1859.22596154,0.0,208
C_and_D,10031,1.68764568765,9.00762237762,1736.95571096,0.0,429
C_and_D,10032,1.64653243848,10.3072930649,2232.88814318,0.0,447
C_and_D,10033,1.76323119777,10.494902507,1807.16155989,0.0,359
C_and_D,10034,1.73684210526,11.5917105263,1779.60964912,0.0,228
C_and_D,10035,1.75609756098,7.59414634146,1380.36585366,0.0,41
C_and_D,10036,1.75243736888,10.9945230162,2848.78600518,0.0,8103
C_and_D,10037,1.7135678392,7.75336683417,1365.23115578,0.0,199
C_and_D,10038,1.65680473373,14.0272104818,2434.60608622,0.0,1183
C_and_D,10039,1.80303030303,8.88378787879,1563.32575758,0.0,132
C_and_D,10040,1.68995633188,11.0149781659,1807.12663755,0.0,229
C_and_D,10041,1.0,14.7225,2928.125,0.0,8
C_and_D,10043,1.0,14.175,2450.66666667,0.0,6
C_and_D,10044,1.69058295964,6.21260089686,1335.33183857,0.0,223
C_and_D,10045,1.91666666667,14.7254166667,2457.20833333,0.0,24
C_and_D,10048,1.42105263158,15.5730701754,2613.20175439,0.0,114
C_and_D,10055,1.31818181818,11.1813636364,2647.36363636,0.0,22
C_and_D,10065,1.67291822956,9.87424606152,2104.80195049,0.0,2666
C_and_D,10069,1.66785714286,11.4658214286,2388.56785714,0.0,280
C_and_D,10075,1.71574468085,9.13983829787,1747.45957447,0.0,1175
C_and_D,10096,1.35294117647,11.1705882353,2746.58823529,0.0,17
C_and_D,10097,1.8,11.6743333333,2836.66666667,0.0,30
C_and_D,10103,1.2,11.1805,2822.6,0.0,20
C_and_D,10104,1.91935483871,10.8877419355,2702.29032258,0.0,62
C_and_D,10105,2.16129032258,11.0420967742,2594.85483871,0.0,62
C_and_D,10106,2.62857142857,10.9714285714,2892.45714286,0.0,35
C_and_D,10107,1.55555555556,11.4588888889,2899.0,0.0,9
C_and_D,10110,2.23076923077,11.1392307692,2873.30769231,0.0,13
C_and_D,10111,1.52173913043,10.9273913043,2599.10869565,0.0,92
C_and_D,10112,1.48863636364,11.0904545455,2549.22727273,0.0,88
C_and_D,10115,2.5,8.63625,1832.875,0.0,8
C_and_D,10118,1.72413793103,10.1331034483,2384.86206897,0.0,29
C_and_D,10119,1.4375,10.6225,3176.25,0.0,16
C_and_D,10121,1.95588235294,10.7717647059,3752.86764706,0.0,68
C_and_D,10122,3.0,10.03,2481.6,0.0,5
C_and_D,10123,1.25,11.4225,2580.75,0.0,4
C_and_D,10128,1.6868091378,8.57622697126,1590.50147384,0.0,2714
C_and_D,10151,1.0,10.7,3017.5,0.0,4
C_and_D,10152,1.81707317073,10.5912195122,2461.43902439,0.0,82
C_and_D,10153,1.4,10.224,2899.4,0.0,5
C_and_D,10154,1.65625,10.8866666667,2348.03125,0.0,96
C_and_D,10162,1.0,9.0,1457.0,0.0,1
C_and_D,10165,1.59090909091,10.5504545455,2712.54545455,0.0,22
C_and_D,10166,1.65217391304,10.5944927536,2348.0,0.0,69
C_and_D,10167,1.52380952381,10.7928571429,2541.46031746,0.0,63
C_and_D,10168,1.65,9.679,1774.2375,0.0,80
C_and_D,10169,1.77358490566,10.4256603774,2115.01886792,0.0,53
C_and_D,10170,1.91891891892,10.1289189189,2194.64864865,0.0,37
C_and_D,10171,1.91428571429,10.5142857143,2224.6,0.0,35
C_and_D,10172,1.82105263158,10.6013684211,2392.28421053,0.0,95
C_and_D,10173,1.22222222222,10.4522222222,2460.44444444,0.0,9
C_and_D,10174,1.58441558442,10.352987013,2229.2987013,0.0,77
C_and_D,10175,1.0,11.88,2946.5,0.0,2
C_and_D,10176,1.33333333333,10.3544444444,2572.88888889,0.0,9
C_and_D,10178,1.64285714286,9.295,2046.0,0.0,14
C_and_D,10203,1.4,15.986,2530.2,0.0,5
C_and_D,10280,1.6627027027,15.2749837838,2687.06486486,0.0,925
C_and_D,10281,1.48502994012,15.6554491018,2787.7245509,0.0,167
C_and_D,10282,1.68441064639,15.444391635,2597.65019011,0.0,526
C_and_D,10285,1.1,15.696,2861.9,0.0,10
C_and_D,10301,1.55555555556,25.6388888889,3347.66666667,0.0,9
C_and_D,10302,1.0,24.5,3457.0,0.0,1
C_and_D,10304,1.25,23.915,3159.25,0.0,4
C_and_D,10305,1.4,22.209,3114.5,0.0,10
C_and_D,10306,1.16666666667,26.1866666667,3273.0,0.0,6
C_and_D,10308,1.0,27.58,4811.0,0.0,1
C_and_D,10310,1.6,23.728,2797.0,0.0,5
C_and_D,10312,2.0,31.16125,3994.0,0.0,8
C_and_D,10314,1.38461538462,28.0692307692,4073.92307692,0.0,13
C_and_D,10451,1.51578947368,8.16926315789,2323.75789474,0.0,95
C_and_D,10452,1.60975609756,9.4787804878,1644.97560976,0.0,41
C_and_D,10453,1.94871794872,11.2258974359,1770.82051282,0.0,39
C_and_D,10454,1.59259259259,7.07907407407,1635.33333333,0.0,54
C_and_D,10455,1.81481481481,8.04537037037,1383.53703704,0.0,54
C_and_D,10456,1.84210526316,9.20245614035,1621.75438596,0.0,57
C_and_D,10457,1.71428571429,11.3248571429,2002.08571429,0.0,35
C_and_D,10458,1.58426966292,12.6460674157,2066.2247191,0.0,89
C_and_D,10459,1.68181818182,9.19272727273,1344.81818182,0.0,22
C_and_D,10460,1.81395348837,10.5451162791,1527.95348837,0.0,43
C_and_D,10461,1.75352112676,10.7114084507,2392.33802817,0.0,142
C_and_D,10462,1.83333333333,11.2554444444,1629.42222222,0.0,90
C_and_D,10463,2.18181818182,13.4172727273,3540.09090909,0.0,11
C_and_D,10464,2.36363636364,13.9727272727,1569.0,0.0,11
C_and_D,10465,1.75641025641,9.94346153846,1371.17948718,0.0,78
C_and_D,10466,1.76595744681,14.1027659574,1883.4893617,0.0,47
C_and_D,10467,1.73913043478,13.4442391304,2002.63043478,0.0,92
C_and_D,10468,1.47727272727,12.2268181818,1834.56818182,0.0,44
C_and_D,10469,2.03389830508,12.8813559322,1624.10169492,0.0,59
C_and_D,10470,1.95454545455,15.4431818182,2129.90909091,0.0,22
C_and_D,10471,1.68907563025,15.0221008403,2298.8487395,0.0,119
C_and_D,10472,1.58620689655,9.79793103448,1318.4137931,0.0,29
C_and_D,10473,1.61666666667,10.4785,1588.46666667,0.0,60
C_and_D,10474,1.94117647059,9.67764705882,1616.17647059,0.0,17
C_and_D,10475,1.91304347826,12.7305797101,2229.15942029,0.0,69
C_and_D,11001,1.4,13.602,1718.2,0.0,5
C_and_D,11004,1.85714285714,13.02,1520.28571429,0.0,14
C_and_D,11005,1.52380952381,13.5042857143,1581.52380952,0.0,21
C_and_D,11040,1.375,13.505,1773.125,0.0,8
C_and_D,11101,1.67696335079,6.70570157068,1576.76910995,0.0,1910
C_and_D,11102,1.6134347275,3.88847908745,870.359949303,0.0,789
C_and_D,11103,1.6062992126,3.80084364454,1069.1799775,0.0,889
C_and_D,11104,1.66149870801,5.54633074935,1420.85271318,0.0,387
C_and_D,11105,1.56556291391,3.59527152318,864.288741722,0.0,755
C_and_D,11106,1.63064295486,4.48222982216,1161.30369357,0.0,731
C_and_D,11109,1.72435897436,7.55262820513,1421.26923077,0.0,156
C_and_D,11201,1.64714038128,11.1976464471,2216.85095321,0.0,2885
C_and_D,11203,1.52941176471,14.3150980392,3396.18627451,0.0,102
C_and_D,11204,1.60606060606,18.4066666667,3397.36363636,0.0,33
C_and_D,11205,1.65111940299,9.92789179104,2207.98134328,0.0,536
C_and_D,11206,1.58532110092,8.62827522936,1940.9412844,0.0,545
C_and_D,11207,1.7417218543,11.7077483444,1881.0397351,0.0,151
C_and_D,11208,1.70175438596,11.9168421053,1856.36842105,0.0,57
C_and_D,11209,1.64,18.05075,3380.7,0.0,200
C_and_D,11210,1.55555555556,17.4588888889,2830.61111111,0.0,72
C_and_D,11211,1.70969993022,7.90506629449,1606.29099791,0.0,1433
C_and_D,11212,1.43835616438,12.9854794521,2312.12328767,0.0,73
C_and_D,11213,1.69651741294,12.8454228856,2382.43781095,0.0,201
C_and_D,11214,1.6,20.6725,2790.2,0.0,40
C_and_D,11215,1.65855457227,13.061880531,2683.75884956,0.0,1356
C_and_D,11216,1.59756097561,11.1618089431,2235.19308943,0.0,492
C_and_D,11217,1.65553435115,11.4886164122,2591.20419847,0.0,1048
C_and_D,11218,1.63210702341,15.5623411371,2683.73578595,0.0,299
C_and_D,11219,1.45283018868,16.9754716981,3111.73584906,0.0,53
C_and_D,11220,1.77142857143,16.1602857143,2760.6,0.0,70
C_and_D,11221,1.66846361186,10.4182479784,2063.98652291,0.0,371
C_and_D,11222,1.62487852284,7.67049562682,1545.56948494,0.0,1029
C_and_D,11223,1.40476190476,20.5823809524,3365.11904762,0.0,42
C_and_D,11224,2.0,22.89,3402.05882353,0.0,17
C_and_D,11225,1.56538461538,12.8199615385,2615.35384615,0.0,260
C_and_D,11226,1.56224899598,15.466746988,2737.51405622,0.0,249
C_and_D,11228,2.0,18.41625,2956.825,0.0,40
C_and_D,11229,1.7,21.079,3229.275,0.0,40
C_and_D,11230,1.55339805825,18.0190291262,3155.84466019,0.0,103
C_and_D,11231,2.0,14.1,2451.0,0.0,1
C_and_D,11232,1.68125,14.9305625,2595.2,0.0,160
C_and_D,11233,1.59782608696,11.8908152174,2136.11956522,0.0,184
C_and_D,11234,1.41975308642,18.4765432099,2685.38271605,0.0,81
C_and_D,11235,1.56756756757,21.9867567568,2848.10810811,0.0,37
C_and_D,11236,1.58333333333,15.3331944444,2473.06944444,0.0,72
C_and_D,11237,1.50628930818,9.08616352201,1872.71383648,0.0,318
C_and_D,11238,1.61306532663,10.8621407035,2417.83718593,0.0,995
C_and_D,11239,2.16666666667,15.5755555556,2341.72222222,0.0,18
C_and_D,11249,1.65330188679,8.50530660377,1931.74056604,0.0,848
C_and_D,11251,1.25,9.59625,2406.625,0.0,16
C_and_D,11354,1.6282245827,5.00268588771,840.236722307,0.0,659
C_and_D,11355,1.74876847291,5.12650246305,1021.76847291,0.0,203
C_and_D,11356,1.65178571429,5.59839285714,982.866071429,0.0,112
C_and_D,11357,1.74761904762,6.08357142857,931.29047619,0.0,210
C_and_D,11358,1.97959183673,6.80867346939,1207.51020408,0.0,98
C_and_D,11359,1.2,7.828,1214.4,0.0,5
C_and_D,11360,1.64406779661,8.03203389831,1176.61016949,0.0,118
C_and_D,11361,1.63076923077,9.32507692308,1276.66153846,0.0,130
C_and_D,11362,1.78181818182,11.7556363636,1602.56363636,0.0,55
C_and_D,11363,2.21212121212,11.2924242424,1532.39393939,0.0,33
C_and_D,11364,1.4,9.9171,1470.66,0.0,100
C_and_D,11365,1.72897196262,7.39593457944,1528.18691589,0.0,214
C_and_D,11366,1.46511627907,7.79046511628,1193.23255814,0.0,43
C_and_D,11367,1.4,6.30235294118,1037.5,0.0,170
C_and_D,11368,1.50578034682,3.67021676301,840.939306358,0.0,692
C_and_D,11369,1.57404326123,1.6434608985,466.084858569,0.0,601
C_and_D,11371,1.61965317919,2.93102312139,570.623121387,0.0,1730
C_and_D,11372,1.56499133449,3.29620450607,919.932409012,0.0,577
C_and_D,11373,1.66767371601,4.59377643505,1102.34743202,0.0,331
C_and_D,11374,1.8755186722,5.49726141079,1081.52282158,0.0,241
C_and_D,11375,1.71567267684,5.70646324549,1000.50069348,0.0,721
C_and_D,11377,1.66842800528,4.59182298547,5019.48480845,0.0,757
C_and_D,11378,1.77464788732,6.56147887324,1269.28873239,0.0,142
C_and_D,11379,1.62204724409,6.75228346457,1872.18897638,0.0,127
C_and_D,11385,1.60930232558,8.78479069767,1694.45116279,0.0,215
C_and_D,11411,1.6,13.0625,1895.65,0.0,20
C_and_D,11412,1.65714285714,10.6831428571,1655.37142857,0.0,35
C_and_D,11413,1.7962962963,14.0053703704,1812.48148148,0.0,54
C_and_D,11414,1.54838709677,12.3293548387,3097.4516129,0.0,31
C_and_D,11415,1.68421052632,6.77140350877,1223.0877193,0.0,114
C_and_D,11416,1.88888888889,9.86518518519,1778.07407407,0.0,27
C_and_D,11417,1.75862068966,10.9068965517,1907.13793103,0.0,29
C_and_D,11418,1.75247524752,7.66138613861,1442.3960396,0.0,101
C_and_D,11419,1.92307692308,8.90403846154,1705.65384615,0.0,52
C_and_D,11420,1.79746835443,10.142278481,2624.21518987,0.0,79
C_and_D,11421,1.0652173913,9.25130434783,1612.32608696,0.0,46
C_and_D,11422,1.5,14.9586666667,2269.96666667,0.0,30
C_and_D,11423,2.06896551724,9.39965517241,1411.12068966,0.0,58
C_and_D,11426,1.5,12.6389473684,1588.63157895,0.0,38
C_and_D,11427,1.84210526316,10.6521052632,1445.81578947,0.0,38
C_and_D,11428,1.44,10.9404,1486.4,0.0,25
C_and_D,11429,1.84,11.8464,1675.8,0.0,25
C_and_D,11430,1.63489037178,12.4318589133,1965.09342231,0.0,1049
C_and_D,11432,1.72350230415,8.08428571429,1246.10599078,0.0,217
C_and_D,11433,1.49056603774,9.27924528302,1563.43396226,0.0,53
C_and_D,11434,1.76377952756,11.0455905512,1672.57480315,0.0,127
C_and_D,11435,1.56485355649,7.55326359833,1367.65271967,0.0,239
C_and_D,11436,1.61458333333,9.83020833333,1752.71875,0.0,96
C_and_D,11691,1.27272727273,17.4186363636,2809.59090909,0.0,22
C_and_D,11692,1.0,19.045,2902.0,0.0,6
C_and_D,11694,1.6,19.5566666667,3118.13333333,0.0,15
C_and_D,11697,1.0,23.655,2882.5,0.0,2
C_and_D,,1.5657585721,13.4470807891,2210.14607797,0.0,4258
